Elevation	Volume
2341.6	1916900
2341.7	1919200
2341.8	1921500
2341.9	1923800
2342	1926100
2342.1	1928400
2342.2	1930700
2342.3	1933000
2342.4	1935300
2342.5	1937700
2342.6	1940000
2342.7	1942300
2342.8	1944600
2342.9	1946900
2343	1949200
2343.1	1951500
2343.2	1953800
2343.3	1956100
2343.4	1958400
2343.5	1960700
2343.6	1963000
2343.7	1965300
2343.8	1967600
2343.9	1969900
2344	1972200
2344.1	1974500
2344.2	1976800
2344.3	1979100
2344.4	1981400
2344.5	1983700
2344.6	1986000
2344.7	1988300
2344.8	1990600
2344.9	1992900
2345	1995200
2345.1	1997500
2345.2	1999800
2345.3	2002100
2345.4	2004400
2345.5	2006700
2345.6	2009000
2345.7	2011300
2345.8	2013600
2345.9	2015900
2346	2018200
2346.1	2020500
2346.2	2022800
2346.3	2025100
2346.4	2027400
2346.5	2029700
2346.6	2032000
2346.7	2034300
2346.8	2036600
2346.9	2038900
2347	2041200
2347.1	2043500
2347.2	2045800
2347.3	2048100
2347.4	2050400
2347.5	2052800
2347.6	2055100
2347.7	2057400
2347.8	2059700
2347.9	2062000
2348	2064300
2348.1	2066600
2348.2	2068900
2348.3	2071200
2348.4	2073500
2348.5	2075800
2348.6	2078100
2348.7	2080400
2348.8	2082700
2348.9	2085000
2349	2087300
2349.1	2089600
2349.2	2091900
2349.3	2094200
2349.4	2096500
2349.5	2098800
2349.6	2101100
2349.7	2103400
2349.8	2105700
2349.9	2108000
2350	2110300
2350.1	2112700
2350.2	2115200
2350.3	2117600
2350.4	2120000
2350.5	2122500
2350.6	2124900
2350.7	2127300
2350.8	2129700
2350.9	2132200
2351	2134600
2351.1	2137000
2351.2	2139500
2351.3	2141900
2351.4	2144300
2351.5	2146800
2351.6	2149200
2351.7	2151600
2351.8	2154100
2351.9	2156500
2352	2158900
2352.1	2161400
2352.2	2163800
2352.3	2166200
2352.4	2168600
2352.5	2171100
2352.6	2173500
2352.7	2175900
2352.8	2178400
2352.9	2180800
2353	2183200
2353.1	2185700
2353.2	2188100
2353.3	2190500
2353.4	2193000
2353.5	2195400
2353.6	2197800
2353.7	2200200
2353.8	2202700
2353.9	2205100
2354	2207500
2354.1	2210000
2354.2	2212400
2354.3	2214800
2354.4	2217300
2354.5	2219700
2354.6	2222100
2354.7	2224600
2354.8	2227000
2354.9	2229400
2355	2231900
2355.1	2234300
2355.2	2236700
2355.3	2239100
2355.4	2241600
2355.5	2244000
2355.6	2246400
2355.7	2248900
2355.8	2251300
2355.9	2253700
2356	2256200
2356.1	2258600
2356.2	2261000
2356.3	2263500
2356.4	2265900
2356.5	2268300
2356.6	2270700
2356.7	2273200
2356.8	2275600
2356.9	2278000
2357	2280500
2357.1	2282900
2357.2	2285300
2357.3	2287800
2357.4	2290200
2357.5	2292600
2357.6	2295100
2357.7	2297500
2357.8	2299900
2357.9	2302300
2358	2304800
2358.1	2307200
2358.2	2309600
2358.3	2312100
2358.4	2314500
2358.5	2316900
2358.6	2319400
2358.7	2321800
2358.8	2324200
2358.9	2326700
2359	2329100
2359.1	2331500
2359.2	2334000
2359.3	2336400
2359.4	2338800
2359.5	2341200
2359.6	2343700
2359.7	2346100
2359.8	2348500
2359.9	2351000
2360	2353400
2360.1	2356000
2360.2	2358600
2360.3	2361200
2360.4	2363700
2360.5	2366300
2360.6	2368900
2360.7	2371500
2360.8	2374100
2360.9	2376600
2361	2379200
2361.1	2381800
2361.2	2384400
2361.3	2387000
2361.4	2389600
2361.5	2392100
2361.6	2394700
2361.7	2397300
2361.8	2399900
2361.9	2402500
2362	2405100
2362.1	2407600
2362.2	2410200
2362.3	2412800
2362.4	2415400
2362.5	2418000
2362.6	2420600
2362.7	2423100
2362.8	2425700
2362.9	2428300
2363	2430900
2363.1	2433500
2363.2	2436100
2363.3	2438600
2363.4	2441200
2363.5	2443800
2363.6	2446400
2363.7	2449000
2363.8	2451600
2363.9	2454100
2364	2456700
2364.1	2459300
2364.2	2461900
2364.3	2464500
2364.4	2467000
2364.5	2469600
2364.6	2472200
2364.7	2474800
2364.8	2477400
2364.9	2480000
2365	2482600
2365.1	2485100
2365.2	2487700
2365.3	2490300
2365.4	2492900
2365.5	2495500
2365.6	2498100
2365.7	2500600
2365.8	2503200
2365.9	2505800
2366	2508400
2366.1	2511000
2366.2	2513500
2366.3	2516100
2366.4	2518700
2366.5	2521300
2366.6	2523900
2366.7	2526500
2366.8	2529000
2366.9	2531600
2367	2534200
2367.1	2536800
2367.2	2539400
2367.3	2542000
2367.4	2544500
2367.5	2547100
2367.6	2549700
2367.7	2552300
2367.8	2554900
2367.9	2557500
2368	2560000
2368.1	2562600
2368.2	2565200
2368.3	2567800
2368.4	2570400
2368.5	2573000
2368.6	2575500
2368.7	2578100
2368.8	2580700
2368.9	2583300
2369	2585900
2369.1	2588500
2369.2	2591000
2369.3	2593600
2369.4	2596200
2369.5	2598800
2369.6	2601400
2369.7	2603900
2369.8	2606500
2369.9	2609100
2370	2611700
2370.1	2614400
2370.2	2617200
2370.3	2619900
2370.4	2622700
2370.5	2625400
2370.6	2628200
2370.7	2630900
2370.8	2633600
2370.9	2636400
2371	2639100
2371.1	2641900
2371.2	2644600
2371.3	2647400
2371.4	2650100
2371.5	2652800
2371.6	2655600
2371.7	2658300
2371.8	2661100
2371.9	2663800
2372	2666600
2372.1	2669300
2372.2	2672000
2372.3	2674800
2372.4	2677500
2372.5	2680300
2372.6	2683000
2372.7	2685800
2372.8	2688500
2372.9	2691200
2373	2694000
2373.1	2696700
