"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
1995-08-06 8 1 6 1995 0 0 0 12438.7156114512 0 0 0 0 56747.6286612424 0 0 30702000 12384000 1607533.60223386
1995-08-13 8 2 13 1995 258768.675893154 479520 0 37333.1058157455 0 0 0 0 76671.6183422914 684934.3903817 0 24509496.3437396 0 700271.324106846
1995-08-20 8 3 20 1995 560996.104700158 479520 0 38534.6762674056 0 0 0 0 80156.9470824988 970907.007234996 0 16826638.3354945 0 480761.095299842
1995-08-27 8 4 27 1995 624213.530524411 479520 0 38030.1383194001 0 0 0 0 76322.4514313651 688827.492056787 0 17509130.4316456 0 500260.869475589
1995-09-03 9 5 3 1995 541906.469440542 479520 0 67298.8195100081 0 0 0 0 84216.4626029552 542802.294889668 0 23284979.569581 0 665285.130559458
1995-09-10 9 6 10 1995 550003.877823373 179820 0 61895.8352058009 0 0 0 0 81349.6066325032 675488.263420667 0 24512058.2761819 0 700344.522176627
1995-09-17 9 7 17 1995 593696.952545376 179820 0 61967.5575636666 0 0 0 0 79700.5088754019 795420.390899667 0 24493288.6609118 0 699808.247454624
1995-09-24 9 8 24 1995 836746.400153906 179820 0 64599.3882675097 9092.27304276912 18387.57251256 0 0 83587.8331980208 1004310.39458088 0 17497045.9946133 0 499915.599846094
1995-10-01 10 9 1 1995 885338.177817782 179820 0 62959.1829658953 15135.0816023763 143561.95493459 0 0 82209.722328886 0 0 17306821.7763776 0 494480.622182218
1995-10-08 10 10 8 1995 755625.696204282 359640 0 50756.3655049892 0 126805.003083645 0 0 72454.4110397987 0 0 23055149.0328501 0 658718.543795718
1995-10-15 10 11 15 1995 802852.95096027 359640 0 48855.4244591468 0 108720.945722862 0 0 69769.9492693095 0 0 22610585.5163906 0 646016.72903973
1995-10-22 10 12 22 1995 691145.760022998 359640 0 48493.2424536352 0 98529.679330091 0 0 67501.2496809555 0 0 27728727.5991951 0 792249.359977002
1995-10-29 10 13 29 1995 809805.283219085 359640 0 53752.237171692 0 84493.5392953364 0 0 74009.9037948874 0 0 24784034.687332 0 708115.276780915
1995-11-05 11 14 5 1995 819359.115404903 359640 0 22781.1096972691 0 86153.9934677822 0 0 77863.3592522685 0 0 25658040.9608284 0 733086.884595097
1995-11-12 11 15 12 1995 0 3136985.89136497 0 24106.8161556731 0 0 0 0 84602.6298686313 0 0 52878000 2095256.28133571 1610574.10863503
1995-11-19 11 16 19 1995 0 3011567.6071076 0 1491.83906396832 0 0 0 0 69648.8248592783 0 0 51366000 4729040.2507405 1692792.3928924
1995-11-26 11 17 26 1995 0 3041469.33581457 0 157.260560199371 0 0 0 0 66820.3907286879 0 0 49854000 4101103.94789407 1619690.66418543
1995-12-03 12 18 3 1995 512507.369493589 3236760 0 0 0 66398.7645006609 71.9231262176336 0 70135.7024486993 0 0 30355900.0677244 0 867311.430506411
1995-12-10 12 19 10 1995 309247.818681442 1817800.38 0 0 0 0 62.3097430185444 0 17082.9682462475 0 0 40490960.3461495 0 1156884.58131856
1995-12-17 12 20 17 1995 360359.728090326 1811266.92 0 0 0 2025.71025082286 23.7745273996129 0 41004.85569853 0 0 41723019.5168386 0 1192086.27190967
1995-12-24 12 21 24 1995 658282.207271549 1804733.46 0 0 0 24690.4065929109 13.4591802121608 0 36792.7365812854 0 0 34316708.7454958 0 980477.392728451
1995-12-31 12 22 31 1995 960298.122370913 1438560 0 0 0 70515.4141775697 4.18858090660683 0 56269.7657711429 0 0 26767127.717018 0 764775.077629087
1996-01-07 1 23 7 1996 672241.156401454 719280 0 962.527926823866 0 27553.0697621442 0.558622511580324 0 54232.0584910197 0 0 36966603.9259491 0 1056188.68359855
1996-01-14 1 24 14 1996 723365.857207158 719280 0 0 0 40843.4497833967 0 0 53751.5318628626 0 0 35294721.7977495 0 1008420.62279284
1996-01-21 1 25 21 1996 666497.915477995 719280 0 0 0 47545.5567286575 0 0 53247.2971175737 0 0 37402582.1582702 0 1068645.20452201
1996-01-28 1 26 28 1996 911266.762198569 719280 0 0 0 57051.8738237673 0 0 50149.1796188164 0 0 28953154.9230501 0 827232.997801431
1996-02-04 2 27 4 1996 980176.378368365 719280 0 0 0 0 0 0 63575.3632699876 0 0 26658800.7571072 0 761680.021631634
1996-02-11 2 28 11 1996 696263.115767298 959040 0 0 0 0 0 0 45467.6351581553 0 0 32672691.9481446 0 933505.484232702
1996-02-18 2 29 18 1996 14770.5827478149 959040 0 0 0 0 0 0 0 0 0 52601857.6038265 0 1502910.21725219
1996-02-25 2 30 25 1996 0 940418.253483449 0 0 0 0 0 0 0 0 0 49245000 605206.761787904 1425621.74651655
