"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLE" "BONNE"
1989-10-15 10 11 15 1989 206439.853198148 252917.952498148 517715.12978501 5844.0794736978 73669.2325851497 75081.8598198037 145543.932058847 17792.3421803763 56407.9545487543 77334.863875107 85859.661475107 107476.220573821 118618.528924085 675283.216611943 668766.446838983 682389.820165983 686808.229142983 664705.768757983 666005.074631583 667914.231317483 47647.9376688679 82518.1633218611 111418.776369617 112979.376706692 118541.244316309 29746.5922094171 273341.722083616 282744.846049429 218108.474219012 224074.964790712 918035.281991195 935113.314608195 1000737.78132879 1026413.21680889
1989-10-22 10 12 22 1989 178527.654178573 225803.025478573 540498.25732337 7201.49149713933 89288.7702888344 97968.6519288344 162520.881785974 24756.8988277117 60341.9099077117 84647.122842706 96813.179932706 135207.635278348 149888.190928612 952336.996980955 979596.563040955 1012370.83683795 1026744.20174815 989045.313563955 989806.068058655 989830.308398155 38722.8165990729 59764.7679270729 134138.460583379 134605.972633222 138231.420526601 30235.8613596647 271748.697237416 275445.472403229 218236.289801964 221128.396742754 1244200.94735391 1200365.33670561 1245607.07061861 1232299.18141861
1989-10-29 10 13 29 1989 163722.791375796 205322.709975796 522450.551642793 6684.87147748994 101689.375723985 135937.088423985 174404.867201475 21511.7685246553 71451.6810346553 103725.569018656 119118.354518656 153211.411507081 166648.529457345 923951.156846614 910491.359628726 975857.158336726 971591.274942926 926849.201288625 911838.154223525 908727.787115125 49146.4833671781 71782.6701511778 111110.16595 111498.07715 111819.25325 30001.9471336935 304682.219795874 296512.471961687 221711.455519893 214220.333865003 1142743.98787513 1128519.39072643 1221030.5307175 1248773.9908316
1989-11-05 11 14 5 1989 253741.743558781 296134.735658781 744428.405590088 18176.012499418 107673.333699495 125264.839719495 191879.966198913 49818.8674517786 96706.3016917787 102637.44861516 110806.68461516 181900.922182359 184604.570843523 1251690.78140712 1312078.49089036 1354978.7459205 1395184.70802381 1424995.81877571 1462382.23007697 1484462.81967619 38690.9761399999 66684.8866799995 105441.7272 107314.7929 115227.7919 34706.1351397093 291439.482494829 297425.848991313 230334.553764674 233264.872069816 1843744.26280411 1920077.29295365 2008994.53860982 1951777.50089656
1989-11-12 11 15 12 1989 619217.48 659833.0878 3059202.48843351 34052.5482272699 151265.450194494 207377.108194494 251348.618421764 94409.84 221132.7307 135230.7401 154045.5129 263055.88003542 247584.971196584 3498358.32174586 3487697.9589291 3528005.28775924 3504960.93836255 3552007.81011445 3520999.04931571 3505420.33728129 37433.71594 43150.4827800002 133307.70283 133986.28073 139799.30573 35889.8800108351 336934.797225955 334356.575022439 269760.388424674 267872.754119897 3698083.75140499 3655415.67171849 3705880.0837422 3650320.44234775
1989-11-19 11 16 19 1989 619217.48 673810.2312 2676065.01507383 29876.3507132568 175913.886750234 321468.895050234 330709.838376912 149882.327166327 478356.475066327 449450.5316 509833.7961 734285.611501747 685674.141262911 3544149.17256822 3538230.17115146 3553650.8541816 3456123.80798491 3522459.88443681 3473276.21293807 3453193.47970365 48331.54415 52453.1311799996 133800.1039 134457.1196 139531.6334 30894.5568153684 383394.252000488 385967.338096972 336729.536494674 335093.089989897 3637331.98349735 3505638.54981085 3529304.82983457 3339535.46944012
1989-11-26 11 17 26 1989 619217.48 659696.096 2364896.27570953 37363.2707984358 207964.050169603 253471.059769603 338024.087788039 94409.84 177926.366 155578.3998 185676.2248 374706.66483542 371019.822696584 3159484.71089365 3281897.76847689 3311397.78550703 3368576.79731034 3476376.41776224 3540989.8222635 3579601.31402908 40722.11307 46882.9681200003 126839.56255 127630.17175 133304.58865 36882.7992852745 329030.939030395 329411.427526879 267030.098254674 265746.182349897 4005834.45808278 4123948.47239628 4236609.19442 4128300.95702555
1989-12-03 12 18 3 1989 289898.926228324 322405.827228324 318917.523112459 34314.700554191 108457.132593598 140060.597603598 208802.453147789 94409.84 147141.50737 127298.44615 144351.02605 307059.94185542 303421.547311392 888035.535940248 932975.512842093 956562.535961373 973799.836680803 1022349.301482 1038064.22452405 1050759.75777708 39015.1360999998 61399.94362 106793.2922 106640.4655 109278.0534 43753.0966009977 275402.869619665 274439.191892861 201775.584122383 199569.019842749 1216236.71346113 1282835.04627641 1365493.80026466 1325308.44320356
1989-12-10 12 19 10 1989 619217.48 641380.72883 649764.41184573 243917.933707903 980818.714776935 1079332.68817694 1269344.71323484 94409.84 180106.03505 171285.71015 205901.48965 351931.35127542 330743.345131392 1427434.71828808 1410481.91608993 1463088.76640921 1469734.90132864 1521407.27632984 1492144.13447189 1481208.16722492 40058.8635 54301.9045399996 197823.123100686 198069.482900686 200110.033400686 43193.5445239435 470118.011683297 462333.304456493 399800.253063069 389853.050383435 1689171.40734965 1707017.07916493 1809313.72515318 1797730.10009208
1989-12-17 12 20 17 1989 619217.48 642247.08979 651772.066813456 130715.115953774 85756.6977269215 150134.422686921 282502.433680695 94409.84 146578.02467 170742.62631 211622.24601 419821.21835542 419622.024311392 1284606.53331415 1342032.815716 1419596.19143528 1465344.28595471 1521416.29965591 1541565.44539796 1555599.36795099 35510.3961499999 45677.5963700004 175808.2002 176477.9695 179682.6604 46636.6369117266 415115.619380394 424576.17535359 364182.055072383 372279.532292749 1769213.04668504 1862317.51350032 1953101.06148857 1883418.38042747
