"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLES" "BONNE"
1999-03-07 3 32 7 1999 43625.48916 103647.462583047 153860.544283047 2741.729988 32964.11164 55108.1653100165 110276.857128584 9296.457105 61240.26554 124569.09313 144124.60426 183568.70160452 197129.084345493 748103.036799429 555069.810192392 567761.571813832 560076.310467862 590444.523893762 596772.607052562 634314.494481572 34513.07912 77384.2548599999 255726.945577652 315807.654677652 327002.601477652 72682.40521 697728.653476533 708951.446874293 709739.93672305 720656.879286553 1457590.46066893 1609365.57959555 1711336.07953005 1900522.17164317
1999-03-14 3 33 14 1999 43079.26076 80307.4370824699 118450.18151247 972.5837604 28931.09775 31903.8832765072 78213.0702712172 6860.499169 56559.17532 110003.80365 125985.04806 169373.63421452 183552.130555493 593076.668537157 513328.95489552 529897.24529527 538998.9269493 570356.7301752 588120.324234 604598.86481136 34204.23781 71543.2008499998 232198.29834166 292793.02804166 302740.79454166 49455.75658 613012.316000781 623819.315067449 609872.962965647 619949.97572915 1350857.46930601 1549140.65447304 1647968.1164953 1809786.120223
1999-03-21 3 34 21 1999 43900.08394 58440.7184643212 108856.939664321 5152.611251 36870.63922 19195.6071723888 59255.7551284989 15612.979 59211.24713 119758.77477 135396.39887 162937.50281452 178251.918540973 536325.670008138 479855.818817135 495380.889632155 486060.069886185 510415.790012085 512234.356170885 511615.182781165 47057.15853 104980.99420621 323920.86482721 380225.15502721 388712.51832721 85042.56351 681652.238621076 669681.148284026 631553.93933233 626435.221895833 1196676.046769 1293319.9353883 1381226.2808819 1507919.84952418
1999-03-28 3 35 28 1999 50112.41896 52091.86369 131061.89964 18283.96675 102671.509879959 104532.4108 196905.767020249 63232.01079 118611.8925726 257885.0144556 303183.6154556 299868.59416727 313199.259008243 943638.405299492 594400.62023058 606689.55665538 551747.8544384 571016.3631401 535900.9846159 499816.8 82885.65363 156196.882552 659833.655388 715593.949453557 747541.118425091 220949.107828892 1432981.34786209 1395083.80882876 1254055.14562206 1221399.91647366 1720140.18210866 1690739.16029586 1742505.87539086 1806067.37822296
1999-04-04 4 36 4 1999 59747.71562 65443.12223 127741.23798 7260.531083 53132.77192 90669.77388 192003.31768 25203.61992 70788.55177 211780.57046 269222.81796 419381.91550346 454375.814507041 1243794.16820204 578548.609666056 577434.367552376 612826.962352406 654856.783920306 679811.276487206 674250.030575506 43061.87824 110840.244391461 466784.422313161 521853.399713161 546588.540913161 105053.1396 1233544.06916164 1287787.65221372 1277428.86134512 1325582.90278999 2203692.5662175 2504010.5643906 2636610.51503614 2829882.26276582
1999-04-11 4 37 11 1999 73851.09169 74149.47571 133188.78501 11033.59836 40059.753949748 47944.49201245 95041.92083245 17289.97075 57912.90817126 116704.8277447 134166.5064447 226341.61433179 234605.694335371 607257.148625821 503703.354703483 514944.288764083 574583.430896433 615791.364664333 654831.058926333 675596.267323833 35794.18011 97079.7817024001 358067.8317158 411536.665375887 420825.527675887 80786.82979 782600.970060697 790996.246312773 777368.660460173 788667.973428573 1752289.84084341 2080890.54753941 2267720.58912397 2557148.36764377
1999-04-18 4 38 18 1999 78886.77442 78198.30168 171284.61268 11837.45313 67532.164209291 68286.345852118 113067.685770364 33641.04765 62694.8070596 147343.8094957 169334.197247585 242852.526884835 243555.256394065 628141.822544429 478478.97147763 512025.04659973 533271.82878589 569626.73765279 558172.29691019 545852.05096249 43726.88688 106876.1333676 387004.1846916 440723.97599979 454888.84679979 126759.2401 873904.26279749 870064.42053538 825064.31424358 821157.37591428 1463826.01648277 1555369.04339977 1679488.71458397 1875081.09298907
1999-04-25 4 39 25 1999 129703.681791494 97736.9013 362670.0473 39876.31145 219031.12600172 212941.740570786 327931.308553686 120234.5948 218402.035887792 378864.305256792 448558.772404459 518477.015450649 500885.38775423 1061121.14806792 515461.3258343 579709.3158913 553544.2984028 589497.4941042 537517.0122628 499816.8 122991.9567 212841.449255 547482.918835 595926.388264185 608904.571693265 242870.431013987 1451410.59698527 1432541.02944228 1329342.18968298 1303790.41545398 1945338.56176398 1925830.69759598 2092175.85341298 2203963.02081608
1999-05-02 5 40 2 1999 152314.5979 124963.1124 477347.0236 48140.49253 234256.674764461 280891.498990359 536605.581787759 123467.5385 207652.028777328 435396.749709428 523004.060109428 739025.801512148 760591.112875726 2055751.19251348 1921476.3064849 1983221.0001389 2065557.52717875 2138803.44603885 2147063.05487055 2137648.11129415 232997.0905048 188113.7698438 528303.4713688 329927.225307914 355314.121198787 237050.852294362 1279871.52586079 1302636.43877829 1219631.94097719 1241472.11276879 3731316.17499994 3867415.51870194 3955781.52142684 4043207.40735935
1999-05-09 5 41 9 1999 177274.3271 146603.923 346861.1735 31257.47766 160818.560665382 182220.845932709 385838.563815316 78905.41127 118463.896286306 356661.9660144 400035.6648144 616977.98554639 652429.302009968 1999081.08091128 1969332.5183267 2128244.1081889 2279703.2562959 2385338.1740077 2466950.12144 2522254.3276918 190639.994164623 471871.049193023 1032742.38148702 814665.863487023 837955.504010955 166785.4678 1438260.04048208 1442167.78827738 1360639.59610666 1373085.69923236 4529010.05236816 4935600.41353616 5012900.95777026 5256717.68541469
1999-05-16 5 42 16 1999 165503.642349199 146855.5131 276469.0657 24142.85792 142400.123887603 110074.330770566 249955.124613766 65467.08836 104431.33902562 287451.065022 304292.420722 426484.94935399 444619.941217568 1154900.94088133 1832415.40508506 1949141.74825406 2061760.34857838 2145832.27908228 2202016.49946698 2241271.56619028 86385.169438929 131316.714551029 608946.623175029 409007.675512895 448829.757937157 133405.6991 1172676.1129813 1235798.84809411 1144552.54691461 1203412.21896981 3971314.15367309 4519650.99743109 4673445.19144179 5000198.88540166
1999-05-23 5 43 23 1999 225238.025944661 188264.168 541383.7837 50425.45763 266679.93778928 169003.776975063 431151.884007563 188082.994296005 269288.782358655 411609.335065155 418006.299265155 453472.301872245 442187.569735823 1108990.98294339 1745150.08942147 1829409.90135747 1827691.37700297 1858362.44725157 1810052.43077647 1791004.37098347 180674.6272485 137579.4041485 515064.4569785 316246.323278673 345355.949055895 270607.501742782 1313245.12468868 1282609.24749281 951037.560621225 924146.003799825 2800918.3758133 2760947.7695983 2797021.8159033 2927357.3777269
1999-05-30 5 44 30 1999 471611.88627676 299146.1867 888835.903403423 168125.0763 481497.8227897 204899.30686366 853340.16092266 338677.819329853 552673.851787365 881455.349757365 913237.758757365 991419.074371955 979149.623635533 1987595.60235819 1785202.6704893 2050989.9233453 2113036.3091426 2192094.36746 2063941.0519074 2001317.3788474 573229.97256345 636162.07077345 1029367.84409345 817246.658960076 843168.428540426 469020.8335058 2889360.48617723 2820604.77311053 2185690.32097973 2120852.44114773 4137714.78409513 3628891.16675513 3540229.81628013 3435402.53324713
1999-06-06 6 45 6 1999 420742.188546159 219868.1756 862111.462320518 106194.0378 464579.89702361 263391.73225881 960928.35988681 275797.7369 563695.58900429 1130520.72055129 1236860.26355129 1513503.80081359 1679628.96018697 4381722.52771729 4024140.03372795 4426124.14527195 4562056.96651595 4767966.28897295 4736386.26706365 4743676.31288365 776130.761968412 1204225.84931941 1626223.75671941 1661951.21863407 1665834.36622527 486378.41800063 4674440.7898129 4653548.55864167 3684795.57799304 3676210.23648004 8416747.94041369 8180215.16209369 8051591.22503269 7982980.54651968
1999-06-13 6 46 13 1999 353883.4001066 214511.1107 675171.1563 60317.50134 388920.2228917 175385.09232745 589139.22016445 129872.9777 310146.222750878 841356.287461878 919453.981661878 1119150.40253248 1257432.37490586 3544405.52507031 3956570.58081731 4271744.99959631 4486386.39769431 4713066.66971031 4808046.53240911 4887201.88275411 433942.7816 721051.83528 1377352.12165 1432143.23156828 1468652.53104568 274711.552475919 3424156.1939476 3479407.4604299 3254898.59140998 3294116.89687198 8535900.88108609 8988983.31829609 9050699.13665609 9415014.97800209
1999-06-20 6 47 20 1999 658604.23784272 235794.7107 775095.85621782 173856.9189 450901.2887527 216442.267691571 950980.989542571 156129.5443 331396.648676421 637484.853126421 660085.008128529 734566.432257029 810829.982310426 2488887.61687082 2573119.37311892 2883828.55162892 3015983.51853092 3204987.42576592 3135799.39912452 3125484.76871252 380891.48759161 389431.34898161 818034.00988161 856316.881817546 893855.784855546 338245.193268208 2638401.69963375 2571925.39092675 2159007.56237655 2110444.37780355 5246176.94377606 5296267.12358606 5375849.78055606 5678035.29735106
1999-06-27 6 48 27 1999 808224.92268103 392009.6822 1068214.86882986 146886.6389 457385.0268444 562016.34309508 1292214.73091908 132224.438093619 352244.414611393 735116.493081393 777254.16386409 912688.76549489 1021676.96794829 4217633.57627723 4552441.09748803 4897656.80839603 5067078.70416903 5275456.91123303 5245285.89991233 5254067.96539433 375253.3690218 404101.2081218 669457.3108218 705358.812700558 750286.146448958 265975.808632494 2511622.33157145 2528218.80989555 2274771.87920806 2290557.56557406 7414507.73933838 7226267.90557839 7155247.52835838 7149200.23799838
1999-07-04 7 49 4 1999 729865.787199325 339411.1554 774084.76576343 132334.0568 491337.804105255 610611.846436945 980569.336623345 108297.7463 334546.3837115 643543.4132415 683475.0585415 778097.422431 852928.721323332 2506467.94754668 3000244.18566948 3218713.03740948 3335718.94471748 3489952.55931248 3515381.06897548 3553831.70576348 253801.603837 238221.739837 471252.585737 480636.619189554 551725.427889154 183208.270198584 1677409.22087774 1705416.37956124 1495681.68493565 1517530.61914765 5434077.45354113 5521459.79345113 5575204.87201113 5877472.39976713
1999-07-11 7 50 11 1999 742873.37149894 325747.5747 737765.37751955 127815.4422 382885.21607332 694318.85999125 930816.39150725 78258.870278862 218473.851461109 471977.091171109 508089.996401464 570803.581981564 615764.667073896 1915817.75308115 2150160.50901115 2314689.39812615 2389588.12507315 2494077.63417615 2490213.55843465 2503451.31505565 277579.761831 215096.557331 217032.772231 209695.03419409 273009.953499889 118044.617410313 878654.431460202 879193.226281302 822082.43479399 819972.23646399 3656726.32106964 3513538.52445964 3531439.80143964 3772746.23032164
1999-07-18 7 51 18 1999 1032381.90688096 631973.0073248 1023827.8487187 177035.689 302318.2782077 266847.01947624 535695.97285224 61522.468569388 174095.15851816 348385.63790816 372903.769280347 421486.567683647 457254.539775979 1326446.19535302 1475761.25130832 1626342.25959832 1723484.32098332 1831862.42891432 1797192.34588232 1792010.57082232 206833.780201 117929.326201 145294.900301 139213.02587583 200819.47634783 101362.841540748 678841.383578578 673674.218322578 613287.08933783 603923.30660083 2649590.71560315 2422067.71312315 2442971.53234315 2598758.92452815
1999-07-25 7 52 25 1999 807301.46531921 910491.3412 1290780.48393634 118868.7096 268157.4791523 219988.0496429 376245.7699259 41452.039401412 146304.547554651 263696.873344651 280894.243719406 314107.154753206 345658.024242476 1586335.72536838 1808163.25569488 1947084.84064488 2110142.97920588 2235867.79827988 2258830.75287508 2284348.16565508 180761.848982 97079.3861819998 83753.4115819999 79017.1484415849 124311.601658585 73174.427967346 452433.732105931 450175.346819131 410983.813986785 406407.296232785 3107852.87258786 2937562.21018786 2952400.86459786 3093774.19186286
1999-08-01 8 1 1 1999 945312.5883225 306866.3331 527253.636871 122207.3408 231735.2986932 276129.1687659 430667.9736169 29630.957147912 118658.80082608 210979.32250608 225130.928432225 251893.321706325 276677.165381737 836209.405398637 3488864.32211134 3578957.09551134 3697581.18336434 3799554.25509634 3789339.56186894 3793339.45096194 142023.175615 81630.6921150001 84597.3861150005 318309.209487911 353930.234270911 49372.754806083 738015.714226994 736420.711282094 564894.396107011 560771.626301011 4600903.76656295 4475062.23190295 4524060.30116295 4695108.13671495
1999-08-08 8 2 8 1999 789286.5961257 1022996.63346741 1463226.12385401 138150.8442 173594.5362515 190613.14641176 324710.66154376 13403.628735474 77229.25981074 141545.69127074 159743.400340055 193879.521085455 204733.036233945 1837997.55837593 2016986.12407933 2110263.81859933 2220392.19028433 2319012.40991333 2310120.53678863 2314065.52523463 105604.994527 70653.884667 105878.845567 102958.236729384 108541.490149784 42892.078385429 319797.329925213 320410.131031613 268200.345248184 266891.600199184 2842779.65044382 2661080.23020382 2698676.63016382 2820977.90087182
1999-08-15 8 3 15 1999 833324.292488287 1027193.26128829 1327522.90006542 153432.5166 177350.90255899 195218.15375363 360091.92388513 15773.769822731 89049.65659766 152957.44401766 171316.650954904 191355.124105004 198119.787144988 2006231.95360554 2117638.65977444 2178352.60804544 2224557.32631544 2285249.23037144 2264541.95207244 2263474.90746944 109150.436625 106563.456065 135481.537635 132185.638595467 134201.439882667 36321.471770785 341208.034813452 339085.327835352 296331.173750567 293934.351529567 2773201.122029 2697854.005139 2778476.378555 2924857.412761
1999-08-22 8 4 22 1999 569662.3543 783216.8426 1217292.90636343 108027.6133 162564.6425392 179078.36046487 368102.91871957 13134.815202255 76377.14125508 152604.17996508 171929.42376508 192556.00173548 198017.668163714 2149383.89546671 2313607.57567121 2402006.16319421 2422565.38745521 2453700.19921521 2428671.96026201 2421281.21670501 90743.247884 92475.2370740002 115827.303774 112692.806094684 112973.113108384 31841.038331614 319310.109869998 321516.766343138 284657.307955524 283470.277925524 2791964.44054054 2602912.32572054 2616910.57573754 2688727.53179954
1999-08-29 8 5 29 1999 471054.311069816 635309.645869816 705484.204325496 47612.31395 104709.2980591 114435.37548626 184145.52287226 10857.788519767 104834.183581771 155223.202761771 168199.187661771 181779.405531371 186879.284021119 1238106.76332888 1380893.77797138 1433320.36837138 1532353.07323438 1595237.92153938 1640565.88394418 1670810.69007118 85401.4453308 73874.2450008 68167.4441008001 108560.54130466 108095.36976966 21725.31063658 271477.26077966 272559.90246716 236800.66875916 237445.99782516 2244146.60191634 2299992.31070634 2365981.02782634 2509557.24910534
1999-09-05 9 6 5 1999 412091.525220853 634531.368620852 868319.650184282 54990.82162 101715.5084315 107608.33815975 159165.61398155 9402.153269474 58567.339565 89695.746335 90143.400077631 111183.800699931 115091.262219512 1033231.95752534 2587697.28411064 2631962.58816464 2628410.93939964 2642065.89443364 2621398.89922384 2615526.73741584 100884.5810773 105651.4951173 136938.0926273 98672.694346719 100408.581595719 19568.277676691 253860.266045719 254338.677526749 199374.194911749 198933.230535749 2895363.79128159 2860070.88126959 2915906.01003059 2929860.81299059
1999-09-12 9 7 12 1999 331352.5917 544686.699399999 762272.052363429 61016.87393 96718.6383209 300420.807349533 370955.459215333 8617.350078086 55247.485438 77538.3569079999 74441.4060358269 101265.187102727 149794.388473794 1185074.66821256 1249663.72506466 1276221.95986466 1289829.08223466 1304003.55152866 1302103.12322996 1303525.96522896 94415.9119664 102840.7378164 192599.2526764 180786.638432576 181918.588396576 16627.508210137 296947.399806576 295361.462235476 228609.048870476 227545.314084376 1666102.27933333 1697796.25202933 1752005.83159933 1739696.26267833
1999-09-19 9 8 19 1999 180149.5778 358929.653299998 436450.195084918 23209.56626 74069.5660058 346729.700266591 385577.696220591 7503.773888667 53387.563348 60111.6736279999 57168.0901478749 80907.3488964749 144923.501021799 1046402.73361859 1237447.95485195 1256567.32449995 1302826.34617695 1329314.88037195 1353203.45179115 1368488.88086915 64185.240112 56286.3773320002 161286.047402 159226.360104815 164603.057089715 15193.347293559 291285.119649715 294256.723168545 233520.199087545 234432.498251545 1775200.45741069 1809146.66671369 1861698.40851369 1856092.93261669
1999-09-26 9 9 26 1999 211861.57934314 357966.47624314 377257.78741867 25162.8927 67033.1752074 494506.414939135 530680.108577335 6944.499818472 54699.887812 65960.038442 63060.958679778 84684.236768878 140387.323652056 1017862.49217778 1478290.91319419 1480166.46232919 1495382.97573519 1508892.26857919 1508797.30906569 1509739.49368369 66943.468404 59459.0727840002 130263.136234 127531.796678803 131187.751239203 14853.662516027 246866.517099203 247170.373265673 188675.823355673 188235.023408273 1770347.14718197 1793888.67916997 1846533.09197997 1864650.52833397
1999-10-03 10 10 3 1999 168782.366796321 453330.464373742 515896.294716822 20618.11598 72768.03988884 84873.0144766648 151482.241703634 9167.854435928 52578.3391392 83075.4752242001 82979.5748925611 99864.6481012011 109003.744068901 1119488.31337491 1390585.81999375 1407003.59415874 1412850.49738075 1424299.89929075 1416169.32730104 1413575.33794405 58033.1601748 79043.3673788001 178519.6889488 175962.390578001 178646.276395791 16723.874197097 333837.520301436 335089.760701026 271602.836482481 271602.548043481 1679252.44720753 1651109.56492753 1691242.81211353 1711158.51091253
