"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "UpSnake" "MdlSnake"
1998-09-20 9 8 20 1998 20075520 7327300 966878.82375 537435.54855854 4975000 3091462.71526706 3921900 1501283.23501611 1183000 2577600 4242400
1998-09-27 9 9 27 1998 20075520 7327300 998496.75114 523017.93721364 4975000 3073510.8156023 3921900 1493589.35114362 1183000 2577600 4242400
1998-10-04 10 10 4 1998 19838004.6250264 7032195.38154757 1015432.23328 507855.460925972 4971792.58614936 3056084.81614769 3921900 1486684.53395362 1183000 2577600 4242400
1998-10-11 10 11 11 1998 19800187.2258825 6829580.40024755 1030281.95183533 496123.106038942 4960184.01890883 3031202.8870635 3921900 1482922.04296991 1183000 2577600 4242400
1998-10-18 10 12 18 1998 19773315.1317085 6621542.85318973 1045321.34649022 499509.104018942 4949799.9522295 2996607.36205102 3921900 1474968.18286748 1183000 2577600 4242400
1998-10-25 10 13 25 1998 19696717.6431214 6260496.18645976 1046363.10789516 472205.818380721 4935522.44808226 2947504.95830402 3921900 1463368.76716096 1183000 2577600 4242400
1998-11-01 11 14 1 1998 19479094.6773552 5728911.28685013 1033448.79393139 436914.845919786 4885118.43436204 2867401.72790679 3921900 1452200 1183000 2577600 4242400
1998-11-08 11 15 8 1998 18935974.8022252 3075066.81915145 1018684.83183378 421968.543261786 4812547.03631618 2789112.88855546 3921900 1452200 1183000 2577600 4242400
1998-11-15 11 16 15 1998 18391239.0366252 587873.139711077 1005132.71898347 395908.497391786 4742426.4927791 2710926.99678304 3921900 1452200 1183000 2577600 4242400
1998-11-22 11 17 22 1998 17956178.96 227340 992447.135658644 426132.169441786 4700511.8479685 2648601.58347179 3921900 1492830.8237665 1183000 2577600 4242400
1998-11-29 11 18 29 1998 17826246.1443549 227340 989225.384110885 463496.222161786 4677774.6456885 2596838.23512709 3921900 1542606.68748992 1183000 2577600 4242400
1998-12-06 12 19 6 1998 17268472.9941749 286485.55813396 884928.378722491 766683 3798867.6014107 2544460.37854591 4663565.93440702 1585615.42139206 1183000 2577600 4242400
1998-12-13 12 20 13 1998 16706042.1834949 315937.931663078 862095.979530885 771289.085449 3749840.65012801 2459414.85063818 4756844.13451476 1601168.11841716 1183000 2577600 4242400
1998-12-20 12 21 20 1998 16433013.049988 379424.21963053 830394.032832517 773842.347704 3664088.65083411 2377102.44732818 4784843.62076572 1615453.50866117 1183000 2577600 4242400
1998-12-27 12 22 27 1998 16135820.1364315 397635.507534721 790561.357958465 759346.651773 3553635.62153854 2291983.67803018 4784294.55670669 1614701.6461108 1183000 2577600 4242400
1999-01-03 1 23 3 1999 15566983.7103715 419748.252514225 733242.889905733 757822.353937 3476961.41367278 2207944.34316018 4801751.44037977 1641958.14197381 1183000 2578080 4242400
1999-01-10 1 24 10 1999 15028370.59 439217.460465972 705304.591887002 750631.020143 3395874.43614713 2123607.58836018 4868683.01671306 1662568.64463611 1183000 2578560 4242400
1999-01-17 1 25 17 1999 14759400.2731862 470118.272427007 668729.770755116 726268 3284176.13833743 2043579.86696018 4889543.60295092 1675674.62704606 1183000 2579040 4242400
1999-01-24 1 26 24 1999 14529110.9467821 490150.497833971 636488.552542772 696114 3188688.0296355 1959793.36715018 5001155.41764521 1688277.99731576 1183000 2579520 4242400
1999-01-31 1 27 31 1999 14309532.4919984 504202.887213043 556996.259368694 665960 3093782.57495278 1874993.09745718 5113926.92291128 1690213.2414411 1170000 2580000 4242400
1999-02-07 2 28 7 1999 14097865.2355961 533624.7569688 454048.245364214 621063 3001704.47167148 1773129.5045405 5259738.89334338 1686010.69968177 1107500 2542500 4205550
1999-02-14 2 29 14 1999 13931865.4513543 552500.00854294 354810.176053421 576165 2935406.37613022 1689145.30011224 5434381.90057101 1681983.53687367 1045000 2505000 4168700
1999-02-21 2 30 21 1999 13805874.2478832 564546.154114504 253423.714913275 531268 2889409.26755762 1619336.56452997 5579515.46100785 1676740.88474785 982500 2467500 4131850
1999-02-28 2 31 28 1999 13709004.4148768 588876.6264942 149652.019097687 486370 2862341.86736428 1562429.71885635 5775646.30112454 1729866.95837765 920000 2430000 4095000
