"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
1980-11-23 11 17 23 1980 985381.11082845 3236760 0 0 0 0 0 0 81527.1721367405 932389.183202148 0 15315807.1210042 0 437594.48917155
1980-11-30 11 18 30 1980 937139.487924241 3236760 0 0 0 0 0 0 80260.6122431955 940367.711840515 0 15493775.9226516 0 442679.312075759
1980-12-07 12 19 7 1980 478841.423587798 1817800.38 0 0 0 0 0 0 81241.9905932859 0 0 34555184.1744271 0 987290.976412202
1980-12-14 12 20 14 1980 922016.56750157 1811266.92 0 0 0 0 0 0 82277.1421569789 555984.048489971 0 22065030.1374451 0 630429.43249843
1980-12-21 12 21 21 1980 926459.756620677 1804733.46 0 0 0 0 0 0 67834.8792087946 222559.769526723 0 24930494.5182763 0 712299.843379323
1980-12-28 12 22 28 1980 908539.395742428 1438560 0 0 0 0 0 0 49101.0308548517 0 0 28578683.149015 0 816533.804257572
1981-01-04 1 23 4 1981 674018.364947069 719280 0 0 0 0 0 0 45957.5195739481 0 0 36904401.6268526 0 1054411.47505293
1981-01-11 1 24 11 1981 833148.00916293 719280 0 0 0 0 0 0 70055.7651342414 0 0 31452346.4792974 0 898638.470837069
1981-01-18 1 25 18 1981 876951.68834197 719280 0 0 0 0 0 0 71365.5265871578 207008.231446776 0 30036700.1080311 0 858191.43165803
1981-01-25 1 26 25 1981 847121.624616931 719280 0 0 0 0 0 0 66517.3519959075 0 0 31198234.7384074 0 891378.135383069
1981-01-01 1 27 1 1981 840973.383510205 719280 0 0 0 0 0 0 69502.400812371 0 0 31530905.5771428 0 900883.016489795
1981-02-08 2 28 8 1981 714513.086669594 959040 0 0 0 0 0 0 67922.8736879525 0 0 32033942.9665642 0 915255.513330406
1981-02-15 2 29 15 1981 381237.763376574 959040 0 0 0 0 0 0 28613.6733321422 0 0 39775506.2818199 0 1136443.03662343
1981-02-22 2 30 22 1981 353818.087838197 959040 0 0 0 0 0 0 43531.3534125237 0 0 36812121.9256631 0 1051774.9121618
1981-02-01 2 31 1 1981 390162.903643082 959040 0 0 0 0 0 0 62056.3284699038 0 0 31616980.3724921 0 903342.296356918
1981-03-08 3 32 8 1981 0 1794583.113116 0 2435.70774773348 0 0 0 0 59024.872049707 0 0 41842500 6279123.68160707 1438876.886884
1981-03-15 3 33 15 1981 0 1945458.69645467 0 15037.0177327625 0 0 0 0 63803.6398775273 0 0 38367000 2386533.63146952 1188701.30354533
1981-03-22 3 34 22 1981 0 2032676.86324635 0 9375.43514885136 0 0 0 0 56841.8504420156 0 0 34891500 136304.92824412 1002183.13675365
1981-03-29 3 35 29 1981 81944.1769550078 2037960 0 8078.45689476225 0 0 0 0 53218.0888281721 0 0 28516537.8065747 0 814758.223044992
1981-04-05 4 36 5 1981 0 1134036.28690956 0 40456.6232720703 0 0 0 0 56989.4753189401 0 0 29305500 14347999.9495551 1621343.71309044
1981-04-12 4 37 12 1981 77411.6462183971 1918080 0 35447.6929009306 0 0 0 0 52010.5459397185 0 0 24458397.3823561 0 698811.353781603
1981-04-19 4 38 19 1981 0 1719251.97443955 0 19411.2592177509 0 0 0 0 44608.6664168912 0 0 25084500 3638552.8677563 915528.025560454
1981-04-26 4 39 26 1981 0 1073646.36949832 0 0 0 0 0 0 28749.6773117283 0 0 22974000 15453135.4381807 1500833.63050168
1981-05-03 5 40 3 1981 0 888759.401027648 0 0 0 0 0 0 28228.0728708426 0 0 24662400 11250634.0627355 1374320.59897235
1981-05-10 5 41 10 1981 0 1083647.60505106 0 26479.4994236132 0 39328.9472320686 0 0 53332.0108607149 0 0 26350800 7976512.23514224 1227672.39494894
1981-05-17 5 42 17 1981 0 1060288.71716009 0 11586.6191938087 0 48467.3632560145 0 0 39686.5021250373 0 0 28039200 8368941.55171044 1299271.28283991
1981-05-24 5 43 24 1981 0 314425.792730041 0 0 0 0 0 0 3037.25316389264 0 0 29727600 20899438.6821353 2093374.20726996
1981-05-31 5 44 31 1981 0 262774.531914181 0 0 0 0 0 0 8301.29401863994 0 0 31416000 21767179.8638418 2193265.46808582
1981-06-07 6 45 7 1981 0 0 0 0 0 0 0 0 0 0 0 31111500 5040000 2142665.75267279
1981-06-14 6 46 14 1981 0 0 0 0 0 0 0 0 7709.68403914633 0 0 30807000 5040000 1955074.86876134
1981-06-21 6 47 21 1981 0 0 0 0 0 0 0 0 27601.4956495118 0 0 30502500 5040000 1856435.48833958
1981-06-28 6 48 28 1981 0 0 0 0 0 0 0 0 54422.1470222057 0 0 30198000 5040000 2097649.26852117
1981-07-05 7 49 5 1981 0 2201152.19722401 0 7245.83146471426 0 0 0 0 62532.183464205 0 0 29599500 23079586.2805036 1641547.80277599
1981-07-12 7 50 12 1981 0 2301655.60454148 0 24544.017883877 0 0 0 0 79889.2625126407 0 0 29001000 20164987.468297 1523944.39545852
1981-07-19 7 51 19 1981 0 2326407.39935263 0 32254.118276783 0 0 0 0 87703.6753711664 0 0 28402500 19447185.4187738 1482092.60064737
1981-07-26 7 52 26 1981 0 2556445.29456611 0 34859.025965557 0 26247.3907209375 0 0 90351.0392317046 0 0 27804000 12776086.457583 1234954.70543389
1981-08-02 8 1 2 1981 0 446960.367072923 0 39894.6631936502 0 69927.5779015021 0 0 92648.4617765763 0 0 30702000 1292617.42720495 909759.632927077
1981-08-09 8 2 9 1981 1310.11145433597 479520 0 41332.4026318299 0 63495.8058392087 0 0 93816.0182879997 0 0 33520546.0990982 0 957729.888545664
1981-08-16 8 3 16 1981 172737.790520298 479520 0 41935.3620750299 0 76012.3008264462 0 0 94626.4548910529 0 0 30415679.3317896 0 869019.409479702
1981-08-23 8 4 23 1981 402476.301856914 479520 0 42147.2197948472 0 95603.1084011089 0 0 94608.8565010869 0 0 25269933.435008 0 721998.098143085
1981-08-30 8 5 30 1981 567598.556772329 479520 0 41553.0156387144 0 110043.189607678 0 0 94656.0930129093 0 0 22385756.5129685 0 639593.043227671
1981-09-06 9 6 6 1981 724040.565033121 179820 0 1533.84239064064 0 0 0 0 95089.162611391 0 0 18420774.2238407 0 526307.834966879
1981-09-13 9 7 13 1981 724182.539138192 179820 0 2000.05862927395 0 0 0 0 96105.0509719536 0 0 19926293.1301633 0 569322.660861808
1981-09-20 9 8 20 1981 761780.335788504 179820 0 1793.32324321879 0 0 0 0 95922.0583350459 0 0 20120858.2474024 0 574881.664211496
1981-09-27 9 9 27 1981 746873.719151 179820 0 0 0 0 0 0 91687.7858321468 0 0 22153077.829715 0 632945.080849
1981-10-04 10 10 4 1981 671653.787258743 359640 0 0 0 0 0 0 92252.963728002 0 0 25994165.845944 0 742690.452741257
1981-10-11 10 11 11 1981 692806.587973393 359640 0 0 0 0 0 0 82142.3995956132 0 0 26462208.2209312 0 756063.092026607
1981-10-18 10 12 18 1981 719737.828756822 359640 0 0 0 0 0.584168667187669 0 83617.6058969975 0 0 26728005.1935112 0 763657.291243179
1981-10-25 10 13 25 1981 729918.411343272 359640 0 0 0 0 2.30965646352297 0 83872.6123887044 0 0 27580075.2029855 0 788002.148656728
1981-10-01 10 14 1 1981 785619.184114468 359640 0 0 0 0 4.17992732589505 0 84299.2862546333 0 0 26838938.5559936 0 766826.815885532
1981-11-08 11 15 8 1981 421157.857490888 3236760 0 0 0 0 0 0 84377.7176530977 0 0 38084596.9878189 0 1088131.34250911
1981-11-15 11 16 15 1981 858525.41332939 3236760 0 0 0 0 0 0 79815.6676458951 686901.822316272 0 21266244.5334713 0 607606.98667061
1981-11-22 11 17 22 1981 929306.611828826 3236760 0 0 0 0 0 0 81113.0858030278 897510.203236491 0 17278414.5859911 0 493668.988171174
1981-11-29 11 18 29 1981 902618.807667412 3236760 0 0 0 0 0 0 82393.4319100014 970896.943386493 0 16701999.7316406 0 477199.992332588
1981-12-06 12 19 6 1981 239285.410117383 1817800.38 0 0 0 0 0 0 78851.4616487606 0 0 42939644.6458916 0 1226846.98988262
1981-12-13 12 20 13 1981 899053.302523285 1811266.92 0 0 0 0 0 0 81027.5828662947 448735.982294321 0 22868744.411685 0 653392.697476715
1981-12-20 12 21 20 1981 989211.189912962 1804733.46 0 0 0 0 0 0 78008.888445459 334307.334104315 0 22734194.3530463 0 649548.410087038
1981-12-27 12 22 27 1981 806336.842472534 1438560 0 0 0 0 0 0 76849.5580252178 0 0 32155772.5134613 0 918736.357527466
1982-01-03 1 23 3 1982 895459.510029201 719280 0 0 0 0 0 0 74268.5590338828 177732.807369141 0 29153961.548978 0 832970.329970799
1982-01-10 1 24 10 1982 880330.198461985 719280 0 0 0 0 0 0 73109.2315709403 149037.801167579 0 29800969.8538305 0 851456.281538015
1982-01-17 1 25 17 1982 788698.220862017 719280 0 0 0 0 0 0 67385.3111601018 0 0 33125571.4698294 0 946444.899137983
1982-01-24 1 26 24 1982 702987.016523599 719280 0 0 0 0 0 0 59637.7464407887 0 0 36242946.021674 0 1035512.7434764
1982-01-31 1 27 31 1982 963220.348037882 719280 0 0 0 0 0 0 67117.7300922385 0 0 27252261.8186741 0 778636.051962118
1982-02-07 2 28 7 1982 560079.412475777 959040 0 0 0 0 0 0 63116.4285598176 0 0 37439121.5633478 0 1069689.18752422
1982-02-14 2 29 14 1982 224440.79363689 959040 0 0 0 0 0 0 0 0 0 45263400.2227089 0 1293240.00636311
1982-02-21 2 30 21 1982 279434.146723579 959040 0 0 0 0 0 0 0 0 0 39415559.8646747 0 1126158.85327642
