"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLES" "BONNE"
1999-05-09 5 41 9 1999 189441.3561 152146.6264 360492.4487 47748.1077 173103.502 121464.4841 352480.103103011 64516.37516 149440.48784 346072.1159301 367184.1858301 470357.84056209 502553.266025668 1552779.85562768 1696547.9253267 1844108.4037294 1892477.70572349 1958419.56436549 1959653.90630599 1966450.50165709 190640.0912 471912.143539 393316.987941 197316.987941 225232.364841 143418.8686 952428.6738945 955586.986812008 830467.812243207 860667.336688807 2919699.6056729 3009475.5120229 3105049.7857435 3159575.60151886
1999-05-16 5 42 16 1999 242985.1674 215383.6624 527482.8917 75929.26976 257793.765 164079.3678 516403.0716039 97678.03397 182567.64879061 373883.20725801 399075.27785801 545333.89899 532369.646953578 1989350.05196748 1674914.2033267 1812903.6601757 1857294.11816979 1924400.70987109 1914789.42981159 1908052.84471429 86385.18601 131317.0957207 305933.9387997 109933.9387997 149093.6151997 203389.1272 1070309.8432388 1052383.85515631 882107.118408407 935476.959944107 2687144.3172724 2718246.7191334 2801571.937199 2841671.96597436
1999-05-23 5 43 23 1999 543150.315453356 373033.9385 941794.3705 169951.7659 646245.008387508 301009.273498031 1129884.93535023 283947.8193 468520.1659497 960674.825486 1022210.043486 1280893.80861799 1210636.98388157 4119255.7756818 1674171.11363399 1913767.39313599 2005935.10259199 2170640.25088279 2134235.29889079 2087978.71763319 180699.09098998 137683.62937098 452679.88880098 256679.88880098 317134.11440098 364911.1395 2148735.10923898 2129900.69115649 2102726.58596389 2143749.98536119 3982828.73231438 3944009.07346938 4025267.60342438 4062519.12127658
1999-05-30 5 44 30 1999 536642.101972744 369799.201299502 884258.136499502 121568.9473 521766.745555636 278722.868174827 971331.786199828 235442.0255 421014.0586182 1025935.0541372 1080805.8071372 1303824.77326919 1344037.38953277 3798463.42037241 2502336.94252085 2863766.39666385 3023303.36650645 3216145.01570925 3227663.11887005 3255661.21050505 573236.278404623 636400.265404623 477855.471164623 281855.471164623 322751.411184343 334123.696 2136869.04115534 2144705.36343053 2111122.90819493 2115240.88353993 5522451.67251498 5657413.83584498 5760426.16985698 5823626.49099998
1999-06-06 6 45 6 1999 525665.5484 295211.9536 704011.3656 102775.5555 435895.615 206613.849454845 743426.377099845 161811.5991 362318.6928129 877830.7202139 919102.7932139 1079109.1099861 1143638.01735948 2479790.60861843 2541407.79488933 2890040.93094033 3048533.29707573 3212882.72003773 3233700.45026903 3282079.99020803 776131.0328 1204526.373314 608570.822854 608570.822854001 636344.761059501 220427.1468 1942525.8105615 1956539.18969881 1916941.96330861 1918691.94412461 5373633.60153264 5468798.24870264 5564694.88800064 5609185.86504064
1999-06-13 6 46 13 1999 1085084.32705318 582683.72507092 1352752.62307092 223303.1804 676929.89264693 164616.375021251 1146278.60724425 232038.3885 402924.739003 829403.254463 874255.494463 1073600.0002352 1013795.00060858 3641218.44687987 3596570.50773684 3855454.68155484 3987758.90390954 4199735.49201554 4142581.63078844 4070902.84216744 433942.7816 721960.41141 465795.05336 465795.05336 504428.1069091 304853.6082 2094324.3880981 2077557.75791425 2039664.52017625 2059325.27863525 5649057.70743269 5492187.63942269 5559571.09801369 5534797.58728569
1999-06-20 6 47 20 1999 887624.74704638 429163.7133 1049219.6942717 169951.7659 655424.6953226 498456.625612227 1302776.17539423 200193.7548 625568.610721 1098863.680217 1138957.571217 1307873.8496372 1347115.48001058 2924928.60711692 2993065.09141542 3452026.30221642 3683164.13142442 3930740.78117242 3968331.97293402 4014874.39719902 380894.05370428 392295.81708428 185325.12578428 185325.12578428 221396.68724348 245242.3578 1657027.86704348 1674592.14421732 1632600.03620012 1627579.74736312 5876394.74787214 5983000.85686214 6076574.41441214 6130835.21788214
1999-06-27 6 48 27 1999 810040.14899608 378067.5053 814855.6823 126664.4854 520964.3931956 663261.337473072 1283201.34474307 162737.8803 510731.1923485 830554.4030285 859019.2015285 987248.5305487 1013308.00962208 4209776.62368495 4244022.21877345 4521938.16451645 4664078.19296085 4824547.92704385 4833393.37809615 4854568.96924615 375300.5040136 410563.3642136 13268.8594135999 53497.8135435 81734.486207 161708.4586 1058804.4918705 1074323.32600781 945719.230480209 946344.579563209 5933709.93263936 5952555.13688936 6040841.61487336 6107435.71834136
1999-07-04 7 49 4 1999 825028.39850892 1524107.21459812 1973234.56759812 121174.2365 430889.3331 533706.73142781 940814.567350411 104207.6219 360423.2328235 606683.566913501 629408.199113501 727489.7103455 784469.014437832 4289080.89873914 4312311.24972294 4542293.60784394 4666299.69748394 4803393.73408494 4804392.37703704 4798817.62156604 254573.309759 243102.435159 -69300.9808410004 84795.0704114 107117.6875828 121275.3936 794266.4245228 800945.54683896 685290.34615096 706878.27496696 5543020.394333 5482863.203863 5553520 5634096.570269
1999-07-11 7 50 11 1999 992725.64802073 1395131.85332073 1943378.06977685 174942.18 481916.15487843 576516.31831272 1024766.90324672 81915.38653 290036.634455 456891.822155 473878.271455 535839.3099333 563302.575725632 3213879.87976067 3253826.35132967 3498155.00482667 3646961.82050367 3820345.67808567 3828469.38216067 3832451.53029867 278563.2268042 226564.8273042 -42387.0212957997 73280.5029780001 92082.140756 96400.67837 795455.018995021 801605.554253491 523015.12644027 552383.61839427 4458260.22136294 4395223.31168294 4461794.84450294 4542380.07653594
