"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLE" "BONNE"
1980-02-02 2 31 2 1980 43731.5780600008 66406.6234300008 71499.1780600008 115959.918643 70261.6603600001 92163.1518700001 307247.1959 33189.66088 65127.51783 137070.00997 141844.22577 211889.34092562 225756.106358398 839628.509190599 878742.930925363 899606.291654174 917195.210997403 951792.995118103 953022.374685143 912638.578308353 72900.3244099999 164436.434189999 336752.4284003 336752.4284003 359530.614300299 27767.6 661245.344201242 663546.800174576 667369.933541626 656540.603287927 1765257.94356728 1862877.38185928 1976818.95440688 2181056.21329738
1980-03-09 3 32 9 1980 41651.4 66280.16473 69419 7676.03442899999 70458.1892300001 89079.0190000001 234711.4267 33826.35522 65121.56742 137589.67956 143218.77146 207378.92681562 211100.235948398 744250.099003398 775912.618538163 793723.416766973 808343.079410203 836585.821030903 836159.001997943 796350.465804323 66551.2129899999 123452.907992735 321168.717161735 321168.717161735 336996.819161735 27767.6 595164.513869935 596224.316743269 599802.714113049 581560.291023851 1492128.47988617 1563921.72802917 1671834.76240793 1825035.31829843
1980-03-16 3 33 16 1980 51829.5798599996 75081.8154099996 79597.1798599996 7289.25750000001 63510.6676599998 81455.1336699998 219954.9781 34941.066159 65903.05516 132494.14143 138065.71263 196937.93328562 204229.490918398 680981.741870398 714772.526205163 733801.175933973 749841.004077203 775691.679197903 776441.058664943 747495.942088153 64339.1132200002 108646.1417261 288794.6313358 288794.6313358 301056.4517358 27767.6 535259.764636743 536083.534410077 540432.287677127 529915.485787929 1392871.08080658 1461318.17695568 1555942.95977039 1678736.89866089
1980-03-23 3 34 23 1980 65135.2182399999 89869.1069599999 92902.8182399999 8392.067614 65414.9657299998 81342.2412999998 212725.3902 35488.504274 64760.57562 130776.45516 136203.23296 185138.26171562 190075.438848398 660140.549128398 692066.870363163 711878.991191973 728170.720335203 755487.180755903 755738.709022943 788072.942146153 64961.17533 104648.70052 289407.73225124 289407.73225124 303639.13975124 33136.9119850205 525233.250969171 526535.037342505 519574.056096575 497440.061907377 1373338.64810113 1441454.50525023 1523767.64279783 1630955.62768833
1980-03-30 3 35 30 1980 67882.3261699989 96577.2073299989 95649.9261699989 8413.88579999999 64229.5107399998 88195.7960099998 207378.61217 35655.115871 61241.8973 118776.45303 124726.86731 181770.32725562 192154.116888398 588668.868227396 597969.730862161 618091.273390971 634507.961134201 661308.719054901 661740.743121941 708825.278678331 64700.8563100002 103621.75398 245504.1116868 245504.1116868 255082.2952868 32995.7103300001 453551.066557743 454408.555331077 442352.292966607 425361.440277409 1232103.80201674 1281670.23416584 1356900.39471344 1453070.19660394
1980-04-06 4 36 6 1980 41651.4 77445.12544 69419 9552.39840000001 49379.0157400002 78847.4507600002 119372.6028 32681.8922 62533.1372 117030.99817 123040.91657 180618.20571346 199946.050117041 466504.786295041 464175.328461097 485555.087341407 500723.595841437 531688.104109337 530717.338368137 561268.215259037 46687.2331599998 111046.02698042 257847.43689542 257847.43689542 265503.63659542 27767.6 487622.092803904 482015.42005598 472877.97362478 474817.46735819 1089636.27791323 1132429.23625353 1210259.85979711 1339363.42290365
1980-04-13 4 37 13 1980 76995.7967600018 148166.718560002 104763.396760002 23430.74799 88043.2378099998 153093.1668 245215.3611 5553.52 58083.77733 119408.74693 135141.64233 217113.64657346 212812.395877041 764252.704226042 745168.571655882 775165.450309482 800463.547109512 855648.014269912 848757.107124112 868699.878276012 45828.3149299999 115358.295172 446048.410952 446048.410952 469183.621652 51149.2952400004 875892.84633509 862137.418454974 834249.780755074 835363.202800274 1666086.78559329 1716153.90036069 1789105.25301339 1935035.90322947
1980-04-20 4 38 20 1980 124226.530499998 290657.634599998 519522.45718745 67775.21871 248603.2046235 440745.355205415 772751.077146715 5553.52 271331.264336 451464.443796 489025.442296 647085.39393946 613950.419143041 1400075.44749638 1356426.31316244 1417060.90218344 1460918.7635444 1560207.9121123 1539557.8426792 1538344.3351235 113370.9212 140166.38896 523618.14579 523618.14579 564275.3906308 116603.955422331 1475860.16043213 1465110.34648421 1375279.37105048 1345359.60486008 2721802.21586657 2750106.95618257 2839085.46595257 2987632.18732535
1980-04-27 4 39 27 1980 41651.4 367623.0284 742245.7821 136982.5038 2000 274175.657457238 1023076.24941404 5553.52 461169.3040365 802692.1187375 862646.5097375 1076557.05008096 1123564.23798454 3020177.2887474 2970425.01241346 3146401.75305346 3244211.59885349 3389009.51542139 3372074.48798829 3355740.24675419 293271.3822451 416635.8428351 412285.9281551 412285.9281551 444977.5042551 52256.4934860214 1523928.23519012 1519823.0502422 1489775.38184498 1461813.23616024 4789918.75103443 4819504.52961183 4908462.27911649 5031306.82610774
1980-05-04 5 40 4 1980 41651.4 372569.8062 939086.9321 142978.5379 2000 259843.3518 1023069.55327226 5553.52 469241.5367 891038.897009 969709.324009 1112234.410924 1206910.10775347 1666056 1653187.26065837 1964479.52884037 2119225.47058298 2294405.60829328 2299465.22996888 2353309.57568708 90592.1633839998 125138.161035 42840.4829000001 42840.4829000001 69419 55535.2 1366815.910919 1366138.84181588 1327487.71115068 1302838.46433548 3790263.02117057 3846539.56562057 3919817.76467967 3989673.87889887
