Elevation	Volume
2063.6	1240400
2063.7	1241600
2063.8	1242700
2063.9	1243900
2064	1245100
2064.1	1246300
2064.2	1247500
2064.3	1248700
2064.4	1249900
2064.5	1251100
2064.6	1252300
2064.7	1253500
2064.8	1254700
2064.9	1255800
2065	1257000
2065.1	1258200
2065.2	1259400
2065.3	1260600
2065.4	1261800
2065.5	1263000
2065.6	1264200
2065.7	1265400
2065.8	1266600
2065.9	1267800
2066	1268900
2066.1	1270300
2066.2	1271700
2066.3	1273100
2066.4	1274400
2066.5	1275800
2066.6	1277200
2066.7	1278600
2066.8	1279900
2066.9	1281300
2067	1282700
2067.1	1284100
2067.2	1285400
2067.3	1286800
2067.4	1288200
2067.5	1289600
2067.6	1290900
2067.7	1292300
2067.8	1293700
2067.9	1295000
2068	1296400
2068.1	1297800
2068.2	1299200
2068.3	1300500
2068.4	1301900
2068.5	1303300
2068.6	1304700
2068.7	1306000
2068.8	1307400
2068.9	1308800
2069	1310200
2069.1	1311500
2069.2	1312900
2069.3	1314300
2069.4	1315700
2069.5	1317000
2069.6	1318400
2069.7	1319800
2069.8	1321200
2069.9	1322500
2070	1323900
2070.1	1325300
2070.2	1326600
2070.3	1328000
2070.4	1329400
2070.5	1330800
2070.6	1332100
2070.7	1333500
2070.8	1334900
2070.9	1336300
2071	1337600
2071.1	1339000
2071.2	1340400
2071.3	1341800
2071.4	1343100
2071.5	1344500
2071.6	1345900
2071.7	1347300
2071.8	1348600
2071.9	1350000
2072	1351400
2072.1	1352700
2072.2	1354100
2072.3	1355500
2072.4	1356900
2072.5	1358200
2072.6	1359600
2072.7	1361000
2072.8	1362400
2072.9	1363700
2073	1365100
2073.1	1366500
2073.2	1367900
2073.3	1369200
2073.4	1370600
2073.5	1372000
2073.6	1373400
2073.7	1374700
2073.8	1376100
2073.9	1377500
2074	1378800
2074.1	1380200
2074.2	1381600
2074.3	1383000
2074.4	1384300
2074.5	1385700
2074.6	1387100
2074.7	1388500
2074.8	1389800
2074.9	1391200
2075	1392600
2075.1	1394000
2075.2	1395300
2075.3	1396700
2075.4	1398100
2075.5	1399500
2075.6	1400800
2075.7	1402200
2075.8	1403600
2075.9	1404900
2076	1406300
2076.1	1407700
2076.2	1409100
2076.3	1410400
2076.4	1411800
2076.5	1413200
2076.6	1414600
2076.7	1415900
2076.8	1417300
2076.9	1418700
2077	1420100
