"date" "month" "week" "day" "year" "BRPrelim_c" "TotalFloodSpace_c" "TotalRelReducReq" "ARPrelim" "ARCombSup" "AREnergySup" "ARMcNarySup" "ARSharedWater" "ARECCSharedWater" "AR_CRT_SOA_storage" "AR_CRT_storage" "AR_CRT_release" "MI_CRT_storage" "MI_CRT_release" "MIMcNarySup" "MI_CRT_SOA_storage" "MIRelReducReq" "ARRelReducReq" "TotalMcNarySharedWater_c" "BRIn" "GCIn"
1988-12-18 12 20 18 1988 126183.93799 3051640.68530242 0 178002.5967 338078.849130965 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1988-12-25 12 21 25 1988 128176.40015 1487214.29034999 0 166553.9904 346247.114630965 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-01-01 1 22 1 1989 130710.35825 1588687.70922476 0 156262.248100001 440972.554323083 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-01-08 1 23 8 1989 124959.94084 1577097.60208984 0 169286.3621 361469.839093083 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-01-15 1 24 15 1989 124727.9038 1778718.92755708 0 167891.2457 369923.356823083 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-01-22 1 25 22 1989 128081.77403 1720762.13795719 0 159692.294300001 380785.881563083 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-01-29 1 26 29 1989 123708.86963 1919272.03984353 0 172158.0768 415940.720663083 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-02-05 2 27 5 1989 194990.52488 1978541.5592711 0 171722.9855 683422.029859865 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-02-12 2 28 12 1989 250957.0757 2306232.68284044 0 213457.0757 365027.788479865 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-02-19 2 29 19 1989 242219.2539 1900393.60790275 0 204719.2539 342923.008579865 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-02-26 2 30 26 1989 287613.6606 1634067.85323175 0 250113.6606 338818.730349865 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-03-05 3 31 5 1989 291519.24181939 1468980.33142003 0 254019.24181939 289072.104985973 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-03-12 3 32 12 1989 352203.815097301 3590294.47152246 0 327203.8150973 304446.546758673 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-03-19 3 33 19 1989 942370.768442 2500142.5699469 0 917370.768442 488074.293501293 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-03-26 3 34 26 1989 449017.6003629 1351402.88979 0 424017.6003629 440682.921442973 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-04-02 4 35 2 1989 617213.6643712 1312806.7451875 0 592213.6643712 598973.943821635 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-04-09 4 36 9 1989 628204.986398 1118626.8436775 0 578204.986398 648731.139376635 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-04-16 4 37 16 1989 941067.3155283 1179128.67968944 0 891067.3155283 964016.709870904 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-04-23 4 38 23 1989 1107794.355368 1579414.40408188 0 1057794.355368 1644682.4206248 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-04-30 4 39 30 1989 1289051.6924683 2494007.36524012 0 1239051.6924683 2370024.11524012 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-05-07 5 40 7 1989 558932.23565279 1790039.25 0 818932.23565279 1876881.06362084 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-05-14 5 41 14 1989 515706.31197518 1790039.25 0 625706.31197518 2579288.58427963 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-05-21 5 42 21 1989 699121.379353747 1790039.25 85932.2091012946 809121.379353747 2860267.46152869 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-05-28 5 43 28 1989 287842.576651 1790039.25 363211.528348162 397842.576651001 2095925.18161483 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-06-04 6 44 4 1989 253099.0727687 1031509.22774072 863048.877596762 363099.0727687 1497708.50862476 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-06-11 6 45 11 1989 529242.750013 467900.360195845 1798395.28686916 529242.750013 1840627.14945593 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-06-18 6 46 18 1989 427494.011675 2441020.21173989 1449587.028107 427494.011675 2715720.97090889 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-06-25 6 47 25 1989 273063.292593 995812.48186343 1974076.64770125 273063.292593 3029641.89364792 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-07-02 7 48 2 1989 99602.8654620005 125975.505279597 2067823.41689992 99602.8654620005 1457767.04647352 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-07-09 7 49 9 1989 88073.347791 1222327.87257026 2123437.40665069 24879.9220999999 1108947.13880151 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-07-16 7 50 16 1989 123642.923365783 855106.310690541 1749174.99560377 46749.2028370002 505263.351076284 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-07-23 7 51 23 1989 124006.770064139 1344098.72850481 801568.976785636 35681.6605170003 807621.874053781 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-07-30 7 52 30 1989 120424.0651103 968215.37319664 216050.373319855 11958.893026 531218.610271587 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-08-06 8 1 6 1989 118271.7888027 679888.430354815 685136.309518171 47270.6119169994 972814.703215765 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-08-13 8 2 13 1989 122684.575224 694817.190033 779549.510473365 76616.8977800002 1073868.13943555 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-08-20 8 3 20 1989 122216.864663 675496.231158997 860745.827504056 77495.6421925 1135647.18641771 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-08-27 8 4 27 1989 112968.5723622 644632.468786396 950011.421371994 150607.9868346 1414239.6087116 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-09-03 9 5 3 1989 115714.477745972 833259.716803928 983865.026822552 134618.301524 1422190.95656968 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-09-10 9 6 10 1989 129925.04291224 363882.399605088 1096591.33577363 114195.167058001 914088.210599069 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-09-17 9 7 17 1989 131728.6928836 57223.9861731222 1166182.18559895 138453.853338 557304.975306143 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-09-24 9 8 24 1989 99716.94528481 179442.567340265 968277.302694009 249925.66348 257729.886693432 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-10-01 10 9 1 1989 126973.1299863 190628.580487976 688158.689123987 137345.37576 291508.233696668 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-10-08 10 10 8 1989 109811.350487122 307950.952249426 423508.5925644 242524.674277923 283018.684940979 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-10-15 10 11 15 1989 111419.386750383 649803.355773453 219618.461617732 204550.452156933 138882.360219331 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-10-22 10 12 22 1989 134139.108396621 1130661.40593279 151243.86971483 135169.738744351 372242.1079639 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-10-29 10 13 29 1989 163278.247842661 1484798.69354837 113856.552342345 226951.246129525 349975.48947769 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-11-05 11 14 5 1989 213994.939315303 736125.041142784 41624.9224739997 213994.939315304 412136.733486344 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-11-12 11 15 12 1989 133307.70283 1008686.17054461 211586.15911103 131403.971 237788.894890584 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-11-19 11 16 19 1989 133800.1039 2447829.99396042 274572.31683333 132984.4115 957279.517626078 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-11-26 11 17 26 1989 150733.61817 1592416.06591857 147121.206867241 153453.0424 741129.231810584 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-12-03 12 18 3 1989 234376.9718 1141013.02867 769837.113950885 234376.9718 1453231.35948619 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-12-10 12 19 10 1989 202827.057 1542536.42348891 742658.862903913 202827.057 729467.081233434 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-12-17 12 20 17 1989 175808.2002 2012894.251638 744774.339436939 175808.2002 920208.027596192 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-12-24 12 21 24 1989 152739.1946 1717389.10216992 651508.684539966 152739.1946 607607.510466192 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1989-12-31 12 22 31 1989 154576.605 878217.860481838 363434.688272994 154576.605 514215.030896192 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-01-07 1 23 7 1990 175064.6313 2091759.1465214 627414.359513942 125064.631300001 1115580.95460411 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-01-14 1 24 14 1990 233291.5604 1664523.24396642 543580.7802285 183291.5604 868333.728753317 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-01-21 1 25 21 1990 307334.3091 1751699.1586314 411528.035959616 257334.3091 904374.325841556 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-01-28 1 26 28 1990 214050.9299 1283259.26527207 258208.025191521 164050.9299 675577.114843137 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-02-04 2 27 4 1990 201335.2305 1940632.25755037 479738.091880631 151335.2305 1081624.87719956 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-02-11 2 28 11 1990 262933.036300001 1212453.25413812 176676.043273032 225433.036300001 611587.722093415 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-02-18 2 29 18 1990 293497.5 1348671.61153536 19975.7148534283 255997.5 762054.750933415 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-02-25 2 30 25 1990 262445.8427 1426896.48661209 0 224945.8427 655434.841183415 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-03-04 3 31 4 1990 280860.323153258 1028441.71423217 0 243360.323153258 773370.679559719 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-03-11 3 32 11 1990 251016.490665519 2826358.73815343 0 226016.490665519 517238.709848973 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-03-18 3 33 18 1990 250361.84890126 3023492.14075709 0 225361.84890126 577055.216201234 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-03-25 3 34 25 1990 291593.750065 2690460.28405064 0 266593.750065 678414.734521073 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-04-01 4 35 1 1990 364581.322188 3005037.00227283 0 339581.322188 835183.210408055 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-04-08 4 36 8 1990 392947.866671517 2237914.38495726 0 342947.866671517 1307875.04370978 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-04-15 4 37 15 1990 515349.001006123 2459376.33307695 0 465349.001006123 2139722.15754385 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-04-22 4 38 22 1990 390939.9939939 1828149.64320041 0 340939.9939939 1419073.01117837 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-04-29 4 39 29 1990 605999.803650443 2735638.84902718 0 555999.803650443 2300515.11889988 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-05-06 5 40 6 1990 175861.75245 1790039.25 0 435861.75245 1654957.64087825 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-05-13 5 41 13 1990 96202.4988700002 1790039.25 0 206202.49887 1455073.19381615 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-05-20 5 42 20 1990 120325.684783485 1790039.25 0 213325.684783485 1446105.36838168 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-05-27 5 43 27 1990 218216.677628362 1970772.87961457 90366.8148072828 237614.52421541 1130690.20073372 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-06-03 6 44 3 1990 381557.589261668 2415567.2846 312764.0173 599159.74267462 2096067.37572108 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-06-10 6 45 10 1990 570283.6121317 1890366.60403513 473642.326415877 570283.6121317 3580650.41321027 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-06-17 6 46 17 1990 433319.9180542 1883695.52291306 1641001.13437587 433319.9180542 2687587.35547191 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-06-24 6 47 24 1990 276044.775092 1169900.30173285 1968370.24114679 276044.775092 2425721.80161504 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-07-01 7 48 1 1990 74500.2648853663 121483.25 2115724.55309471 34260.0411040001 1963024.48740654 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-07-08 7 49 8 1990 113546.165332402 1030509.8351728 2152400 19463.2972 2053769.55304249 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-07-15 7 50 15 1990 113877.974594 1055956.03729149 2152400 -19809.3409 2062152.96392601 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-07-22 7 51 22 1990 126288.360377 579578.743603098 2152400 -42013.84255 2430071.8020011 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-07-29 7 52 29 1990 129414.4609416 524248.211894232 2152400 -21144.79283 1778918.36103449 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-08-05 8 1 5 1990 131545.62128879 27660.6876283736 2106554.54557811 -14964.21761 2125099.46915969 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-08-12 8 2 12 1990 139780.2026687 2.3283064365387e-10 1955122.91864988 -16291.63445 1313481.99554549 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-08-19 8 3 19 1990 18301.6104861416 263254.036161485 1387005.07294045 -12244.84939 989774.891119098 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-08-26 8 4 26 1990 122829.2545419 661358.63639455 687381.705500682 125049.0975422 961564.811960083 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-09-02 9 5 2 1990 70225.2662287996 956221.300273662 794044.993760805 68005.4232284998 1089733.84953691 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-09-09 9 6 9 1990 71215.3527697 357797.801431332 814261.184895055 71215.3527697 580677.174642544 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-09-16 9 7 16 1990 65484.1561409996 235240.543001177 525682.976863553 65484.1561409997 224290.21912659 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-09-23 9 8 23 1990 55655.3566090001 483602.122207178 217873.377625353 55655.3566090001 183859.550380756 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-09-30 9 9 30 1990 116972.508182399 305707.513830184 43012.5293443426 116972.508182399 224199.230477901 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-10-07 10 10 7 1990 129730.2590697 323469.130398829 14988.8828563606 133079.3693087 112416.689710994 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-10-14 10 11 14 1990 132080.961037744 1336581.72437899 19701.2424849309 146752.755969 392951.621282254 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-10-21 10 12 21 1990 124300.146252829 1583958.86362626 0 163418.04998536 414942.079709885 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-10-28 10 13 28 1990 105482.84442 1762436.49409655 0 217462.020994139 381010.48791954 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-11-04 11 14 4 1990 132768.02205 540497.25 0 143928.341097584 335564.491334884 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-11-11 11 15 11 1990 127158.24155 1315699.89250311 0 163151.9213 377486.218800584 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-11-18 11 16 18 1990 136410.51516 2665333.48900244 0 133121.8652 244352.574190584 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-11-25 11 17 25 1990 135045.30472 1225235.6249625 0 148655.4857 538977.683740584 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-12-02 12 18 2 1990 128702.10495 1251517.78065251 54875.9447155325 157434.6654 1704253.96939923 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-12-09 12 19 9 1990 133538.03375 2196343.20717113 227692.96876464 139884.9694 818504.449096192 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-12-16 12 20 16 1990 132878.82209 1657560.44592908 461681.295400833 147887.7903 621516.671056192 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-12-23 12 21 23 1990 134340.31611 1411633.78107322 356199.535643859 139998.2706 563144.914576192 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1990-12-30 12 22 30 1990 138763.99308 734905.45698999 154469.525896887 127303.1225 451387.276326192 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-01-06 1 23 6 1991 143971.87295 2365599.63358967 835300 121938.1482 1595772.49027365 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-01-13 1 24 13 1991 143509.15742 779197.216489817 413885.153521555 124765.976099999 470181.969478392 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-01-20 1 25 20 1991 115557.09215 1414811.4972189 135384.564579817 234473.0011 643939.083743382 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-01-27 1 26 27 1991 128447.69821 1661301.40901793 0 172462.8141 605989.368992803 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-02-03 2 27 3 1991 139521.66291 2254388.32374333 311734.395719225 130358.0916 1285861.15667761 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-02-10 2 28 10 1991 123402.41325 1711086.44080367 129229.574607102 229533.455 765740.307183415 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-02-17 2 29 17 1991 179036.011324509 1810346.64738069 0 259035.3586 861540.633403415 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-02-24 2 30 24 1991 322374.627100001 1670625.42796786 0 272374.627100001 864958.907583415 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-03-03 3 31 3 1991 284724.740042099 578297.938691968 0 234724.740042099 1169738.5717084 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-03-10 3 32 10 1991 365787.281806601 3332005.94558631 0 322037.2818066 795772.380064398 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-03-17 3 33 17 1991 302823.0415394 3345519.09914189 0 259073.0415394 688112.051609398 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-03-24 3 34 24 1991 257571.0591892 2903536.47381753 0 213821.0591892 593931.695429398 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-03-31 3 35 31 1991 258878.8139465 2609717.62686834 0 215128.8139465 653776.255168398 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-04-07 4 36 7 1991 275993.742143 2889374.12290003 0 222243.742143 565321.517762339 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-04-14 4 37 14 1991 407737.2186411 2664927.56125917 0 353987.2186411 1596534.0813849 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-04-21 4 38 21 1991 362773.988422 2903899.6718717 0 309023.988422 960067.419021102 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-04-28 4 39 28 1991 419484.487466 2494984.4431284 0 365734.487466 1433182.71281352 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-05-05 5 40 5 1991 63274.314168266 1790039.25 0 219955.291476 1964848.21721174 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-05-12 5 41 12 1991 60769.2327183841 1790039.25 0 154877.703451 1244467.0047445 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-05-19 5 42 19 1991 92750.8102230995 1790039.25 0 444961.36218275 1744394.60298967 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-05-26 5 43 26 1991 502076.8282402 1889967.19495135 263009.728887876 629076.8282402 3083445.91394253 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-06-02 6 44 2 1991 440693.92704 1790039.25 415551.570612201 550693.92704 3180023.93137098 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-06-09 6 45 9 1991 635162.414289928 3280030.58141957 1272300 635162.414289928 3423989.27204161 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-06-16 6 46 16 1991 549843.176215501 1133983.28806156 1846339.43004737 549843.1762155 3555508.01263273 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-06-23 6 47 23 1991 323224.69927 1398010.25248642 2152400 323224.69927 3393431.57863187 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-06-30 6 48 30 1991 179143.113641 858443.035978772 2152400 179143.113641 4267615.68874689 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-07-07 7 49 7 1991 124919.77373 779006.805163036 2152400 124919.77373 2127610.8263911 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-07-14 7 50 14 1991 108486.175805 688763.410558058 2152400 -29647.2257 2109339.05093818 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-07-21 7 51 21 1991 118714.967645 975866.064074933 2152400 -22757.086 2775594.66576666 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-07-28 7 52 28 1991 127925.825644 8.29459168016911e-10 2152400 -12180.63498 2415278.01193148 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-08-04 8 1 4 1991 126940.536805 2.3283064365387e-10 2152400 -16907.29411 2544138.69423483 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-08-11 8 2 11 1991 129245.8220313 0 2152400 6550.6972189997 1947205.55951285 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-08-18 8 3 18 1991 136573.0737992 2.18278728425503e-09 2142616.89541683 11041.2274729997 1901354.18871933 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-08-25 8 4 25 1991 132292.482051299 2.91038304567337e-10 1932173.05338395 24079.1998787998 1128686.33413085 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-09-01 9 5 1 1991 24357.2739098998 631980.165459278 1311294.57742009 24357.2739098998 933813.96952302 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-09-08 9 6 8 1991 57949.837791 387388.670201667 1294676.56127756 57949.837791 827331.971624115 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-09-15 9 7 15 1991 126024.9596955 134514.440195882 1341313.76575761 183596.2720768 538349.897434856 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-09-22 9 8 22 1991 107839.0844703 234382.149666309 1236229.04687856 163122.9019387 376196.695568719 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-09-29 9 9 29 1991 138689.1060739 289585.048041202 941714.768098751 81219.5268967 270351.927256348 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-10-06 10 10 6 1991 128591.9269309 287226.186990497 751547.445024624 161099.5370087 349650.588050484 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-10-13 10 11 13 1991 134591.829433654 494650.914834722 427233.858575125 133966.829754335 298745.177660782 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-10-20 10 12 20 1991 141646.977797623 819853.180437228 258764.67102343 120942.347191822 262771.706303798 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-10-27 10 13 27 1991 142600.093174432 1235370.45855515 163962.606161038 129028.037399377 259993.364990399 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-11-03 11 14 3 1991 96275.4551 1203455.15620608 14401.4688335508 300673.873998971 352304.186093384 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-11-10 11 15 10 1991 140241.87827 1031831.59075046 997.815725983121 129900.801 317891.176475164 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-11-17 11 16 17 1991 118320.31347 2331451.09535027 0 202953.5881 323152.305855164 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-11-24 11 17 24 1991 115040.48149 1034713.40608581 0 208685.9106 372369.394355164 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-12-01 12 18 1 1991 129483.13975 1119082.63355588 0 160892.9793 950461.991709081 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-12-08 12 19 8 1991 127579.24158 2362100.90788023 0 165009.4389 357093.353773808 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-12-15 12 20 15 1991 110798.03988 2963944.98070673 0 217881.1906 427640.488046971 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-12-22 12 21 22 1991 130692.45163 2071861.93487355 0 157738.1659 346141.650980772 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1991-12-29 12 22 29 1991 131587.57983 985505.441129413 0 153753.2679 329991.193460772 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1992-01-05 1 23 5 1992 168892.883789096 2382603.75541594 0 188430.7738 528883.017951478 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1992-01-12 1 24 12 1992 201285.3755 2416336.37244101 0 201285.3755 374163.444122104 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1992-01-19 1 25 19 1992 181240.7077 2421675.92790389 0 181240.7077 362948.610714799 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1992-01-26 1 26 26 1992 174356.5399 2451879.43280569 0 174356.5399 359557.366988675 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1992-02-02 2 27 2 1992 232048.8967 2472998.82156305 0 182048.8967 835649.448685294 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1992-02-09 2 28 9 1992 247974.472700001 2904027.00721024 0 247974.472700001 635138.338502555 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1992-02-16 2 29 16 1992 244731.1555 2889903.33570059 0 244731.1555 464500.829834673 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1992-02-23 2 30 23 1992 353487.7589 2069181.47965121 0 353487.7589 482615.54910106 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1992-03-01 3 31 1 1992 338812.5440824 1309086.3115975 0 401812.5440824 500209.154179052 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
