Week_Number	month	day	year	ARRefillVol1	ARRefillVol2	BRRunoffAprJuly	BRRefillCurve	DallesJanJul	DallesRunoffAprAug	DallesRunoffAprSep	ModDallesRunoffAprSep	DARunoffJanApr	DURefillVol	DURefillVol1	DURunoffAprAug	DWRefillVol1	DWRefillVol2	DWRunoffAprJuly	DWSumRunoffMarJun	GCRefillVol1	GCRefillVol2	GCRunoffJanApr	HHInQAprAug	HHRefillVol	HHRefillVol1	HHSumAprAug	HHSumAprJul	HHSumMaySept	LBRefillVol2	LBRefillVol1	LBSumAprAug	LBSumMayAug	MIRefillVol1	MIRefillVol2	MISumRunoffAprilAug	MISumRunoffMayAug	PriVICMI	PriVICREV	PriVICAR	PriVICDU	PriVICLB	PriVICBONF	PriVICCL	PriVICCOL	PriVICHH	PriVICKE	PriVICNOX	PriVICCB	PriVICAF	PriVICBD	PriVICGC	PriVICCJ	PriVICWE	PriVICRR	PriVICRI	PriVICWA	PriVICPR	PriVICPAL	PriVICMIL	PriVICBR	PriVICOX	PriVICHC	PriVICDW	PriVICLG	PriVICLIG	PriVICLM	PriVICIH	PriVICMCN	PriVICJD	PriVICDA	PriVICBON	DemVICAF	DemVICAR	DemVICBONF	DemVICBON	DemVICBD	DemVICBR	DemVICCB	DemVICCJ	DemVICCOL	DemVICCL	DemVICDA	DemVICDU	DemVICDW	DemVICKE	DemVICHH	DemVICGC	DemVICHC	DemVICIH	DemVICJD	DemVICLB	DemVICLIG	DemVICLG	DemVICLM	DemVICMCN	DemVICMI	DemVICMIL	DemVICNOX	DemVICOX	DemVICPAL	DemVICPR	DemVICREV	DemVICRI	DemVICRR	DemVICWA	DemVICWE	RetVICWA	RetVICPR	RetVICMCN	IflowCJ	IflowDA	IflowJD	IflowMCN	IflowPR	IflowRR	IflowRI	IflowWA	IflowWE	CurtVICCJ	CurtVICDA	CurtVICJD	CurtVICMCN	CurtVICPR	CurtVICRR	CurtVICRI	CurtVICWA	CurtVICWE	CurtVICAF	CurtVICAR	CurtVICBONF	CurtVICBD	CurtVICBR	CurtVICCB	CurtVICCOL	CurtVICCL	CurtVICDU	CurtVICDW	CurtVICKE	CurtVICHH	CurtVICGC	CurtVICHC	CurtVICIH	CurtVICLB	CurtVICLIG	CurtVICLG	CurtVICLM	CurtVICMI	CurtVICMIL	CurtVICNOX	CurtVICOX	CurtVICPAL	CurtVICREV
14	11	2	1986	4420000	227340	0	0	0	0	0	0	0	227340	583200	0	1759199.21	2366798.312	0	0	3921842	3921900	0	0	2358149.947	2739052.012	0	0	0	900295.5	3954000	0	0	17600000	16717195.4	0	0	148616.9205	176630.678	347366.8657	38511.7677	88608.23232	109759.8813	251479.4698	55491.62685	19710.70985	55942.9788	91623.5781	95672.76622	109769.5881	114886.6957	607051.758	610074.7609	663235.398	649542.5443	653674.4592	610169.7253	593500.8905	63002.5357	91496.9758	243779.8515	243934.3865	242006.7257	25209.74338	379862.8576	369959.5042	328633.7554	322238.2386	836749.3206	800201.1523	851702.7951	873871.0438	34.97085166	0	0	107.9513324	1.469471069	34.08845725	0	1.574733409	0	0	21.22849108	0	0	0	0	955.668423	0.086116651	7.877933903	120.8098904	0	1.110162813	4.172020212	61.21778981	1625.009104	0	88.66403796	0.012207188	0	0.029533507	57.12958385	0	119.6868619	497.8900844	67.13272248	464.0930467	135185.5038	314902.6324	725230.3025	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0.558902547	16.28863402	3.394249918	0	164.1115652	12.3832576	0	6.436319805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	11	9	1986	4652500	227340	0	0	0	0	0	0	0	227340	591875	0	1765248.763	2362454.951	0	0	3921842	3921900	0	0	2375092.878	2724671.927	0	0	0	900295.5	3940000	0	0	17650000	16684966.46	0	0	106613.119	128018.9897	240070.7627	22268.68134	66994.67438	86076.18912	187297.7402	58379.2436	18956.14037	63359.31949	113783.9674	114736.6473	136432.9303	147478.1764	668371.6652	773207.8223	809059.2501	862778.4328	901447.9349	914409.9564	929125.699	66918.68007	81878.04254	186802.6878	186806.9599	183366.1668	23425.05059	392749.334	393827.2064	348766.2236	349657.5769	1357755.47	1367726.08	1433643.736	1467120.11	34.97085166	0	0	24.83871556	1.469471069	0	0	1.574733409	0	0	2.688781024	0	0	0	0	567.0377648	0	3.659443821	46.2613492	0	1.110162813	3.364595904	58.62822954	594.231037	0	0	0	0	0	56.15858754	0	89.31083844	11.93935735	64.756399	31.02957589	135185.5038	314902.6324	725230.3025	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	11	16	1986	4885000	227340	0	0	0	0	0	0	0	227340	600550	0	1771298.316	2349418.476	0	0	3921842	3953127.041	0	0	2389777.983	2710291.842	0	0	0	900295.5	3926000	0	0	17700000	16636750.6	0	0	90626.19421	107993.4146	161193.5565	13314.4124	52292.30091	60530.51318	118837.7865	41619.27684	16698.31446	45096.16162	93580.91441	95195.67932	124339.5031	135607.0057	469441.9266	537287.7124	552468.8794	584138.6362	608097.7533	610415.0094	617458.1165	57315.9803	75176.34166	183782.9878	183669.6661	179723.786	14731.93704	337678.7333	344746.8972	310941.2277	318657.656	996178.2398	1059822.58	1139266.047	1211148.503	34.97085166	0	0	24.83871556	1.469471069	0	0	1.574733409	0	0	2.688781024	0	0	0	0	567.0377648	0	3.659443821	46.2613492	0	1.110162813	3.364595904	58.62822954	594.231037	0	0	0	0	0	56.15858754	0	89.31083844	11.93935735	64.756399	31.02957589	135185.5038	314902.6324	725230.3025	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	11	23	1986	5117500	227340	0	0	0	0	0	0	0	227340	609225	0	1777347.869	2347164.908	0	0	3921842	3921900	0	0	2403673.873	2695911.757	0	0	0	900295.5	3912000	0	0	17750000	16586359.12	0	0	88450.5717	102773.5746	163976.0364	17832.65843	54612.29388	64689.39251	116022.8746	39847.00889	15909.1005	44143.6188	86120.26868	87507.32508	106358.0153	113824.4589	385299.1308	416439.0939	425959.1288	443214.0528	462948.4683	453821.4988	453809.4257	56742.3189	73963.12569	178819.1799	178745.8208	174660.9996	25514.84311	373823.8968	366590.8863	323053.1904	318991.4568	807759.5613	866604.761	942215.2061	1032366.688	34.97085166	0	0	24.83871556	1.469471069	0	0	1.574733409	0	0	2.688781024	0	0	0	0	567.0377648	0	3.659443821	46.2613492	0	1.110162813	3.364595904	58.62822954	594.231037	0	0	0	0	0	56.15858754	0	89.31083844	11.93935735	64.756399	31.02957589	135185.5038	314902.6324	725230.3025	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	11	30	1986	5350000	227340	0	0	0	0	0	0	0	227340	617900	0	1783397.422	2360535.56	0	0	3921842	3921900	0	0	2418097.353	2681531.672	0	0	0	900295.5	3898000	0	0	17800000	16537206.03	0	0	89688.97236	104088.4742	171907.5944	18599.35112	63610.82792	99924.78255	182579.6866	46106.83716	16436.68968	51971.15982	106057.7422	113853.3247	151927.1153	161830.3657	669330.0004	730244.5793	745034.0451	766292.5938	809434.2625	785201.8852	783711.1314	54906.62741	70810.54561	219245.4648	219624.1887	215678.7272	41139.06365	465460.5444	467914.4749	432344.3467	433753.5072	1222578.959	1202510.148	1294252.067	1370560.758	34.97085166	0	0	24.83871556	1.469471069	0	0	1.574733409	0	0	2.688781024	0	0	0	0	567.0377648	0	3.659443821	46.2613492	0	1.110162813	3.364595904	58.62822954	594.231037	0	0	0	0	0	56.15858754	0	89.31083844	11.93935735	64.756399	31.02957589	135185.5038	314902.6324	725230.3025	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	12	7	1986	5665000	227340	0	0	0	0	0	0	0	227340	623450	0	1781562.722	2374867.897	0	0	3921842	4036844.815	0	0	2430938.859	2655449.173	0	0	0	900295.5	3873000	0	0	17800000	16319154.29	0	0	59632.37225	81122.0787	118378.0635	13928.16337	51077.42068	71403.12844	125115.4259	35145.26859	14854.71613	39627.21902	90258.53416	100906.6028	157533.8381	158458.0165	618926.6823	669305.6126	701158.9757	734153.8277	758965.8985	760858.8757	768570.177	55178.9634	68944.00561	199420.8618	199534.0906	204160.0379	42100.74801	447299.8119	453518.0474	406748.7359	414738.1176	1241398.364	1450957.864	1633054.013	1642776.952	39.73484323	0	0	30.68757637	1.845680035	0	0	1.598247694	0	0	3.165014685	0	0	0	0	650.997469	0	4.573349542	49.7064809	0	1.200908505	3.702089166	60.46171185	695.5873233	0	0	0	0	0	66.20180871	0	112.8641235	13.20185072	76.44657244	34.4303509	155065.6963	375736.0605	779304.4878	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	12	14	1986	5980000	227340	0	0	0	0	0	0	0	227340	629000	0	1779728.021	2375455.881	0	0	3921842	4080077.037	0	0	2442745.303	2629366.674	0	0	0	900295.5	3848000	0	0	17800000	16100365.92	0	0	58895.7415	80131.32684	112531.1661	13038.50039	49003.03476	60957.99359	105334.9537	33140.37717	13819.65383	36417.95421	77749.966	84347.0159	129017.5982	129547.9657	459758.3943	486329.6694	504049.4767	522929.8397	540319.5798	534574.0884	535838.3095	53281.1629	69097.28432	193968.6881	193883.2363	197697.7709	28356.39524	383014.9863	381687.9718	327470.3036	327186.2122	869045.8112	971342.8279	1089838.83	1097675.551	39.73484323	0	0	30.68757637	1.845680035	0	0	1.598247694	0	0	3.165014685	0	0	0	0	650.997469	0	4.573349542	49.7064809	0	1.200908505	3.702089166	60.46171185	695.5873233	0	0	0	0	0	66.20180871	0	112.8641235	13.20185072	76.44657244	34.4303509	155065.6963	375736.0605	779304.4878	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	12	21	1986	6295000	227340	0	0	0	0	0	0	0	227340	634550	0	1777893.321	2370700.393	0	0	3921842	4072619.226	0	0	2453601.183	2603284.175	0	0	0	900295.5	3823000	0	0	17800000	15881099.58	0	0	58417.78017	79748.39575	111078.2783	12757.44457	48018.54885	58386.01307	100706.3998	31655.68056	12869.08967	35010.99828	73074.85871	78023.97393	116152.8012	116635.5993	409068.3609	430174.638	443952.8471	458619.2568	473524.2265	465917.1515	464531.3902	52370.74308	63834.18531	180020.449	180074.6756	183552.5215	23012.92381	357979.8687	355746.574	303820.9441	302855.2898	757988.1356	825551.0516	922017.7739	921554.1744	39.73484323	0	0	30.68757637	1.845680035	0	0	1.598247694	0	0	3.165014685	0	0	0	0	650.997469	0	4.573349542	49.7064809	0	1.200908505	3.702089166	60.46171185	695.5873233	0	0	0	0	0	66.20180871	0	112.8641235	13.20185072	76.44657244	34.4303509	155065.6963	375736.0605	779304.4878	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	12	28	1986	6610000	227340	0	0	0	0	0	0	0	227340	640100	0	1776058.62	2361987.24	0	0	3921842	4051156.032	0	0	2463719.715	2577201.676	0	0	0	900295.5	3798000	0	0	17800000	15661528.02	0	0	58112.55003	79646.67863	120456.4826	13554.5189	48396.02247	58082.17511	100753.7891	30449.14671	12131.74156	34082.81223	70278.04004	74123.61858	108334.3577	108811.78	395062.977	411752.4757	424972.2653	435311.0777	448275.7233	438859.6452	436318.8819	51721.2545	62660.86805	174778.474	174776.2778	177807.9428	19055.25855	349459.2629	348760.0694	307073.8448	305433.6783	732058.8141	798986.1962	887259.5494	884595.7671	39.73484323	0	0	30.68757637	1.845680035	0	0	1.598247694	0	0	3.165014685	0	0	0	0	650.997469	0	4.573349542	49.7064809	0	1.200908505	3.702089166	60.46171185	695.5873233	0	0	0	0	0	66.20180871	0	112.8641235	13.20185072	76.44657244	34.4303509	155065.6963	375736.0605	779304.4878	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	1	4	1987	6632000	227340	0	0	0	0	0	0	0	227340	644160	0	1779549.51	2352485.75	0	0	3921842	4072424.169	0	0	2473978.557	2555224.939	0	0	0	900295.5	3778000	0	0	17800000	15444973.71	0	0	61129.80533	78977.90608	127753.7254	13798.73373	47763.75785	58816.06413	105703.1737	31403.48136	12272.05166	35425.39894	73376.0972	74918.86871	112011.4647	114149.6886	437794.3095	450621.2083	474348.5798	486529.9729	501254.0234	495877.0104	492154.2018	51279.7347	63376.10372	177757.9771	177725.6179	180981.7579	18266.92099	375971.0507	376608.4207	322290.8333	322551.528	821532.4214	894513.2745	968110.3651	977437.2554	45.17436224	0	0	32.1752653	1.858020146	0	0	1.96916691	0	0	3.273411355	0	0	0	0	713.8197635	0	4.344539655	50.95261318	0	1.205174768	3.686902528	61.92881383	704.0503851	0	0	0	0	0	69.23255241	0	111.9856258	14.19648952	79.53412551	39.50831043	100328.9397	322797.5582	652865.3379	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	1	11	1987	6654000	227340	0	0	0	0	0	0	0	227340	648220	0	1783040.399	2341975.865	0	0	3921842	4109915.52	0	0	2484217.899	2533248.202	0	0	0	900295.5	3758000	0	0	17800000	15230370.15	0	0	63080.56075	77980.21214	126140.7081	13855.01221	47526.23258	60161.71674	109720.5208	31762.48075	12252.55221	36204.03478	75748.77492	75939.79439	114490.5023	117569.0624	454017.5227	460202.2295	489932.6145	501868.1606	517092.788	514520.9071	509122.3067	51065.32474	68034.58887	211505.217	211619.4634	215749.7326	17258.52726	429101.7014	432413.6041	365670.2273	367281.5413	892222.298	977910.0349	1043194.069	1036351.783	45.17436224	0	0	32.1752653	1.858020146	0	0	1.96916691	0	0	3.273411355	0	0	0	0	713.8197635	0	4.344539655	50.95261318	0	1.205174768	3.686902528	61.92881383	704.0503851	0	0	0	0	0	69.23255241	0	111.9856258	14.19648952	79.53412551	39.50831043	100328.9397	322797.5582	652865.3379	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	1	18	1987	6676000	227340	0	0	0	0	0	0	0	227340	652280	0	1786531.289	2330592.492	0	0	3921842	4108375.817	0	0	2493915.069	2511271.466	0	0	0	900295.5	3738000	0	0	17800000	15015630.36	0	0	62944.32392	77765.72925	122800.6354	13156.02839	45992.73728	57223.23944	102962.6718	32663.7526	11710.37996	36768.45129	74855.60233	74738.49653	109276.2387	112099.8297	414986.4686	420405.4759	445595.0865	457400.7626	472045.1159	470463.1194	465499.9584	51131.31075	62991.78148	179557.9155	179752.3219	184051.0381	16385.03766	389023.6832	392978.4912	327285.0975	329911.9936	816959.1563	885687.132	943327.298	944001.1328	45.17436224	0	0	32.1752653	1.858020146	0	0	1.96916691	0	0	3.273411355	0	0	0	0	713.8197635	0	4.344539655	50.95261318	0	1.205174768	3.686902528	61.92881383	704.0503851	0	0	0	0	0	69.23255241	0	111.9856258	14.19648952	79.53412551	39.50831043	100328.9397	322797.5582	652865.3379	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	1	25	1987	6698000	227340	0	0	0	0	0	0	0	227340	656340	0	1790022.178	2319209.903	0	0	3921842	4088476.652	0	0	2502962.206	2489294.729	0	0	0	900295.5	3718000	0	0	17800000	14800335.33	0	0	62389.08204	77166.2293	118942.4968	12281.56981	44331.96063	54989.35896	98644.85718	29641.25329	11060.34687	34093.87498	71652.07659	71612.31077	103732.0632	106916.5914	396627.0062	401781.33	425406.6086	436295.1073	449638.0924	447473.3022	441884.0402	49881.47735	61340.68264	171303.0587	171516.4257	175409.4885	16385.82268	370577.6602	372944.7023	308545.4871	310116.3584	766700.5976	811712.6585	857434.5592	852174.6067	45.17436224	0	0	32.1752653	1.858020146	0	0	1.96916691	0	0	3.273411355	0	0	0	0	713.8197635	0	4.344539655	50.95261318	0	1.205174768	3.686902528	61.92881383	704.0503851	0	0	0	0	0	69.23255241	0	111.9856258	14.19648952	79.53412551	39.50831043	100328.9397	322797.5582	652865.3379	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	2	1	1987	6720000	227340	0	0	0	0	0	0	0	227340	660400	0	1793513.068	2309511.355	0	0	3921842	4052357.872	0	0	2511685.104	2467317.992	0	0	0	900295.5	3698000	0	0	17800000	14652295.51	0	0	60223.26334	75801.86116	121150.8809	12273.71444	44023.60411	54446.23653	98301.91647	28425.46091	10736.10708	33396.42697	72137.1794	72141.53081	100019.4999	102634.3728	380407.3918	391014.5782	412160.728	420221.9259	432720.8479	428611.8733	419601.1917	49651.08783	69823.23248	232062.1504	231585.6837	233766.1212	18069.86351	439134.5043	434621.9754	361794.6954	355890.7287	795946.3909	849453.362	926138.1688	922666.7959	41.18302645	0	0	30.63927649	1.569037335	0	0	1.602852129	0	0	3.089644841	0	0	0	0	666.4618428	0	4.50850509	46.68326346	0	1.190242848	3.659203678	57.02575718	684.9146774	0	0	0	0	0	65.74451913	0	105.2016564	13.29865071	75.93796076	39.04334734	100328.9397	322797.5582	652865.3379	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	2	8	1987	6480000	227340	0	0	0	0	0	0	0	227340	645525	0	1801198.976	2302577.389	0	0	3921842	4018045.931	0	0	2520684.573	2447830.498	0	0	0	900295.5	3672250	0	0	17550000	14492987.96	0	0	48955.5339	69793.59777	116463.8267	9125.255268	47562.47585	59635.79668	105489.5094	26588.65275	11012.67951	33402.61645	75049.09291	77457.88772	104217.2934	106566.2601	382214.2308	445487.5941	460072.6298	466645.7017	484638.6917	474187.1803	444576.7812	47401.08492	58201.28744	218254.4231	218065.1013	224848.8315	20834.44541	446951.3534	449759.5604	404592.5707	405968.1895	953853.6996	1056265.01	1133941.52	1211281.833	41.18302645	0	0	30.63927649	1.569037335	0	0	1.602852129	0	0	3.089644841	0	0	0	0	666.4618428	0	4.50850509	46.68326346	0	1.190242848	3.659203678	57.02575718	684.9146774	0	0	0	0	0	65.74451913	0	105.2016564	13.29865071	75.93796076	39.04334734	110870.787	345335.2674	754284.8442	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	2	15	1987	6240000	227340	0	0	0	0	0	0	0	227340	630650	0	1808884.883	2298532.031	0	0	3921842	3984336.743	0	0	2532077.919	2428343.003	0	0	0	900295.5	3646500	0	0	17300000	14333483.81	0	0	48758.94345	69390.93969	112646.7572	8073.98091	44504.80965	55333.24658	97539.89734	30730.30353	13406.55524	37547.14026	78630.30756	80377.1542	104756.5057	106613.7549	382816.9837	445200.7298	461515.661	470536.6536	491046.3654	483988.1742	470696.6596	50636.61476	61172.95782	224671.7318	223886.303	228248.4115	23723.05308	467290.4383	463964.9962	406500.2909	402766.7074	958400.107	1032529.222	1124978.546	1208390.446	41.18302645	0	0	30.63927649	1.569037335	0	0	1.602852129	0	0	3.089644841	0	0	0	0	666.4618428	0	4.50850509	46.68326346	0	1.190242848	3.659203678	57.02575718	684.9146774	0	0	0	0	0	65.74451913	0	105.2016564	13.29865071	75.93796076	39.04334734	110870.787	345335.2674	754284.8442	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	2	22	1987	6.00E+06	227340	0	0	0	0	0	0	0	227340	615775	0	1816570.791	2293128.609	0	0	3921842	3984781.472	0	0	2541859.722	2408855.509	0	0	0	900295.5	3620750	0	0	17050000	14173704.8	0	0	48484.07175	68914.87173	112402.4339	7556.466265	43365.09495	53768.16263	94800.0553	26682.4175	11795.01296	33371.9229	76183.36349	78838.33826	106653.4916	109316.5199	416970.9009	497797.2832	522557.4838	537107.129	560000.2237	561063.9316	608299.1131	45846.80323	60266.40957	313991.2285	314280.3113	322910.8493	22364.99008	576154.2318	580425.3793	516846.1919	517008.9351	1237059.64	1300427.539	1357512.86	1423836.16	41.18302645	0	0	30.63927649	1.569037335	0	0	1.602852129	0	0	3.089644841	0	0	0	0	666.4618428	0	4.50850509	46.68326346	0	1.190242848	3.659203678	57.02575718	684.9146774	0	0	0	0	0	65.74451913	0	105.2016564	13.29865071	75.93796076	39.04334734	110870.787	345335.2674	754284.8442	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	3	1	1987	5760000	227340	0	0	0	0	0	0	0	227340	600900	0	1824256.698	2283814.729	0	0	3921842	3921900	0	0	2550239.232	2389368.014	0	0	0	900295.5	3595000	0	0	16800000	14015826.5	0	0	50384.78977	72804.08273	111995.7792	6794.165936	41303.4092	50017.68808	88938.82824	24610.34084	10392.72031	31027.5292	69276.43407	71447.45858	93499.39391	96424.5568	353644.6999	414544.7983	435542.6601	455621.5471	476737.6372	479668.3903	484470.8118	43688.0484	50383.65788	208881.9587	209394.9494	215287.4731	18454.53169	408809.3021	412336.3183	364480.7965	368625.1942	961247.2571	1073009.176	1133252.671	1203353.176	36.88084438	0	0	26.5791095	1.666767222	25.76219432	0	1.618365235	0	0	2.944231794	0	0	0	0	601.6164978	0	4.403389198	50.1058509	0	1.354426666	4.002203878	61.50363295	607.3243442	0	33.95179429	0.082641456	0	0	57.83877679	0	93.1311793	14.38955677	65.82723296	30.52727119	110870.787	345335.2674	754284.8442	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	3	8	1987	5420000	227340	0	0	0	0	0	0	0	227340	586350	0	1879942.338	2336729.81	0	0	3921842	3921900	0	0	2581440.743	2376574.697	0	0	0	900295.5	3569000	0	0	16550000	13878133.41	0	0	70569.98775	106310.4505	171701.0286	18458.06379	57179.12224	71627.10904	129058.4875	91153.15783	33214.7203	99505.39735	112896.3577	114296.488	110491.9883	115160.3353	528534.1084	499565.2671	521362.7595	517044.2139	554248.3534	527754.4354	517653.1077	55039.28176	46118.05318	248368.6621	245358.037	251563.9611	80683.49206	506811.8032	472307.216	425429.8229	404259.3203	898134.2875	927511.2879	1013937.068	1127022.883	36.88084438	0	0	38.95863778	1.666767222	12161.44267	0	1.618365235	0	0	1072.973383	0	0	0	0	8531.255183	0	26.31616566	3943.68378	0	43.85424568	1104.88466	68.03757506	4391.166238	0	2877.336137	2.567081652	0	0	93.69979328	0	93.57377288	14.38955677	65.83041697	30.58252197	114505.8608	338065.0458	874243.4639	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	120.11063	143.2207356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	3	15	1987	5080000	227340	0	0	0	0	0	0	0	227340	571800	0	1935627.977	2413636.261	0	0	3921842	3921900	0	0	2607825.192	2363781.38	0	0	0	900295.5	3543000	0	0	16300000	13743681.73	0	0	73811.40605	115569.7843	212222.7947	16150.71096	63515.66026	107206.5368	204243.4845	72011.54113	28397.65952	105271.7772	220259.1947	249284.7563	314852.087	334250.627	1214720.683	1254498.658	1287030.48	1290429.936	1327511.166	1304527.732	1283437.832	55613.40607	78532.41528	363521.6315	363921.3847	383690.9909	104674.8625	882602.9947	891646.4598	832478.6503	837768.6779	2063963.237	2202010.779	2274216.675	2328423.139	36.88084438	0	0	684.6371352	1.666767222	2959.450465	0	16.99248084	0	0	698.7071233	0	0.042977332	0	0	1288.718582	58.24677226	4.403389198	148.9086658	0	1.354426666	769.1029208	101.4662492	1236.447956	0	1293.618999	362.0041152	0.104434443	0	545.446092	0	104.1837541	20.49320844	182.1652996	340.9839193	114505.8608	338065.0458	874243.4639	416514	833028	833028	833028	971866	416514	416514	416514	416514	6.979765147	63.48180715	0	0	0	3.037563974	7.139149373	0	36.7173263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	3	22	1987	4740000	227340	0	0	0	0	0	0	0	227340	557250	0	1991313.617	2474894.442	0	0	3921842	3921900	0	0	2627358.481	2350988.063	0	0	0	900295.5	3517000	0	0	16050000	13607355.24	0	0	71936.60177	110179.3463	210436.6114	12756.14707	57779.27793	126180.0336	222432.3472	49207.68016	21546.49798	75414.23958	163027.8099	191265.1636	285263.586	301547.3444	1228218.344	1301241.339	1332582.881	1364277.89	1410265.684	1422099.344	1428165.701	42637.59623	56942.11993	327181.3633	327534.233	342350.8628	89026.59256	778126.2284	784155.8483	734085.0933	740674.0913	2273325.259	2661009.902	2770769.29	2847663.554	36.88084438	0	0	26.5791095	1.666767222	50.69394925	0	1.618365235	0	0	2.910452396	0	0.006777199	0	0	648.2920335	0	4.403389198	50.1058509	0	1.354426666	3.993329057	77.54675071	711.0914333	0	39.46277329	0.727295377	0.00946339	0	57.93443498	0	93.1311793	14.38955677	65.82723296	54.87904948	114505.8608	338065.0458	874243.4639	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	3	29	1987	4400000	227340	0	0	0	0	0	0	0	227340	542700	0	2046999.256	2513482.129	0	0	3921842	3921900	0	0	2642755.912	2338194.746	0	0	0	900295.5	3491000	0	0	15800000	13469956.78	0	0	70864.62771	108095.549	184587.54	9164.950916	49186.72065	94326.41603	173231.0538	38973.80466	17410.64115	53216.16329	127941.1793	152811.5125	267791.7582	288880.2036	991565.3797	1058835.083	1102510.552	1140871.027	1187160.75	1199392.313	1192287.164	39576.96674	43625.24622	258388.6292	260243.8999	272219.1106	66356.09835	605221.6638	614118.4338	576014.6088	585468.9099	1831530.97	2142069.068	2241001.587	2338326.991	36.89958449	0	0	46.4093002	1.666767222	184.7603916	0	7.497444958	0	2.705140234	2.910452396	0	0	0	0	1145.159159	0	4.403389198	50.1497314	0	1.354426666	41.22411915	102.5126959	644.2585884	0	21.1134434	0.0226906	0	0	79.26937703	0	93.1311793	16.26696238	69.59166413	82.68079365	114505.8608	338065.0458	874243.4639	416514	833028	833028	833028	971866	416514	416514	416514	416514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
