"date" "month" "week" "day" "year" "ARFirmEngSupReq" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit"
1984-12-02 12 18 2 1984 0 27540731.0354611 100830.458151549 0 1604516.77984502 110829.458151549 3049083.22015498
1984-12-09 12 19 9 1984 0 27126631.8324765 1956387.90162111 0 1638402.85301939 1966386.90162111 1667013.34698061
1984-12-16 12 20 16 1984 0 25040284.1967514 821958.251216671 0 1730794.16991218 831957.251216671 1654416.63008782
1984-12-23 12 21 23 1984 0 23687118.3615026 465528.827778887 0 1756071.22971781 475527.827778887 1708934.17028219
1984-12-30 12 22 30 1984 0 22667538.3890323 460963.07085065 0 1781659.12037012 470962.07085065 1399540.87962988
1985-01-06 1 23 6 1985 0 25828388.1813383 4878882.13880823 0 1752375.26699925 4888881.13880823 704984.733000755
1985-01-13 1 24 13 1985 0 24620875.2364604 4360547.44656821 0 1772018.50956663 4370546.44656821 688701.490433367
1985-01-20 1 25 20 1985 0 23372371.148813 3844025.56546338 0 1775492.89547147 3854024.56546338 688587.104528529
1985-01-27 1 26 27 1985 0 22115292.6325559 3324052.18930414 0 1764057.34440161 3334051.18930414 703382.655598386
1985-02-03 2 27 3 1985 1140.71275699703 21029642.2393266 2973121.73808587 5150.17503856774 1755885.82496143 2978945.22663516 714914.175038568
1985-02-10 2 28 10 1985 0 20067690.2642599 3643911.12860164 0 1740135.90738678 3653910.12860164 860864.092613218
1985-02-17 2 29 17 1985 0 19261094.420622 2948637.01232384 0 1731027.2585863 2958636.01232384 757772.741413699
1985-02-24 2 30 24 1985 0 18553751.816993 2352932.3931535 0 1653348.59173217 2362931.3931535 723251.408267831
1985-03-03 3 31 3 1985 0 17879468.9771139 1789340.56821466 0 1600683.6782457 1799339.56821466 663716.321754299
1985-03-10 3 32 10 1985 0 17258137.1922279 2058496.45020034 0 1656879.26678053 2068495.45020034 1599020.73321947
1985-03-17 3 33 17 1985 0 15739110.1488922 903744.47355854 0 1691927.09431942 913743.47355854 1464672.90568058
1985-03-24 3 34 24 1985 0 15245772.445022 542148.701095287 0 1664030.83479425 552147.701095287 1393269.16520575
1985-03-31 3 35 31 1985 0 14845362.3058402 379207.51183204 0 1512455.46741394 389206.51183204 1445544.53258606
1985-04-07 4 36 7 1985 0 14429695.8065986 331429.930351971 0 1457593.30752068 341428.930351971 1318906.69247932
1985-04-14 4 37 14 1985 0 14796743.9681308 357537.921190574 0 1763909.25802735 367536.921190574 952290.741972649
1985-04-21 4 38 21 1985 0 16192608.3685603 563988.650889058 0 2433657.05975805 573987.650889058 222242.940241954
1985-04-28 4 39 28 1985 0 16521846.5633689 786240.819304315 0 3372188.35194105 796239.819304315 0
1985-05-05 5 40 5 1985 0 17194699.6902995 798662.606339701 0 2755681.33755674 808661.606339701 0
1985-05-12 5 41 12 1985 0 19097961.1012016 1137207.20335768 0 3036813.42979832 1147206.20335768 0
