"Week_Number" "month" "day" "year" "ARRefillVol1" "ARRefillVol2" "BRRunoffAprJuly" "BRRefillCurve" "DallesJanJul" "DallesRunoffAprAug" "DallesRunoffAprSep" "ModDallesRunoffAprSep" "DARunoffJanApr" "DURefillVol" "DURefillVol1" "DURunoffAprAug" "DWRefillVol1" "DWRefillVol2" "DWRunoffAprJuly" "DWSumRunoffMarJun" "GCRefillVol1" "GCRefillVol2" "GCRunoffJanApr" "HHInQAprAug" "HHRefillVol" "HHRefillVol1" "HHSumAprAug" "HHSumAprJul" "HHSumMaySept" "LBRefillVol2" "LBRefillVol1" "LBSumAprAug" "LBSumMayAug" "MIRefillVol1" "MIRefillVol2" "MISumRunoffAprilAug" "MISumRunoffMayAug" "PriVICMI" "PriVICREV" "PriVICAR" "PriVICDU" "PriVICLB" "PriVICBONF" "PriVICCL" "PriVICCOL" "PriVICHH" "PriVICKE" "PriVICNOX" "PriVICCB" "PriVICAF" "PriVICBD" "PriVICGC" "PriVICCJ" "PriVICWE" "PriVICRR" "PriVICRI" "PriVICWA" "PriVICPR" "PriVICPAL" "PriVICMIL" "PriVICBR" "PriVICOX" "PriVICHC" "PriVICDW" "PriVICLG" "PriVICLIG" "PriVICLM" "PriVICIH" "PriVICMCN" "PriVICJD" "PriVICDA" "PriVICBON" "DemVICAF" "DemVICAR" "DemVICBONF" "DemVICBON" "DemVICBD" "DemVICBR" "DemVICCB" "DemVICCJ" "DemVICCOL" "DemVICCL" "DemVICDA" "DemVICDU" "DemVICDW" "DemVICKE" "DemVICHH" "DemVICGC" "DemVICHC" "DemVICIH" "DemVICJD" "DemVICLB" "DemVICLIG" "DemVICLG" "DemVICLM" "DemVICMCN" "DemVICMI" "DemVICMIL" "DemVICNOX" "DemVICOX" "DemVICPAL" "DemVICPR" "DemVICREV" "DemVICRI" "DemVICRR" "DemVICWA" "DemVICWE" "RetVICWA" "RetVICPR" "RetVICMCN" "IflowCJ" "IflowDA" "IflowJD" "IflowMCN" "IflowPR" "IflowRR" "IflowRI" "IflowWA" "IflowWE" "CurtVICCJ" "CurtVICDA" "CurtVICJD" "CurtVICMCN" "CurtVICPR" "CurtVICRR" "CurtVICRI" "CurtVICWA" "CurtVICWE" "CurtVICAF" "CurtVICAR" "CurtVICBONF" "CurtVICBD" "CurtVICBR" "CurtVICCB" "CurtVICCOL" "CurtVICCL" "CurtVICDU" "CurtVICDW" "CurtVICKE" "CurtVICHH" "CurtVICGC" "CurtVICHC" "CurtVICIH" "CurtVICLB" "CurtVICLIG" "CurtVICLG" "CurtVICLM" "CurtVICMI" "CurtVICMIL" "CurtVICNOX" "CurtVICOX" "CurtVICPAL" "CurtVICREV"
30 2 26 1995 6e+06 227340 0 0 0 0 0 0 0 227340 615775 0 1816570.7905 1637959.0863494 0 0 3921842 3921900 0 0 2098294.942176 2408855.5085 0 0 0 900295.5 3620750 0 0 17050000 15584456.6867408 0 0 40491.8853210357 56342.1119820025 115940.636569846 10888.5811316954 55217.4252437684 142686.704034921 182016.597920026 68877.534412585 22314.3811259043 84880.4241733623 165617.169449361 235496.035646542 242108.223110843 246044.030200085 896862.717584535 840487.059854529 881931.921773455 844549.775015723 902063.378337675 869324.057980311 812128.541735153 30524.3391227192 55506.789410245 358150.611451607 358898.018286868 366894.833435646 230552.843855816 868287.543613944 850484.865284099 822137.663416055 808226.065490686 1728641.24333321 1720234.83171339 1769215.23150301 1999527.80854529 41.1830264547849 0 0 30.6392764850959 1.56903733486366 0 0 1.6028521285231 0 0 3.08964484092933 0 0 0 0 666.461842848965 0 4.50850508957563 46.6832634642028 0 1.19024284783545 3.65920367769421 57.0257571815299 684.914677444564 0 0 0 0 0 65.7445191264707 0 105.201656439118 13.2986507065815 75.9379607580527 39.0433473434062 142894.936140511 445082.625560047 972154.050254438 416514 833028 833028 833028 971866 416514 416514 416514 416514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 3 5 1995 5760000 227340 0 0 0 0 0 0 0 227340 600900 0 1824256.698 1703245.60477367 0 0 3921842 3921900 0 0 2108909.03304308 2389368.014 0 0 0 900295.5 3595000 0 0 16800000 15417587.0882211 0 0 41393.4873442287 55337.7002701723 97676.2050957051 2718.98149322656 32990.5328196414 83970.8397817544 135943.198954458 34057.4300811561 12627.3006970934 48392.4129442968 146601.680738129 196358.885538526 302055.012005326 368782.897951828 1128546.00447713 1213388.67068394 1250649.5995749 1268566.60857437 1373221.3198019 1385068.12881725 1350881.70428098 23939.8018966585 61508.9900984425 434394.303214355 433956.062782626 448279.660369384 93054.9298727868 954829.85699387 968522.06578775 993323.903286136 1005103.43832416 2620180.48511253 2759858.36813437 2786378.16140105 2969782.13843306 46.1010554811826 0 0 33.2238868802653 2.08345902731176 326.370720595833 0 2.02295654384303 0 0 3.63806549454896 0 0 0 0 936.047819366005 0 5.50423649689206 62.6323136207628 0 1.6930333319309 4.99166132067018 95.5137242382602 761.406452052132 0 867.082656471928 0 0 0 90.0873559576021 0 116.413974129321 17.9869459671264 82.2840411953503 50.1493423563669 142894.936140511 445082.625560047 972154.050254438 416514 833028 833028 833028 971866 416514 416514 416514 416514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 3 12 1995 5420000 227340 0 0 0 0 0 0 0 227340 586350 0 1879942.3375 1750223.22833944 0 0 3921842 3921900 0 0 2122638.82149461 2376574.697 0 0 0 900295.5 3569000 0 0 16550000 15251338.3632064 0 0 42014.3608491797 54190.395294763 97564.8604798613 5108.68236342301 28978.8015039929 43710.6766770361 74560.3247916661 40077.1338495344 15742.9982815522 40327.2861010468 75832.5436959252 88173.1400517358 158847.617590877 203900.42578638 656798.45767435 717642.075218273 754681.594980314 787985.49448339 889520.412843119 904516.98995536 918914.957998728 21118.9321763031 40280.5101903191 365408.567348634 361519.714730348 368307.000311781 74746.0350142918 706122.282826174 702586.533407724 766280.896410656 767985.885076102 1915116.71905916 2102113.72835376 2185570.28613315 2466164.72176439 46.1010554811826 0 0 33.56388679881 2.08345902731176 1384.11288942801 0 2.02295654384303 0 0 3.75019982016997 0 0.205630100289897 0 0 1096.46716684401 0.369710473105975 5.50423649689206 114.390383479365 0 1.6930333319309 527.267586745867 81.5200821041742 1100.48630219732 0 1646.55103683444 2.78097997886308 0.104434442928526 0 235.940939844209 0 124.492138139202 17.9869459671264 156.371892085446 47.8448954852959 147579.972168995 435712.457983668 1126761.76750498 416514 833028 833028 833028 971866 416514 416514 416514 416514 0 0 0 0 0 0 7.13914937256895 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
33 3 19 1995 5080000 227340 0 0 0 0 0 0 0 227340 571800 0 1935627.977 1865241.54189352 0 0 3921842 3921900 0 0 2150517.80710049 2363781.38 0 0 0 900295.5 3543000 0 0 16300000 15092926.6620025 0 0 49851.3846600158 63256.8573354068 156189.0996863 13567.121118793 66645.4600816487 145262.146585685 230178.246491447 95873.7384330007 29892.1954358927 115399.705751588 166933.302486263 183510.069429774 254665.89533059 313279.885671819 1176403.55671498 1199293.62442505 1239887.56727402 1220214.97647372 1342454.44112749 1303604.23669654 1318952.16808832 47131.3463210929 95495.1149995387 617008.343030802 618247.029162586 646529.944913258 142786.7250026 1366508.06284487 1339678.34164852 1412842.14024763 1381465.01090421 2934597.67314739 2896143.08829288 2862432.5186438 3012547.2468077 46.4889980068881 0 0 33.2248001673397 2.08345902731176 906.834736161917 0 9.23353561750818 0 264.01761265785 5.22639840845889 0 0.00142677863159475 0 0 852.034241506448 1.39494406637706 5.50423649689206 66.9168759476787 0 1.6930333319309 215.644481145475 76.8795411864034 993.655427653833 0 1141.78584486342 1871.36020332604 0.227121362744888 0 100.839437059833 0 119.388384956976 22.7628960843203 121.325063168759 229.786949531333 147579.972168995 435712.457983668 1126761.76750498 416514 833028 833028 833028 971866 416514 416514 416514 416514 6.97976514702021 0 0 0 0 3.03756397391178 0 0 30.3836945292079 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34 3 26 1995 4740000 227340 0 0 0 0 0 0 0 227340 557250 0 1991313.6165 1964560.12328588 0 0 3921842 3921900 0 0 2165129.75376499 2350988.063 0 0 0 900295.5 3517000 0 0 16050000 14930929.5719068 0 0 46265.9957681125 59597.7390496999 151386.251734735 9990.35441344769 37991.3638655858 108266.578662383 199763.816179127 41869.4748803139 16625.156494517 58690.0028944964 131697.325434125 159161.089187384 297019.769181842 379095.818196343 1404344.16122223 1526495.02954989 1589046.33731044 1619982.60371665 1786679.01099562 1782718.11607122 1785528.64206467 43861.3382079952 110895.619901039 471242.939016355 471949.955627236 490131.268693923 127086.992840879 1194904.97464217 1206126.89969087 1318320.07529199 1332641.25872328 3426494.66061737 3666938.38122881 3658199.20460439 3884575.7368523 46.1010554811826 0 0 33.2238868802653 2.08345902731176 96.64668133648 0 8.47803864186101 0 37.4759969240757 3.81463946890902 0 0 0 0 1055.13468684333 0 5.50423649689206 67.9480219188537 0 1.6930333319309 5.36812879969186 94.3196305325985 762.457935564995 0 13.1791525399217 7.26057779814186 0 0 86.2350736865552 0 116.413974129321 18.12049209868 82.2840411953503 90.2639341545461 147579.972168995 435712.457983668 1126761.76750498 416514 833028 833028 833028 971866 416514 416514 416514 416514 0 0 0 0 0 0 0 0 6.33363177446958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
35 4 2 1995 4400000 227340 0 0 0 0 0 0 0 227340 542700 0 2046999.256 2025498.61841889 0 0 3921842 3921900 0 0 2177840.09776479 2338194.746 0 0 0 900295.5 3491000 0 0 15800000 14811183.9976406 0 0 53806.9972870478 73409.6164311494 148447.512313094 13351.7228374376 52367.4568458152 97284.7544782325 154442.06561297 42601.8493235425 14723.553829814 58552.5625662408 103190.05265089 114727.633217094 228108.551486046 283294.506108607 959149.875147258 1042276.97233315 1111522.84556932 1163401.91984344 1305826.30242757 1317956.55890902 1317664.06889614 21267.0870762207 43711.8084933818 372371.292729223 375567.133086521 406583.520201789 88706.9065815298 907834.778783821 918554.37172906 982713.282885446 996464.162878432 2623676.11448036 2922883.43012576 2990972.12623772 3221983.77762859 48.0440199786019 0 21.9237472865989 37.9023021249256 2.45447713488834 224.74430605372 0.0334784698092148 9.74254687789549 0 1.41981978532934 18.3402079410832 0 0 51.1116529692185 0 1944.76767994361 0 30.1843250313027 263.263467072979 0.222054688154982 2.69275833932282 269.943572601005 133.150658037667 1731.40942805326 0 158.223908792667 2290.5343541441 0 0 145.478967573335 0 121.766306343468 28.4813329474663 93.7387464528111 159.087382530856 147579.972168995 435712.457983668 1126761.76750498 694190 1666056 1388380 1388380 971866 694190 833028 833028 694190 0 0 18.2049305397164 31.4465382141606 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
36 4 9 1995 4352500 227340 0 0 0 0 0 0 0 227340 534975 0 2172552.274 2124641.20659341 0 0 3921842 3921900 0 0 2209236.54469559 2385153.1615 0 0 0 900295.5 3482750 0 0 15575000 14715097.3796105 0 0 77465.9535231419 125822.155665086 220493.081251235 15382.8495139157 78933.9094448068 162952.368535599 244890.866369427 73483.7030429918 33409.6567608194 146803.843936259 259530.823188571 258401.702410089 330969.951082821 356943.629716861 1141567.96390129 1209205.4433909 1285380.26634465 1314449.62963394 1442189.15041965 1427214.71992999 1420803.06900204 63943.2123024866 85793.3060380681 433626.754960185 432051.68318758 502113.279384239 126910.999623044 1009219.12398704 982926.412488675 967622.767337254 947275.368603079 2561445.67308859 2697408.21911963 2774251.04258157 2820933.93022394 47.0841751471551 0 0.291089750798714 40.2709788592297 2.49648715693507 2171.36633055443 0.104635436939782 5.95402972795831 0 2.6938216439284 59.8194984961048 0 0.000535664133962214 1101.94892430487 0 4236.15872790352 0.00269154864266414 185.69138696874 452.402103882366 0.550082436260859 2.69275833932282 504.852757805325 104.203429233911 2047.24804467847 0 2800.80422626497 792.533014768231 0.749023533372501 0 136.520203209607 0 122.476894889428 37.581955179624 93.7387464528111 96.5888266589309 187403.160488751 698076.959083448 1438319.52898148 694190 1666056 1388380 1388380 971866 694190 833028 833028 694190 0 0 32.4396893104818 246.579268658181 0 0 0.460410175418498 0 0.0364315995108027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37 4 16 1995 4305000 227340 0 0 0 0 0 0 0 227340 527250 0 2298105.292 2204411.02489687 0 0 3921842 3921900 0 0 2232846.34289167 2432111.577 0 0 0 900295.5 3474500 0 0 15350000 14613759.3253281 0 0 72214.5172709346 117306.205381993 221163.687318568 12831.925083408 60910.8337071121 130603.41408591 209476.212218515 46590.9717229955 25623.0080261009 99156.9286891059 221628.060061583 233517.389644718 353872.287415993 398798.563274128 1258940.92916756 1391917.33922661 1424439.33740927 1470220.28349736 1612946.89026545 1632715.07687528 1649666.7454565 65494.6217578846 116610.889139736 568511.655018135 568089.818763859 676322.508541846 107538.229751978 1352744.90334314 1369684.01077374 1375540.26176373 1384462.83135069 3301600.83541833 3625749.32566653 3698906.54304246 3738709.98033133 46.7389252303127 0 0.0124934018292856 76.2660508898041 2.45447713488834 7370.25981227958 0 12.4015453346563 0 0 415.23999019252 0 0 21.40557413651 0 5930.01147589869 0.0969143958627316 161.687488860056 1053.91626973115 51.9218999860874 4.69768435727306 724.344729651248 139.355794204988 3079.51032087408 0 754.99406404647 2459.28616862195 0.696071763060357 0 236.678949144697 0 175.327140798075 38.1203303635971 109.314495232592 482.869058423035 187403.160488751 698076.959083448 1438319.52898148 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028 0.0519770729908012 4.84155351009946 41.5159548038496 42.5757056446318 0 8.79112900979293 12.2437007928598 0 11.5885610478124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38 4 23 1995 4257500 227340 0 0 0 0 0 0 0 227340 519525 0 2423658.31 2250383.88765998 0 0 3921842 3921900 0 0 2252067.77052686 2479069.9925 0 0 0 900295.5 3466250 0 0 15125000 14514073.6032793 0 0 73866.8495043666 119605.802442428 230906.349589099 13543.332678021 55629.6172224628 107714.906635492 187167.972414164 39207.1015176539 21234.6374652051 82224.3984684808 179858.333717652 184382.491825504 275514.563802504 307641.871825671 1006945.75653022 1117398.28504171 1150181.48215441 1198400.30353658 1316266.10969956 1338242.29114157 1353934.29301233 42957.5860384734 97656.8265927964 388021.837524144 387940.462969405 461540.623917014 73741.2742116276 929086.402982554 952584.448120455 967281.525746516 986487.801113977 2597308.56811835 2976124.2088 3091554.44619277 3227587.47153449 46.7389252303127 0 1.35152759713293 42.0066721394513 2.45447713488834 3126.02040333156 0 3.86346715519117 0 0 1172.78206501664 0 0 29.8937038176795 0 5906.99922073174 0.0060556686292311 201.125917374028 1305.86777721567 16.6342932183737 2.69275833932282 400.550591792262 142.593568406934 4158.06520727122 0 448.367117397062 861.959726955388 0.0141621232072471 0 302.104276757321 0 127.142792509136 41.999822552278 99.44180982137 1369.72200554668 187403.160488751 698076.959083448 1438319.52898148 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028 0 0 197.677897058081 264.84713151623 0 2.34392808781913 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
39 4 30 1995 4210000 227340 0 0 0 0 0 0 0 227340 511800 0 2549211.328 2325356.57365068 0 0 3921842 3921900 0 0 2275778.94392588 2526028.408 0 0 0 900295.5 3458000 0 0 14900000 14431800.3723779 0 0 91279.3406518355 150747.058846683 371634.97012752 28634.0555729107 88958.2014739744 169544.498989372 301441.692819874 53989.1667680136 25724.3832290419 105865.573785315 198047.117316168 200997.644886298 270930.357277997 297629.764829136 1155179.55060145 1217221.23366518 1381404.7797448 1424557.74561484 1554061.16139071 1525374.02615058 1512795.66521254 44833.3264775222 75649.339331829 365927.001029811 367252.83173799 436241.941350597 102741.097439215 909111.577419157 896220.071911749 871646.863508044 864076.573320963 2519234.50905115 2639577.78859822 2718567.81859922 2773000.12084826 46.8121902430866 0.116296474051624 1.9309812158543 53.8070272513055 2.48495288042873 10546.3801655896 0 18.1167410085821 0.186942005786615 26.5203018344435 1592.03884822826 0 0.108809972610577 113.081083592937 0 8756.35260044229 1.4300928530842 297.700408825918 2325.16483174388 6.83834107398912 6.99800366588263 1848.22944096675 231.112708681253 2692.34767477997 8.51349314456872 1830.92378564104 1984.15281718712 0.67272579371279 1.87844640692868 810.349923599743 0 122.128952119306 35.6781854979209 113.941159949678 1616.99264877993 187403.160488751 698076.959083448 1438319.52898148 1249542 2776760 2776760 2776760 1527218 1388380 1527218 1527218 1388380 0 11.7478422964033 233.494576319288 336.315084905801 53.7855757629947 0 0.166167949718361 0 0.582630689708397 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
40 5 7 1995 4456000 227340 0 0 0 0 0 0 0 227340 556940 0 2696225.3832 2423963.32822877 0 0 3921842 3921900 0 0 2320027.99986757 2669511.9044 0 0 0 900295.5 3638200 0 0 1.5e+07 14464850.3662743 0 0 171892.05113903 240887.393821909 526774.007185262 34124.4767307797 158470.26812717 303886.183542898 527743.776512558 143111.064540875 60146.4714959607 154325.628480822 265524.283065898 306617.540159825 405861.775965409 389040.622688931 1934578.62514924 2017265.94624315 2284291.37017071 2338149.36480426 2421891.82592793 2416747.58274484 2426901.93452889 120676.461882746 273657.68212532 778400.28935755 777555.754260613 779637.545946659 154143.577475135 1606311.8416425 1584083.23634908 1607236.48127693 1585353.68221259 4177479.51373497 4298019.39226597 4397136.57228668 4433641.62129999 102.388360085104 0 5.5910200096749 69.3541791541862 5.31217052754093 952.164576568334 0.208986540896856 14.5478266670514 2.44965290172277 61.5325086257952 21.2425240593188 0 0.00501082432257492 57.5675901137206 0 4886.51459843651 0 13.9919456519848 610.425540539243 2.94841262596523 6.65510311604973 1073.71130870433 207.946111295595 2009.37105861251 0 1444.32861387426 1360.61465082052 0 106.345690276756 521.105470720665 0 358.363988253621 94.7054587923578 185.054662319872 1628.83185045082 140552.418126268 438523.498704641 1068198.24403247 1388380 3054436 3054436 3054436 1804894 1596637 1804894 1804894 1596637 0 0 19.9223905399135 7.4603559690496 0 0.441294539142596 74.4324548576276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41 5 14 1995 4702000 227340 0 0 0 0 0 0 0 227340 602080 0 2843239.4384 2584176.80906385 0 0 3921842 3921900 0 0 2511326.78096647 2812995.4008 0 0 0 1154119.85689548 3818400 0 0 15100000 14612067.9517351 0 0 286059.642703398 408139.470058832 831724.540465049 71091.9250196959 302533.785864196 481882.630426266 908483.04895604 463472.534377048 207196.196653179 520642.237845047 697277.788790825 766956.803451642 872816.180392066 821994.230507646 2964192.59535707 3018313.72501596 3309931.94818805 3310459.00740433 3379904.15962993 3316144.32238833 3297099.11468879 191337.422337891 377470.963981707 1052970.99784143 1054908.33630259 1067820.75687462 215750.30373212 2341510.87882933 2328499.06544961 2367690.71499691 2353748.2488944 5629739.53495043 5698431.07868725 5704638.6380979 5653392.27678316 102.398530657982 0 0.279666876747269 80.2232347629944 5.31217052754093 303.898264731468 0 45.8141173182061 0.612916949903433 112.719315067459 292.786188819401 0 0 44.8011315017412 0 12342.2366263126 0 173.704492771045 1622.62994811759 1.6580631249128 11.7542408239501 377.271282450532 276.050767327455 3064.94779331452 0 697.842056471907 304.392993181089 0 275.53257808218 821.744801614485 0 327.735786180545 123.507111092435 191.938062782317 1875.10681447823 140552.418126268 438523.498704641 1068198.24403247 1388380 3054436 3054436 3054436 1804894 1596637 1804894 1804894 1596637 0.280490030359252 0.558902547338304 325.37657453973 204.94656367229 52.0164396622081 36.4271150681439 80.2411385323961 0 1.98703905668093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42 5 21 1995 4948000 227340 0 0 0 0 0 0 0 261484.189558358 647220 0 2990253.4936 2755508.25991265 0 0 3921842 3921900 0 0 2732849.0401064 2956478.8972 0 0 0 1540145.4339198 3998600 0 0 15200000 14838381.9607091 0 0 365156.066216613 571144.954102023 1034255.54554155 75187.4901714983 372155.255505784 560701.159589085 1023096.66680258 548899.80006166 237419.674694207 621355.344509544 853361.811117664 943116.410415355 1116038.17550863 1068971.65808483 3879996.9549413 4106361.64587205 4429834.99568825 4548147.46348258 4663531.79419063 4662461.12274141 4677737.95722006 248683.582933911 380913.720207624 933323.52716225 936127.008303571 955534.75911137 226868.273745833 2359963.51969917 2371301.66925383 2433308.6067265 2447914.3439435 7304088.7113977 7522515.22493189 7556982.71710946 7524412.92815845 103.528318089044 1.06276093169724 9.09247984946233 117.701677906305 5.31217052754093 8753.40838543396 0 160.775561471147 0.299447974980839 993.947120783575 2658.22093593833 0 0.0129006423129611 77.9693237159133 0.0801840720526012 49929.7593633178 0.418327958337925 1345.82007576099 10616.7704121239 7.18850938606677 37.4703759411838 497.155279950479 903.809616500266 16865.6097915339 0.233122335738687 2303.68114242712 850.407852893319 0.0470200325026271 72.3815975660024 2520.00466445944 0 733.234183101925 389.863312222792 332.357670224656 2914.52699034792 140552.418126268 438523.498704641 1068198.24403247 1388380 3054436 3054436 3054436 1804894 1596637 1804894 1804894 1596637 2.30222856336105 25.479771033326 1437.57389631927 1403.72841964524 156.611990851644 99.4532518173077 318.656074895013 7.45903038421016 272.159582779436 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
43 5 28 1995 5194000 227340 0 0 0 0 0 0 0 333554.498483004 692360 0 3137267.5488 2925051.56788881 0 0 3921842 3921900 0 0 2893800.841208 3099962.3936 0 0 0 1866033.79962999 4178800 0 0 15300000 15034109.1693617 0 0 334569.265895205 555457.211564934 976043.267165683 79012.4117867759 312018.044191656 463873.264689943 945800.734738047 362454.224928522 176849.216655881 440211.735493178 750046.077363887 843461.922277472 1101979.10670015 1081241.68060326 3991484.92378301 4285594.50295096 4524282.94754415 4726436.68664818 4887210.21787668 4941453.13500001 4989080.84848745 300779.199907796 518918.722798951 1034438.64033663 1030724.0752799 1043781.85658988 225080.130873196 2732444.44970625 2735686.72938306 2782655.07851479 2786143.39006105 8114999.16936044 8356709.38673497 8413826.69998986 8388782.54899981 151.026822300378 0.996994127402485 18.9016988895764 1426.57210484204 5.31217052754093 32487.6100208382 0 258.805746104253 0.00498376401374953 1336.13138881953 5359.33558754901 0 0.303705338210475 91.0575587914182 0.0233161822480558 78964.8026872675 136.660043467743 2400.48342730351 21685.1300769648 5.75739351926122 70.6785279175106 5453.62758263592 1470.70108578014 32416.23473542 0 17682.9511576593 2377.09018150905 5.54519023704745 15.9517340421474 3347.70305883515 0 1237.97830910959 1327.02072624385 460.732746836078 4986.05504339417 140552.418126268 438523.498704641 1068198.24403247 1388380 3054436 3054436 3054436 1804894 1596637 1804894 1804894 1596637 4.60231748367557 43.7722230952239 2484.76844106504 3121.0084762761 141.779847754605 471.8321250099 507.830851418515 14.5344546688937 497.638609460128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
44 6 4 1995 5440000 227340 0 0 0 0 0 0 0 499922.553244373 737500 0 3284281.604 3101288.48103681 0 0 3921842 3921900 0 0 3099510.82669703 3243445.89 0 0 0 2326649.72506428 4359000 0 0 15400000 15578079.7116454 0 0 682812.599526257 952532.957123818 1476723.2537187 173310.157623499 446745.603915754 601771.944296651 1358242.49722059 651429.529390386 241045.289057272 671065.256029429 861499.549863508 910906.292953445 1044639.52910404 1040198.65442748 3963888.95795599 4090267.82351002 4337955.98606975 4533286.31048139 4714995.75041631 4704363.93093261 4720670.87366063 288692.738314218 383625.213410544 1056498.45141281 1058849.93295196 1082575.31514323 231773.736045039 2640079.01112361 2651267.59277086 2692889.87715164 2708302.43619248 7703810.79813285 7926081.95885663 8032672.03891598 8148881.7054231 176.901773556886 59.8127610987311 28.321410580618 3042.35478465973 7.30262662013313 77827.6537545313 0 508.610385121721 0.0880629527528552 2243.62398959902 11490.3745711891 0 0.331122757139427 1698.63323975982 0.127171392358132 126359.350746557 533.001072109626 2906.34284845632 37660.6019019996 303.900029788029 315.265054855279 9964.0186426894 3154.61832826349 79117.0717628356 2.86858505113492 25933.6143273066 11130.448555605 4.22227935487529 5.66615053194712 4838.87785070222 0 2393.70565298661 2063.08659830568 857.280524788647 10718.0688820918 140552.418126268 438523.498704641 1068198.24403247 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218 25.1570719608297 39.14177053258 3584.31215265628 3150.89743467458 170.54068715392 654.564649089419 803.43578018705 10.9019150503093 1931.14653022633 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
45 6 11 1995 5832500 1050973.02857834 0 0 0 0 0 0 0 650869.197967177 827125 0 3326182.1965 3275076.92914591 0 0 4211576 3921900 0 0 3333188.77819801 3325759.48 0 0 0 2950553.87841114 4629500 0 0 1.6e+07 16242256.5989202 0 0 803018.94451742 1153465.90957393 1792479.83789162 157888.747584933 610033.831828328 865272.752598861 1504174.73325346 876746.579134715 269013.25506922 946834.815767976 1319564.92375331 1390614.10110422 1492327.92003011 1510021.16614168 5123498.01375975 5372904.86684119 5716715.40248988 5821038.12001698 5948533.52541723 5909332.91435876 5917942.61643092 349116.574720551 672229.432150064 1175444.50700813 1171778.03135509 1169953.5234873 229325.271006145 2692833.84445176 2698699.27020153 2727079.02223294 2725074.53194827 8625021.38554308 8444738.1325896 8395592.97894784 8331175.46094664 128.231954953309 25.3109050634459 5.03114993239311 3443.01023224494 7.30262662013313 64823.4159402976 0 182.672257767335 0.194898002328056 303.172599667457 9022.75599038889 0 0.0813263842780398 264.442157352614 0 43643.0272539232 298.828360462766 1107.41865544057 18093.9279192748 43.1493891797759 35.5712230873933 2629.00737471294 680.512450025747 35243.4653985116 26.8732721228879 1054.21250026605 1266.09509666757 0.290347282520808 0.00046316596273831 1450.35434799939 0 1907.40082132818 1110.65112236793 510.818053039202 4861.69957817134 189745.774022403 501303.535498908 1307137.27843159 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218 44.1412677977713 150.748174618589 2250.49130854225 1211.03212303608 137.757973830297 372.754939154056 461.966666661223 4.71420559064998 426.826090758262 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
