"Week" "Month" "Day" "Year" "ALBEN" "ARROW" "BONFE" "BONNE" "BOUND" "BROWN" "CABIN" "CHIEF" "COLFA" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "JDAYY" "LIBBY" "LGOOS" "LGRAN" "LMONU" "MCNAR" "MICAA" "MILNE" "NOXON" "OXBOW" "PALIS" "PRIRA" "REVEL" "RISLA" "ROCKY" "WANAP" "WELLS"
9 9 26 1999 118.848252844957 64.1326632430287 33.2936690091978 3803.7419031524 7.61482194961193 54622.1936830847 0 182.849194043545 0 406.096599749842 7646.08503858028 0 0 1108.47076467115 0 31599.6313901218 435.64564185251 508.004096410168 6623.8916247936 56.3571623670938 10.8099731569757 12007.173836598 618.056851082828 22235.7725026778 0 8438.33109692464 11158.1582076425 0 1179.15917063666 1476.9393711534 0 1744.22866746086 1459.42937820296 483.443595147759 5586.29886441153
10 10 3 1999 55.7666362322324 0 0 2560.56959865281 3.46924973569725 15730.0461082653 0 115.464556067752 0 78.7381190308345 2672.3672371668 0 0 275.522702253688 0 12412.1407723606 33.8584608251675 556.655589079507 2553.31998374437 0 4.23513418713859 4510.20774695656 253.402722285649 12460.5102498538 0 3547.25237660629 2827.55143663929 0 405.246107245141 747.385693830658 0 909.463168967125 665.262530826476 171.092159022884 3846.87354253927
11 10 10 1999 55.7666362322324 11.5497509179651 0 1593.46371541604 3.46924973569725 2381.62099596772 0 55.4406556085662 0 0 198.040058059868 0 0 0 0 4601.17285000228 0 301.52052661579 1267.15629318013 0 4.23513418713859 12.1594308458062 110.998835270827 6070.94199530996 0 232.661920654505 0 0 0 449.857597744503 0 1085.30213762945 525.979974850798 125.623020719479 2350.40909934823
12 10 17 1999 55.7666362322324 0 0 1308.35718695379 3.46924973569725 601.298467400596 0 94.7394416007278 0 0 76.5799987255081 0 0 0 0 4544.60476214364 0 265.398726518856 1165.81151996593 0 4.23513418713859 12.1594308458062 110.998835270827 7740.13569050154 0 4874.75206157713 0 0 0 156.081256118089 0 715.138588076758 499.43673416652 176.16752609651 1369.73840678443
13 10 24 1999 55.7666362322324 0 0 1193.56855533648 3.46924973569725 28.1318482020119 0 30.3775044255876 0 189.16085337689 171.152594611026 0 0 33.3925522877762 0 4118.49657512131 0 154.528571149919 850.162816769997 0 4.23513418713859 12.1594308458062 110.998835270827 5312.73337744599 0 562.52766796247 0 0 0 173.534016335959 0 708.64945070247 409.475641792779 201.535493577596 915.328970941857
14 10 31 1999 55.7666362322324 0 0 493.707731578599 3.46924973569725 146.308036809274 0 82.1850154222724 0 37.6278671884516 18.1218438448103 0 0 0 0 2630.41201319231 0 176.469935025008 331.059927594355 0 4.23513418713859 12.1594308458062 110.998835270827 3999.8760222811 0 117.531964860772 0 0 0 238.248310595411 0 489.738535236597 308.220745735532 113.930027260889 577.316415001677
15 11 7 1999 43.7135645758341 0 0 31.0483944484799 1.83683883608514 0 0 1.96841676155451 0 0 3.36097628051987 0 0 0 0 708.797206038255 0 4.5743047766738 57.8266865045689 0 1.38770351618956 4.2057448797743 73.285286928388 742.7887961901 0 0 0 0 0 70.1982344235928 0 111.638548055445 14.9241966932515 80.9454987445551 38.7869698573712
16 11 14 1999 43.7135645758341 0 0 31.0483944484799 1.83683883608514 0 0 1.96841676155451 0 0 3.36097628051987 0 0 0 0 708.797206038255 0 4.5743047766738 57.8266865045689 0 1.38770351618956 4.2057448797743 73.285286928388 742.7887961901 0 0 0 0 0 70.1982344235928 0 111.638548055445 14.9241966932515 80.9454987445551 38.7869698573712
17 11 21 1999 43.7135645758341 0 0 31.0483944484799 1.83683883608514 0 0 1.96841676155451 0 0 3.36097628051987 0 0 0 0 708.797206038255 0 4.5743047766738 57.8266865045689 0 1.38770351618956 4.2057448797743 73.285286928388 742.7887961901 0 0 0 0 0 70.1982344235928 0 111.638548055445 14.9241966932515 80.9454987445551 38.7869698573712
18 11 28 1999 43.7135645758341 0 0 31.0483944484799 1.83683883608514 0 0 1.96841676155451 0 0 3.36097628051987 0 0 0 0 708.797206038255 0 4.5743047766738 57.8266865045689 0 1.38770351618956 4.2057448797743 73.285286928388 742.7887961901 0 0 0 0 0 70.1982344235928 0 111.638548055445 14.9241966932515 80.9454987445551 38.7869698573712
19 12 5 1999 39.7348432250073 0 0 30.6875763735336 1.84568003480465 0 0 1.59824769425151 0 0 3.16501468526003 0 0 0 0 650.997468988126 0 4.57334954222167 49.7064808966956 0 1.20090850509341 3.70208916565073 60.4617118521063 695.587323343372 0 0 0 0 0 66.2018087066199 0 112.864123502972 13.2018507181226 76.4465724362034 34.4303509024716
20 12 12 1999 39.7348432250073 0 0 30.6875763735336 1.84568003480465 0 0 1.59824769425151 0 0 3.16501468526003 0 0 0 0 650.997468988126 0 4.57334954222167 49.7064808966956 0 1.20090850509341 3.70208916565073 60.4617118521063 695.587323343372 0 0 0 0 0 66.2018087066199 0 112.864123502972 13.2018507181226 76.4465724362034 34.4303509024716
21 12 19 1999 39.7348432250073 0 0 30.6875763735336 1.84568003480465 0 0 1.59824769425151 0 0 3.16501468526003 0 0 0 0 650.997468988126 0 4.57334954222167 49.7064808966956 0 1.20090850509341 3.70208916565073 60.4617118521063 695.587323343372 0 0 0 0 0 66.2018087066199 0 112.864123502972 13.2018507181226 76.4465724362034 34.4303509024716
22 12 26 1999 39.7348432250073 0 0 30.6875763735336 1.84568003480465 0 0 1.59824769425151 0 0 3.16501468526003 0 0 0 0 650.997468988126 0 4.57334954222167 49.7064808966956 0 1.20090850509341 3.70208916565073 60.4617118521063 695.587323343372 0 0 0 0 0 66.2018087066199 0 112.864123502972 13.2018507181226 76.4465724362034 34.4303509024716
23 1 2 2000 36.1394897946041 0 0 25.7402122407283 1.486416116864 0 0 1.57533352839155 0 0 2.61872908363384 0 0 0 0 571.055810807263 0 3.47563172366729 40.7620905466729 0 0.964139814397277 2.94952202257605 49.5430510638311 563.240308071493 0 0 0 0 0 55.3860419275988 0 89.5885006231687 11.3571916177173 63.6273004045179 31.6066483417552
24 1 9 2000 36.1394897946041 0 0 25.7402122407283 1.486416116864 0 0 1.57533352839155 0 0 2.61872908363384 0 0 0 0 571.055810807263 0 3.47563172366729 40.7620905466729 0 0.964139814397277 2.94952202257605 49.5430510638311 563.240308071493 0 0 0 0 0 55.3860419275988 0 89.5885006231687 11.3571916177173 63.6273004045179 31.6066483417552
25 1 16 2000 36.1394897946041 0 0 25.7402122407283 1.486416116864 0 0 1.57533352839155 0 0 2.61872908363384 0 0 0 0 571.055810807263 0 3.47563172366729 40.7620905466729 0 0.964139814397277 2.94952202257605 49.5430510638311 563.240308071493 0 0 0 0 0 55.3860419275988 0 89.5885006231687 11.3571916177173 63.6273004045179 31.6066483417552
26 1 23 2000 36.1394897946041 0 0 25.7402122407283 1.486416116864 0 0 1.57533352839155 0 0 2.61872908363384 0 0 0 0 571.055810807263 0 3.47563172366729 40.7620905466729 0 0.964139814397277 2.94952202257605 49.5430510638311 563.240308071493 0 0 0 0 0 55.3860419275988 0 89.5885006231687 11.3571916177173 63.6273004045179 31.6066483417552
27 1 30 2000 36.1394897946041 0 0 25.7402122407283 1.486416116864 0 0 1.57533352839155 0 0 2.61872908363384 0 0 0 0 571.055810807263 0 3.47563172366729 40.7620905466729 0 0.964139814397277 2.94952202257605 49.5430510638311 563.240308071493 0 0 0 0 0 55.3860419275988 0 89.5885006231687 11.3571916177173 63.6273004045179 31.6066483417552
28 2 6 2000 41.1830264547849 0 0 30.6392764850959 1.56903733486366 0 0 1.6028521285231 0 0 3.08964484092933 0 0 0 0 666.461842848965 0 4.50850508957563 46.6832634642028 0 1.19024284783545 3.65920367769421 57.0257571815299 684.914677444564 0 0 0 0 0 65.7445191264707 0 105.201656439118 13.2986507065815 75.9379607580527 39.0433473434062
29 2 13 2000 41.1830264547849 0 0 30.6392764850959 1.56903733486366 0 0 1.6028521285231 0 0 3.08964484092933 0 0 0 0 666.461842848965 0 4.50850508957563 46.6832634642028 0 1.19024284783545 3.65920367769421 57.0257571815299 684.914677444564 0 0 0 0 0 65.7445191264707 0 105.201656439118 13.2986507065815 75.9379607580527 39.0433473434062
30 2 20 2000 41.1830264547849 0 0 30.6392764850959 1.56903733486366 0 0 1.6028521285231 0 0 3.08964484092933 0 0 0 0 666.461842848965 0 4.50850508957563 46.6832634642028 0 1.19024284783545 3.65920367769421 57.0257571815299 684.914677444564 0 0 0 0 0 65.7445191264707 0 105.201656439118 13.2986507065815 75.9379607580527 39.0433473434062
31 2 27 2000 41.1830264547849 0 0 30.6392764850959 1.56903733486366 0 0 1.6028521285231 0 0 3.08964484092933 0 0 0 0 666.461842848965 0 4.50850508957563 46.6832634642028 0 1.19024284783545 3.65920367769421 57.0257571815299 684.914677444564 0 0 0 0 0 65.7445191264707 0 105.201656439118 13.2986507065815 75.9379607580527 39.0433473434062
