"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
1982-08-01 8 1 1 1982 0 19155.5931258369 0 0 0 0 0 0 57496.5199308267 0 0 30702000 18276466.9529043 1337564.40687416
1982-08-08 8 2 8 1982 0 0 0 0 0 0 0 0 64408.2116088504 0 0 33600000 19056000 1467641.20340606
1982-08-15 8 3 15 1982 0 200823.454461088 0 0 0 0 0 0 65918.5650915921 0 0 36498000 11064252.8578948 1321496.54553891
1982-08-22 8 4 22 1982 0 107036.992337642 0 1229.57892880917 0 0 0 0 68184.4671613577 0 0 39396000 14787575.4041956 1498083.00766236
1982-08-29 8 5 29 1982 4260.10860117711 479520 0 13431.9749364096 0 24145.0205022948 0 0 80926.4694783856 0 0 42102602.1989588 0 1202931.49139882
1982-09-05 9 6 5 1982 704485.154220812 179820 0 0 0 0 0 0 82659.4889255121 0 0 19105213.6022716 0 545863.245779188
1982-09-12 9 7 12 1982 699044.097432701 179820 0 0 0 0 0 0 81974.3636784554 0 0 20806138.5898555 0 594461.102567299
1982-09-19 9 8 19 1982 682267.050274799 179820 0 0 0 0 0 0 79353.1714391909 0 0 22903823.240382 0 654394.949725201
1982-09-26 9 9 26 1982 707325.58484691 179820 0 0 0 0 0 0 69201.3037936298 0 0 23537262.5303581 0 672493.21515309
1982-10-03 10 10 3 1982 650562.515167812 359640 0 0 0 0 0 0 65068.008104878 0 0 26732360.3691266 0 763781.724832188
1982-10-10 10 11 10 1982 634312.417342178 359640 0 0 0 0 0 0 60886.0860579541 0 0 28509504.1930238 0 814557.262657822
1982-10-17 10 12 17 1982 694524.81411787 359640 0 0 0 0 0 0 69065.9827332723 0 0 27610460.7058746 0 788870.305882131
1982-10-24 10 13 24 1982 696410.224940283 359640 0 0 0 0 0 0 76078.9923173948 0 0 28752861.7270901 0 821510.335059717
1982-10-31 10 14 31 1982 703065.933880345 359640 0 0 0 0 0 0 70143.5517161308 0 0 29728302.3141879 0 849380.066119655
1982-11-07 11 15 7 1982 0 3180860.79172355 0 0 0 0 0 0 52384.0062014796 0 0 52878000 1822314.18981214 1566699.20827645
1982-11-14 11 16 14 1982 354076.023794581 3236760 0 0 0 0 0 0 64443.1387660513 0 0 38921973.1671897 0 1112056.37620542
1982-11-21 11 17 21 1982 731855.703631612 3236760 0 0 0 0 0 0 70338.0420965516 480539.903211269 0 24189196.3728936 0 691119.896368388
1982-11-28 11 18 28 1982 759418.066445039 3236760 0 0 0 0 0 0 60528.0807610382 619253.4830048 0 21714025.6744236 0 620400.733554961
1982-12-05 12 19 5 1982 417203.907835213 1817800.38 0 0 0 0 0 0 66540.4871914795 0 0 36712497.2257676 0 1048928.49216479
1982-12-12 12 20 12 1982 468770.134427198 1811266.92 0 0 0 0 0 0 58826.5999704017 0 0 37928655.2950481 0 1083675.8655728
1982-12-19 12 21 19 1982 736347.241263942 1804733.46 0 0 0 0 0 0 65448.9971404848 0 0 31584432.555762 0 902412.358736058
1982-12-26 12 22 26 1982 923752.732662012 1438560 0 0 0 0 0 0 56842.9207492951 0 0 28046216.3568296 0 801320.467337988
1983-01-02 1 23 2 1983 676606.61008242 719280 0 0 0 0 0 0 57338.5907305364 0 0 36813813.0471153 0 1051823.22991758
1983-01-09 1 24 9 1983 707875.419999119 719280 0 0 0 0 0 0 63086.9650459256 0 0 35836887.1000308 0 1023911.06000088
1983-01-16 1 25 16 1983 637897.25002663 719280 0 0 0 0 0 0 48990.3816717773 0 0 38403605.449068 0 1097245.86997337
1983-01-23 1 26 23 1983 669647.830692279 719280 0 0 0 0 0 0 58773.2931470218 0 0 37409817.5257702 0 1068851.92930772
1983-01-30 1 27 30 1983 697668.370443264 719280 0 0 0 0 0 0 57778.021455554 0 0 36546581.0344858 0 1044188.02955674
1983-02-06 2 28 6 1983 485626.646940737 959040 0 0 0 0 0 0 49561.9123531595 0 0 40044968.3570742 0 1144141.95305926
1983-02-13 2 29 13 1983 427231.411697089 959040 0 0 0 0 0 0 55294.9652522217 0 0 38165728.5906019 0 1090449.38830291
1983-02-20 2 30 20 1983 320836.04313123 959040 0 0 0 0 0 0 38549.9845985102 0 0 37966493.4904069 0 1084756.95686877
1983-02-27 2 31 27 1983 333297.615382339 959040 0 0 0 0 0 0 21128.6158694879 0 0 33607265.4616181 0 960207.584617661
1983-03-06 3 32 6 1983 61236.6081530105 2037960 0 0 0 0 0 0 18746.572850064 0 0 39657376.2146446 0 1133067.89184699
1983-03-13 3 33 13 1983 0 1935362.21243667 0 0 0 0 0 0 1457.29445498879 0 0 38367000 2647022.91913379 1198797.78756333
1983-03-20 3 34 20 1983 0 1557227.96943518 0 0 0 0 0 0 0 0 0 34891500 12402886.3885725 1477632.03056482
1983-03-27 3 35 27 1983 0 1721135.47931465 0 0 0 0 0 0 9613.44565863065 0 0 31416000 8174072.63368208 1214424.52068535
1983-04-03 4 36 3 1983 0 1225146.46238735 0 4477.99363951451 0 0 0 0 21959.3032897732 0 0 29305500 12680683.7383114 1530233.53761265
1983-04-10 4 37 10 1983 0 1705784.58493546 0 9342.74716301291 0 0 0 0 23573.9966472402 0 0 27195000 3885006.09568107 989295.41506454
1983-04-17 4 38 17 1983 0 1860759.32694929 0 21409.9855702863 0 0 0 0 40726.5425100249 0 0 25084500 1048968.31682803 774020.673050712
1983-04-24 4 39 24 1983 0 1532928.60347006 0 0 0 0 0 0 33882.9907669875 0 0 22974000 7048270.55649798 1041551.39652994
1983-05-01 5 40 1 1983 0 1007863.49321223 0 16680.2564386075 0 0 0 0 39685.8579314129 0 0 24662400 9249685.31403458 1255216.50678777
1983-05-08 5 41 8 1983 0 829274.269555663 0 0 0 0 0 0 7273.76372710433 0 0 26350800 12249984.2714649 1482045.73044434
1983-05-15 5 42 15 1983 0 786596.20642951 0 0 0 0 0 0 0 0 0 28039200 12966975.7319842 1572963.79357049
1983-05-22 5 43 22 1983 0 889133.390072718 0 0 0 0 0 0 2699.46588495139 0 0 29727600 11244351.0467783 1518666.60992728
1983-05-29 5 44 29 1983 0 865885.886176593 0 0 0 0 0 0 0 0 0 31416000 11634909.1122332 1590154.11382341
1983-06-05 6 45 5 1983 0 0 0 0 0 0 0 47370.6646930008 0 0 0 31111500 5040000 2134164.93478164
1983-06-12 6 46 12 1983 0 0 0 0 0 0 0 345222.145574637 0 0 0 30807000 5040000 2453145.2376092
1983-06-19 6 47 19 1983 0 0 0 0 0 0 0 78981.130369445 0 0 0 30502500 5040000 2100915.11488982
