"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLE" "BONNE"
1980-02-17 2 29 17 1980 41651.4 48830.2649 82609.4084800002 4038.48726760043 52532.44184 57042.57255 124183.5984446 39709.547008 52974.58002 117018.38698 117965.54004 166605.6 155540.227262665 370293.561214466 403101.692562337 413758.696614997 422147.201964287 432088.256907887 433244.812347127 415789.565727997 69344.65111 132883.12977 340444.219599999 340447.6614 352703.1857 27767.6 576241.786666321 586096.371723473 500798.485566293 507638.689761203 971119.9997118 1046188.65194834 1106311.1156035 1206121.60672701
1980-02-24 2 30 24 1980 41651.4 48680.18645 83788.7366200001 4206.44827499997 57508.3674099999 71533.8670699999 139889.57938 37742.74577 57075.4398000001 124902.0382 127718.62279 166605.6 152058.209962665 412742.444879865 440050.484127736 452845.089180396 447926.321329686 452832.539273286 446382.263312526 454100.528893396 74160.2757600001 230577.1302 720076.4973 716309.3163 738712.2542 27767.6 1038699.36938632 1009515.71124347 881526.302586294 843255.537281204 1307055.7349972 1301722.60273374 1331241.3100889 1363979.63981241
1980-03-02 3 31 2 1980 41651.4 49545.32191 89574.7718099998 8220.00250399997 70836.0209900001 85212.6475200001 152110.74814 33716.79866 59356.0753800001 132595.03128 136583.17218 166605.6 159483.759932778 564427.502535478 599589.361570243 620579.711199053 604901.414042283 616268.190162983 608509.675030023 661816.966253233 72900.3244099999 164436.434189999 617233.5950771 620891.7408771 655151.3477771 27767.6 1156445.7929384 1181603.69708049 1126398.38144754 1150438.16166546 1912950.63249269 2114878.52928769 2250272.04183529 2448960.46372579
1980-03-09 3 32 9 1980 41651.4 53466.24447 69419 6278.92860599997 63428.5553000001 82053.6638700001 209127.61611 38687.18703 59803.06702 162868.948 180577.1838 248169.42535562 275080.653388398 812884.214131398 907636.793966163 926193.968394973 927183.443838203 951694.174258903 953956.856725943 986252.037993643 66551.2129899999 123451.896301754 491953.748100754 491807.496349319 512774.676949319 27767.6 965367.930405319 982475.614510955 991461.942341675 997153.313968891 2092395.18827153 2275493.83059553 2430391.18629833 2514619.46145669
1980-03-16 3 33 16 1980 41651.4 52341.84257 69419 7072.30752700003 56130.0581800002 61714.9315900002 177298.94055 40471.781392 55376.9021000001 122605.412923597 131968.098603597 188996.419389217 209158.872221995 599269.272682995 672535.17331776 715727.50554657 739001.6557898 768250.2063105 791134.81977754 807900.92331093 64339.1132200002 108660.8598325 424330.8369326 424353.5007326 439382.901745353 27767.6 763256.708830535 770256.839803868 773186.086520639 776375.945631441 1686944.34110137 1909652.88101863 2053630.09495173 2171373.19184223
1980-03-23 3 34 23 1980 41651.4 51882.36042 69419 4307.97741499997 52998.18407 59141.18039 172186.27056 40375.686613 55597.46402 118943.03102 125814.57357 180444.14497562 199189.780508398 566403.913787398 629087.800322163 660695.873250973 677782.110394203 705367.438421323 711939.818388363 692158.200049013 64961.17533 104648.035696029 422332.234380679 422375.832480679 438027.108480679 28876.563818213 750176.484813522 752007.016086856 730864.789411233 730101.265022035 1469775.56373475 1627632.53305554 1742780.74997815 1840853.03419943
1980-03-30 3 35 30 1980 41651.4 51887.17088 69419 11336.90348 61430.6331000002 70512.0136500002 196617.86094 40392.096369 56329.11836 120426.96357 127175.01195 183459.30857562 202455.956408398 602864.448820398 662973.630855163 698414.143983973 712991.358127203 742168.995747903 739847.638398583 692308.502676393 64700.8563100002 103621.75398 394488.2096832 395121.6753832 411934.7333832 29141.4854700001 730198.13728499 738371.864558324 713566.088594324 714355.830205126 1436711.61419852 1570185.81988563 1668246.70914351 1769690.11401018
1980-04-06 4 36 6 1980 41651.4 56105.92076 69419 6450.70024699997 23721.04825 35083.01382 69488.8978699999 41510.105632 54146.82 108588.2415 115404.34784 166605.6 175724.891503581 452701.602186581 496684.969552637 500136.969087837 526925.373987867 552384.837287567 571237.475078867 570047.974613867 46687.2331599998 111049.91499824 399781.52258714 400224.15768714 413586.57918714 27767.6 599867.90749089 615791.386242966 596395.982620566 608189.425268436 1206972.1699443 1384769.3991805 1479029.3097585 1585780.6818345
1980-04-13 4 37 13 1980 41651.4 58690.55038 69419 8040.369419 24057.8384099999 42570.6047399998 78914.0520599998 39881.740254 54391.51873 112113.04753 119221.04771 166605.6 175094.554203581 550565.047413581 603808.536944114 606736.800107914 638262.307219744 670188.380092544 691549.725734644 697419.351777044 45828.3149299999 115726.728273 434862.558018 435806.517018 450904.207478809 27767.6 665300.961441809 674774.034754139 645369.666710839 648568.057194039 1369831.62055008 1489442.45004408 1563791.14294708 1673637.71641528
1980-04-20 4 38 20 1980 41651.4 64397.13428 69419 27494.58164 79296.5614032 149673.42513786 153854.42829256 5553.52 79180.495622627 140035.583182627 153412.561487184 166605.6 171002.240728989 594202.537301549 622279.630987059 728100.785244059 747529.094684289 789365.347077689 783728.480462289 763667.023708589 113370.9212 143216.951983 478813.547763 480806.603712353 495114.465452053 31637.9350011032 841036.440520157 828182.168906247 766140.573382143 755322.876881243 1493398.85379283 1566179.87418583 1646777.20141183 1767520.13473363
