Elevation	Volume
1281.8	8465600
1281.9	8473400
1282	8481200
1282.1	8489100
1282.2	8496900
1282.3	8504700
1282.4	8512600
1282.5	8520400
1282.6	8528200
1282.7	8536000
1282.8	8543900
1282.9	8551700
1283	8559500
1283.1	8567300
1283.2	8575200
1283.3	8583000
1283.4	8590800
1283.5	8598600
1283.6	8606500
1283.7	8614300
1283.8	8622100
1283.9	8630000
1284	8637800
1284.1	8645600
1284.2	8653400
1284.3	8661300
1284.4	8669100
1284.5	8676900
1284.6	8684700
1284.7	8692600
1284.8	8700400
1284.9	8708200
1285	8716100
1285.1	8723900
1285.2	8731700
1285.3	8739500
1285.4	8747400
1285.5	8755200
1285.6	8763000
1285.7	8770800
1285.8	8778700
1285.9	8786500
1286	8794300
1286.1	8802100
1286.2	8810000
1286.3	8817800
1286.4	8825600
1286.5	8833500
1286.6	8841300
1286.7	8849100
1286.8	8856900
1286.9	8864800
1287	8872600
1287.1	8880400
1287.2	8888200
1287.3	8896100
1287.4	8903900
1287.5	8911700
1287.6	8919600
1287.7	8927400
1287.8	8935200
1287.9	8943000
1288	8950900
1288.1	8958700
1288.2	8966500
1288.3	8974300
1288.4	8982200
1288.5	8990000
1288.6	8997800
1288.7	9005600
1288.8	9013500
1288.9	9021300
1289	9029100
1289.1	9037000
1289.2	9044800
1289.3	9052600
1289.4	9060400
1289.5	9068300
1289.6	9076100
1289.7	9083900
1289.8	9091800
1289.9	9099600
1290	9107400
