Elevation	Volume
2379.2	11467900
2379.3	11474200
2379.4	11480400
2379.5	11486700
2379.6	11493000
2379.7	11499200
2379.8	11505500
2379.9	11511700
2380	11518000
2380.1	11525400
2380.2	11532700
2380.3	11540000
2380.4	11547400
2380.5	11554700
2380.6	11562100
2380.7	11569400
2380.8	11576800
2380.9	11584100
2381	11591500
2381.1	11598800
2381.2	11606200
2381.3	11613500
2381.4	11620900
2381.5	11628200
2381.6	11635600
2381.7	11642900
2381.8	11650300
2381.9	11657600
2382	11664900
2382.1	11672300
2382.2	11679600
2382.3	11687000
2382.4	11694300
2382.5	11701700
2382.6	11709000
2382.7	11716400
2382.8	11723700
2382.9	11731100
2383	11738400
2383.1	11745800
2383.2	11753100
2383.3	11760500
2383.4	11767800
2383.5	11775200
2383.6	11782500
2383.7	11789900
2383.8	11797200
2383.9	11804500
2384	11811900
2384.1	11819300
2384.2	11826600
2384.3	11833900
2384.4	11841300
2384.5	11848600
2384.6	11856000
2384.7	11863300
2384.8	11870700
2384.9	11878000
2385	11885400
2385.1	11892700
2385.2	11900100
2385.3	11907400
2385.4	11914800
2385.5	11922100
2385.6	11929500
2385.7	11936800
2385.8	11944200
2385.9	11951500
2386	11958800
2386.1	11966200
2386.2	11973500
2386.3	11980900
2386.4	11988200
2386.5	11995600
2386.6	12002900
2386.7	12010300
2386.8	12017600
2386.9	12025000
2387	12032300
2387.1	12039700
2387.2	12047000
2387.3	12054400
2387.4	12061700
2387.5	12069100
2387.6	12076400
2387.7	12083800
2387.8	12091100
2387.9	12098400
2388	12105800
2388.1	12113200
2388.2	12120500
2388.3	12127800
2388.4	12135200
2388.5	12142500
2388.6	12149900
2388.7	12157200
2388.8	12164600
2388.9	12171900
2389	12179300
2389.1	12186600
2389.2	12194000
2389.3	12201300
2389.4	12208700
2389.5	12216000
2389.6	12223400
2389.7	12230700
2389.8	12238100
2389.9	12245400
2390	12252700
2390.1	12260100
2390.2	12267400
2390.3	12274800
2390.4	12282100
2390.5	12289500
2390.6	12296800
2390.7	12304200
2390.8	12311500
2390.9	12318900
2391	12326200
2391.1	12333600
2391.2	12340900
2391.3	12348300
2391.4	12355600
2391.5	12363000
2391.6	12370300
2391.7	12377700
2391.8	12385000
2391.9	12392300
2392	12399700
2392.1	12407100
2392.2	12414400
2392.3	12421700
2392.4	12429100
2392.5	12436400
2392.6	12443800
2392.7	12451100
2392.8	12458500
2392.9	12465800
2393	12473200
2393.1	12480500
2393.2	12487900
2393.3	12495200
2393.4	12502600
2393.5	12509900
2393.6	12517300
2393.7	12524600
2393.8	12532000
2393.9	12539300
2394	12546600
2394.1	12554000
2394.2	12561900
2394.3	12569900
2394.4	12577800
2394.5	12585700
2394.6	12593700
2394.7	12601600
2394.8	12609500
2394.9	12617400
2395	12625400
2395.1	12633300
2395.2	12641200
2395.3	12649200
2395.4	12657100
2395.5	12665000
2395.6	12673000
2395.7	12680900
2395.8	12688800
2395.9	12696800
2396	12704700
2396.1	12712600
2396.2	12720600
2396.3	12728500
2396.4	12736400
2396.5	12744400
2396.6	12752300
2396.7	12760200
2396.8	12768200
2396.9	12776100
2397	12784000
2397.1	12792000
2397.2	12799900
2397.3	12807800
2397.4	12815800
2397.5	12823700
2397.6	12831600
2397.7	12839600
2397.8	12847500
2397.9	12855400
2398	12863400
2398.1	12871300
2398.2	12879200
2398.3	12887200
2398.4	12895100
2398.5	12903000
2398.6	12911000
2398.7	12918900
2398.8	12926800
2398.9	12934700
2399	12942700
2399.1	12950600
2399.2	12958500
2399.3	12966500
2399.4	12974400
2399.5	12982300
2399.6	12990300
2399.7	12998200
2399.8	13006100
2399.9	13014100
2400	13022000
2400.1	13030300
2400.2	13038700
2400.3	13047000
2400.4	13055300
2400.5	13063700
2400.6	13072000
2400.7	13080300
2400.8	13088600
2400.9	13097000
2401	13105300
2401.1	13113600
2401.2	13122000
2401.3	13130300
2401.4	13138600
2401.5	13147000
2401.6	13155300
2401.7	13163600
2401.8	13171900
2401.9	13180300
2402	13188600
2402.1	13196900
2402.2	13205300
2402.3	13213600
2402.4	13221900
2402.5	13230300
2402.6	13238600
2402.7	13246900
2402.8	13255200
2402.9	13263600
2403	13271900
2403.1	13280200
2403.2	13288600
2403.3	13296900
2403.4	13305200
2403.5	13313500
2403.6	13321900
2403.7	13330200
2403.8	13338500
2403.9	13346900
2404	13355200
2404.1	13363500
2404.2	13371900
2404.3	13380200
2404.4	13388500
2404.5	13396800
2404.6	13405200
2404.7	13413500
2404.8	13421800
2404.9	13430200
2405	13438500
2405.1	13446800
2405.2	13455200
2405.3	13463500
2405.4	13471800
2405.5	13480200
2405.6	13488500
2405.7	13496800
2405.8	13505100
2405.9	13513500
2406	13521800
2406.1	13530100
2406.2	13538500
2406.3	13546800
2406.4	13555100
2406.5	13563500
2406.6	13571800
2406.7	13580100
2406.8	13588400
2406.9	13596800
2407	13605100
2407.1	13613400
2407.2	13621800
2407.3	13630100
2407.4	13638400
2407.5	13646800
2407.6	13655100
2407.7	13663400
2407.8	13671700
2407.9	13680100
2408	13688400
2408.1	13696700
2408.2	13705100
2408.3	13713400
2408.4	13721700
2408.5	13730000
2408.6	13738400
2408.7	13746700
2408.8	13755000
2408.9	13763400
2409	13771700
2409.1	13780000
2409.2	13788400
2409.3	13796700
2409.4	13805000
2409.5	13813300
2409.6	13821700
2409.7	13830000
2409.8	13838300
2409.9	13846700
2410	13855000
2410.1	13863600
2410.2	13872200
2410.3	13880700
2410.4	13889300
2410.5	13897900
2410.6	13906500
2410.7	13915100
2410.8	13923600
2410.9	13932200
2411	13940800
2411.1	13949400
2411.2	13958000
2411.3	13966500
2411.4	13975100
2411.5	13983700
2411.6	13992300
2411.7	14000900
2411.8	14009400
2411.9	14018000
2412	14026600
2412.1	14035200
2412.2	14043800
2412.3	14052300
2412.4	14060900
2412.5	14069500
2412.6	14078100
2412.7	14086700
2412.8	14095200
2412.9	14103800
2413	14112400
2413.1	14121000
2413.2	14129600
2413.3	14138100
2413.4	14146700
2413.5	14155300
2413.6	14163900
2413.7	14172500
2413.8	14181000
2413.9	14189600
2414	14198200
2414.1	14206800
2414.2	14215400
2414.3	14223900
2414.4	14232500
2414.5	14241100
2414.6	14249700
2414.7	14258300
2414.8	14266800
2414.9	14275400
2415	14284000
2415.1	14292700
2415.2	14301500
2415.3	14310200
2415.4	14319000
2415.5	14327700
2415.6	14336400
2415.7	14345200
2415.8	14353900
2415.9	14362700
2416	14371400
2416.1	14380100
2416.2	14388900
2416.3	14397600
2416.4	14406400
2416.5	14415100
2416.6	14423800
2416.7	14432600
2416.8	14441300
2416.9	14450100
2417	14458800
2417.1	14467500
2417.2	14476300
2417.3	14485000
2417.4	14493800
2417.5	14502500
2417.6	14511200
2417.7	14520000
2417.8	14528700
2417.9	14537500
2418	14546200
2418.1	14554900
2418.2	14563700
2418.3	14572400
2418.4	14581200
2418.5	14589900
2418.6	14598600
2418.7	14607400
2418.8	14616100
2418.9	14624900
2419	14633600
2419.1	14642300
2419.2	14651100
2419.3	14659800
2419.4	14668600
2419.5	14677300
2419.6	14686000
2419.7	14694800
2419.8	14703500
2419.9	14712300
2420	14721000
2420.1	14729900
2420.2	14738800
2420.3	14747700
2420.4	14756600
2420.5	14765500
2420.6	14774400
2420.7	14783300
2420.8	14792200
2420.9	14801100
2421	14810000
2421.1	14818900
2421.2	14827800
2421.3	14836700
2421.4	14845600
2421.5	14854500
2421.6	14863400
2421.7	14872300
2421.8	14881200
2421.9	14890100
2422	14899000
2422.1	14907900
2422.2	14916800
2422.3	14925700
2422.4	14934600
2422.5	14943500
2422.6	14952400
2422.7	14961300
2422.8	14970200
2422.9	14979100
2423	14988000
2423.1	14996900
2423.2	15005800
2423.3	15014700
2423.4	15023600
2423.5	15032500
2423.6	15041400
2423.7	15050300
2423.8	15059200
2423.9	15068100
2424	15077000
2424.1	15085900
2424.2	15094800
2424.3	15103700
2424.4	15112600
2424.5	15121500
2424.6	15130400
2424.7	15139300
2424.8	15148200
2424.9	15157100
2425	15166000
2425.1	15175100
2425.2	15184200
2425.3	15193200
2425.4	15202300
2425.5	15211400
2425.6	15220500
2425.7	15229600
2425.8	15238600
2425.9	15247700
2426	15256800
2426.1	15265900
2426.2	15275000
2426.3	15284000
2426.4	15293100
2426.5	15302200
2426.6	15311300
2426.7	15320400
2426.8	15329400
2426.9	15338500
2427	15347600
2427.1	15356700
2427.2	15365800
2427.3	15374800
2427.4	15383900
2427.5	15393000
2427.6	15402100
2427.7	15411200
2427.8	15420200
2427.9	15429300
2428	15438400
2428.1	15447500
2428.2	15456600
2428.3	15465600
2428.4	15474700
2428.5	15483800
2428.6	15492900
2428.7	15502000
2428.8	15511000
2428.9	15520100
2429	15529200
2429.1	15538300
2429.2	15547400
2429.3	15556400
2429.4	15565500
2429.5	15574600
2429.6	15583700
2429.7	15592800
2429.8	15601800
2429.9	15610900
2430	15620000
2430.1	15629200
2430.2	15638500
2430.3	15647700
2430.4	15657000
2430.5	15666200
2430.6	15675400
2430.7	15684700
2430.8	15693900
2430.9	15703200
2431	15712400
2431.1	15721600
2431.2	15730900
2431.3	15740100
2431.4	15749400
2431.5	15758600
2431.6	15767800
2431.7	15777100
2431.8	15786300
2431.9	15795600
2432	15804800
2432.1	15814000
2432.2	15823300
2432.3	15832500
2432.4	15841800
2432.5	15851000
2432.6	15860200
2432.7	15869500
2432.8	15878700
2432.9	15888000
2433	15897200
2433.1	15906400
2433.2	15915700
2433.3	15924900
2433.4	15934200
2433.5	15943400
2433.6	15952600
2433.7	15961900
2433.8	15971100
2433.9	15980400
2434	15989600
2434.1	15998800
2434.2	16008100
2434.3	16017300
2434.4	16026600
2434.5	16035800
2434.6	16045000
2434.7	16054300
2434.8	16063500
2434.9	16072800
2435	16082000
2435.1	16091400
2435.2	16100800
2435.3	16110200
2435.4	16119600
2435.5	16129000
2435.6	16138400
2435.7	16147800
2435.8	16157200
2435.9	16166600
2436	16176000
2436.1	16185400
2436.2	16194800
2436.3	16204200
2436.4	16213600
2436.5	16223000
2436.6	16232400
2436.7	16241800
2436.8	16251200
2436.9	16260600
2437	16270000
2437.1	16279400
2437.2	16288800
2437.3	16298200
2437.4	16307600
2437.5	16317000
2437.6	16326400
2437.7	16335800
2437.8	16345200
2437.9	16354600
2438	16364000
2438.1	16373400
2438.2	16382800
2438.3	16392200
2438.4	16401600
2438.5	16411000
2438.6	16420400
2438.7	16429800
2438.8	16439200
2438.9	16448600
2439	16458000
2439.1	16467400
2439.2	16476800
2439.3	16486200
2439.4	16495600
2439.5	16505000
2439.6	16514400
2439.7	16523800
2439.8	16533200
2439.9	16542600
2440	16552000
2440.1	16561600
2440.2	16571100
2440.3	16580700
2440.4	16590200
2440.5	16599800
2440.6	16609400
2440.7	16618900
2440.8	16628500
2440.9	16638000
2441	16647600
2441.1	16657200
2441.2	16666700
2441.3	16676300
2441.4	16685800
2441.5	16695400
2441.6	16705000
2441.7	16714500
2441.8	16724100
2441.9	16733600
2442	16743200
2442.1	16752800
2442.2	16762300
2442.3	16771900
2442.4	16781400
2442.5	16791000
2442.6	16800600
2442.7	16810100
2442.8	16819700
2442.9	16829200
2443	16838800
2443.1	16848400
2443.2	16857900
2443.3	16867500
2443.4	16877000
2443.5	16886600
2443.6	16896200
2443.7	16905700
2443.8	16915300
2443.9	16924800
2444	16934400
2444.1	16944000
2444.2	16953500
2444.3	16963100
2444.4	16972600
2444.5	16982200
2444.6	16991800
2444.7	17001300
2444.8	17010900
2444.9	17020400
2445	17030000
2445.1	17039800
2445.2	17049500
2445.3	17059200
2445.4	17068900
2445.5	17078700
2445.6	17088400
2445.7	17098200
2445.8	17107900
2445.9	17117700
2446	17127400
2446.1	17137200
2446.2	17146900
2446.3	17156600
2446.4	17166300
2446.5	17176100
2446.6	17185800
2446.7	17195600
2446.8	17205300
2446.9	17215100
2447	17224800
2447.1	17234600
2447.2	17244300
2447.3	17254000
2447.4	17263800
2447.5	17273500
2447.6	17283300
2447.7	17293000
2447.8	17302700
2447.9	17312400
2448	17322200
2448.1	17331900
2448.2	17341700
2448.3	17351400
2448.4	17361200
2448.5	17370900
2448.6	17380700
2448.7	17390400
2448.8	17400100
2448.9	17409800
2449	17419600
2449.1	17429300
2449.2	17439100
2449.3	17448800
2449.4	17458600
2449.5	17468300
2449.6	17478100
2449.7	17487800
2449.8	17497500
2449.9	17507300
2450	17517000
2450.1	17526900
2450.2	17536800
2450.3	17546700
2450.4	17556600
2450.5	17566500
2450.6	17576400
2450.7	17586300
2450.8	17596200
2450.9	17606100
2451	17616000
2451.1	17625900
2451.2	17635800
2451.3	17645700
2451.4	17655600
2451.5	17665500
2451.6	17675400
2451.7	17685300
2451.8	17695200
2451.9	17705100
2452	17715000
2452.1	17724900
2452.2	17734800
2452.3	17744700
2452.4	17754600
2452.5	17764500
2452.6	17774400
2452.7	17784300
2452.8	17794200
2452.9	17804100
2453	17814000
2453.1	17823900
2453.2	17833800
2453.3	17843700
2453.4	17853600
2453.5	17863500
2453.6	17873400
2453.7	17883300
2453.8	17893200
2453.9	17903100
2454	17913000
2454.1	17922900
2454.2	17932800
2454.3	17942700
2454.4	17952600
2454.5	17962500
2454.6	17972400
2454.7	17982300
2454.8	17992200
2454.9	18002100
2455	18012000
2455.1	18022100
2455.2	18032100
2455.3	18042200
2455.4	18052200
2455.5	18062300
2455.6	18072400
2455.7	18082400
2455.8	18092500
2455.9	18102500
2456	18112600
2456.1	18122700
2456.2	18132700
2456.3	18142800
2456.4	18152800
2456.5	18162900
2456.6	18173000
2456.7	18183000
2456.8	18193100
2456.9	18203100
2457	18213200
2457.1	18223300
2457.2	18233300
2457.3	18243400
2457.4	18253400
2457.5	18263500
2457.6	18273600
2457.7	18283600
2457.8	18293700
2457.9	18303700
2458	18313800
2458.1	18323900
2458.2	18333900
2458.3	18344000
2458.4	18354000
2458.5	18364100
2458.6	18374200
2458.7	18384200
2458.8	18394300
2458.9	18404300
2459	18414400
2459.1	18424500
2459.2	18434500
2459.3	18444600
2459.4	18454600
2459.5	18464700
2459.6	18474800
2459.7	18484800
2459.8	18494900
2459.9	18504900
2460	18515000
2460.1	18525300
2460.2	18535500
2460.3	18545700
2460.4	18555900
2460.5	18566200
2460.6	18576400
2460.7	18586700
2460.8	18596900
2460.9	18607200
2461	18617400
2461.1	18627700
2461.2	18637900
2461.3	18648100
2461.4	18658300
2461.5	18668600
2461.6	18678800
2461.7	18689100
2461.8	18699300
2461.9	18709600
2462	18719800
2462.1	18730100
2462.2	18740300
2462.3	18750500
2462.4	18760800
2462.5	18771000
2462.6	18781300
2462.7	18791500
2462.8	18801700
2462.9	18811900
2463	18822200
2463.1	18832400
2463.2	18842700
2463.3	18852900
2463.4	18863200
2463.5	18873400
2463.6	18883700
2463.7	18893900
2463.8	18904100
2463.9	18914300
2464	18924600
2464.1	18934800
2464.2	18945100
2464.3	18955300
2464.4	18965600
2464.5	18975800
2464.6	18986100
2464.7	18996300
2464.8	19006500
2464.9	19016800
2465	19027000
2465.1	19037300
2465.2	19047700
2465.3	19058000
2465.4	19068300
2465.5	19078700
2465.6	19089000
2465.7	19099300
2465.8	19109700
2465.9	19120000
2466	19130300
2466.1	19140700
2466.2	19151000
2466.3	19161300
2466.4	19171700
2466.5	19182000
2466.6	19192300
2466.7	19202700
2466.8	19213000
2466.9	19223300
2467	19233700
2467.1	19244000
2467.2	19254300
2467.3	19264700
2467.4	19275000
2467.5	19285300
2467.6	19295700
2467.7	19306000
2467.8	19316300
2467.9	19326700
2468	19337000
2468.1	19347300
2468.2	19357700
2468.3	19368000
2468.4	19378300
2468.5	19388700
2468.6	19399000
2468.7	19409300
2468.8	19419700
2468.9	19430000
2469	19440300
2469.1	19450700
2469.2	19461000
2469.3	19471300
2469.4	19481600
2469.5	19492000
2469.6	19502300
2469.7	19512700
2469.8	19523000
2469.9	19533300
2470	19543700
2470.1	19554000
2470.2	19564600
2470.3	19575300
2470.4	19585900
2470.5	19596500
2470.6	19607200
2470.7	19617800
2470.8	19628400
2470.9	19639000
2471	19649700
2471.1	19660300
2471.2	19670900
2471.3	19681600
2471.4	19692200
2471.5	19702800
2471.6	19713500
2471.7	19724100
2471.8	19734800
2471.9	19745400
2472	19756000
2472.1	19766700
2472.2	19777300
2472.3	19787900
2472.4	19798500
2472.5	19809200
2472.6	19819800
2472.7	19830400
2472.8	19841100
2472.9	19851700
2473	19862300
2473.1	19873000
2473.2	19883600
2473.3	19894200
2473.4	19904900
2473.5	19915500
2473.6	19926200
2473.7	19936800
2473.8	19947400
2473.9	19958000
2474	19968700
2474.1	19979300
2474.2	19989900
2474.3	20000600
2474.4	20011200
2474.5	20021800
2474.6	20032500
2474.7	20043100
2474.8	20053700
2474.9	20064400
2475	20075000
