"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
1980-07-13 7 50 13 1980 0 2618890.67950566 0 0 0 0 0 0 57126.2176276635 0 0 29001000 10965170.2943358 1206709.32049434
1980-07-20 7 51 20 1980 0 2674370.52092761 0 0 0 43377.8593158721 0 0 66980.1526407433 0 0 28402500 9356254.8930993 1134129.47907239
1980-07-27 7 52 27 1980 26399.7091181775 2997000 0 0 0 82383.9684232742 0 0 74434.7220499121 0 0 26852206.1808638 0 767205.890881822
1980-08-03 8 1 3 1980 286726.178591075 479520 0 20309.8094601804 0 111991.044252008 0.667623174722848 0 81618.4763971341 0 0 20635881.7493124 0 589596.621408926
1980-08-10 8 2 10 1980 420292.15940882 479520 0 28922.9815038464 0 128362.580993538 1.89081129486499 0 83335.0589942885 0 0 18856174.4206913 0 538747.84059118
1980-08-17 8 3 17 1980 470017.561517494 479520 0 29243.9538938136 0 111880.026909868 4.18468200650909 0 83799.0585078067 0 0 20010887.3468877 0 571739.638482506
1980-08-24 8 4 24 1980 489591.905955915 479520 0 28435.1068943472 0 125375.420565731 4.56670777222689 0 83811.9676279601 0 0 22220887.291543 0 634882.494044085
1980-08-31 8 5 31 1980 589195.43777159 479520 0 29533.486389774 0 96550.3928014195 5.07092115058367 0 83203.8162858253 0 0 21629865.6779943 0 617996.16222841
1980-09-07 9 6 7 1980 634984.72979849 179820 0 0 0 0 4.53609997114245 0 85055.8828386395 0 0 21537728.4570529 0 615363.67020151
1980-09-14 9 7 14 1980 705798.949639758 179820 0 0 0 0 8.34839345749288 0 89970.1690356427 0 0 20569718.7626085 0 587706.250360242
1980-09-21 9 8 21 1980 710798.127633371 179820 0 0 0 0 8.27901743963389 0 81832.3639623492 0 0 21905235.532832 0 625863.872366629
1980-09-28 9 9 28 1980 700749.625652714 179820 0 0 0 0 9.14245885197465 0 69382.6133828257 0 0 23767421.102155 0 679069.174347286
