"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "UpSnake" "MdlSnake"
1991-02-10 2 28 10 1991 15960504.3036543 3334005.80222554 479650 621063 2095100 2865629.26279952 8088082.31205149 2221869.75994006 878663.317912168 2542500 4205550
1991-02-17 2 29 17 1991 15799854.592668 3102301.44521536 370900 576165 2095100 2839278.25881053 8075753.78326844 2261794.85745107 1023799.33830217 2505000 4168700
1991-02-24 2 30 24 1991 15656337.0056852 2921196.33875709 262150 531268 2095100 2820570.01692982 7999519.55046538 2316152.8189683 1020000 2467500 4131850
1991-03-03 3 31 3 1991 15517973.0888789 2756092.79854078 153400 486370 2095100 2789098.31505773 8094909.6294877 2358619.05042025 970000 2430000 4095000
1991-03-10 3 32 10 1991 15522109.8208689 2786729.06145078 153400 402130 1855100 2783992.32761773 6419300 2279030.64272707 926250 2400000 4072500
1991-03-17 3 33 17 1991 15068362.8357318 2283735.98721561 153400 317890 1855100 2676316.76476326 6311746.84260233 2208428.84760863 882500 2370000 4050000
1991-03-24 3 34 24 1991 14669184.1179864 1881599.3191081 153400 233650 1855100 2592484.93058541 6058580.68559874 2210202.91730009 838750 2340000 4027500
1991-03-31 3 35 31 1991 14301783.6542326 1546016.91064354 153400 149410 1855100 2507141.76958047 5879376.29430956 2210949.21001038 795000 2310000 4005000
1991-04-07 4 36 7 1991 14128422.7117302 1382829.68151012 153400 173308 1855100 2551481.87579047 4904970 2221388.00470883 741250 2282500 3976880
1991-04-14 4 37 14 1991 14046206.10296 1364651.11762346 153400 197205 1855100 2589681.72255047 4904970 2230658.5627756 687500 2255000 3948750
1991-04-21 4 38 21 1991 13831351.4918951 1207095.00330592 153400 221103 1855100 2611301.12354047 4904970 2230310.02477021 633750 2227500 3920630
1991-04-28 4 39 28 1991 13937190.6988767 1511132.41851645 153400 245000 1855100 2712140.90044047 4904970 2237982.37912298 580000 2200000 3892500
1991-05-05 5 40 5 1991 14128387.3648722 1821877.69741645 153400 267000 2041602.46380132 2742304.44849047 5234040.71698174 2238000 733965.274377266 2248378.687603 3946780.630813
1991-05-12 5 41 12 1991 14381799.8228578 2299186.68341645 153400 289000 2298918.52426746 2831122.39858047 4864491.17084624 2238000 823716.99524345 2351200 4032300
1991-05-19 5 42 19 1991 14864220.8683861 2970820.73041645 153400 311000 2799998.92047842 3118545.38285412 5054755.55483591 2269347.3273897 1084000 2426800 4102200
1991-05-26 5 43 26 1991 15566840.8790149 3727300 153400 333000 3532768.23991227 3409296.11711313 6952302.98338407 2601463.45498969 1252000 2502400 4172100
1991-06-02 6 44 2 1991 16070845.379675 3842022.12376608 153400 354672.541649973 4152963.98819727 3611801.93131313 9107300 2776603.73275586 1420000 2578000 4242000
1991-06-09 6 45 9 1991 16612740.6076145 4394642.81163166 153400 384690.755238689 4827956.70350888 3647000 9107300 2959028.57629028 1420000 2577900 4242100
1991-06-16 6 46 16 1991 17485652.3242725 4476882.49068911 153400 416420.749096493 5551743.83500178 3647000 9107300 3079547.70571242 1420000 2577800 4242200
