"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLES" "BONNE"
1987-09-13 9 7 13 1987 213128.65869993 384907.284470946 429917.757923546 26660.54485 57617.8199451 86340.2563411368 143123.257830474 9945.824172659 47011.955843 47829.424913 49020.988569927 57725.964630427 109120.684779365 823499.01873285 1060801.71834342 1073960.39046942 1082226.26856042 1091476.00082342 1088849.38897562 1080411.54862262 44374.57735 32435.6537299999 71128.9694100004 70821.5869117214 70986.3124017214 3416.421931501 204392.178313747 205692.258658947 128493.893664921 128037.105105921 1164554.50331854 1145843.91727854 1193825.81744854 1197260.20608654
1987-09-20 9 8 20 1987 264034.61129608 386039.321458247 451939.564779447 41628.65823 51823.7788016 85354.269412194 132684.303655675 8996.640715513 48521.567855 60605.118935 61542.539013345 69034.195558345 120899.499217909 730202.308860277 1082566.31389436 1101908.62981736 1101325.59833236 1107444.74078036 1101656.55162966 1094230.00496366 42835.450121 36783.356311 60161.525411 60049.5403833669 60465.814017567 3446.098579786 199582.204896901 201455.989389901 126667.121931567 126492.732311367 1200349.81954503 1201985.19639303 1257336.62060103 1271084.82647803
1987-09-27 9 9 27 1987 182076.25157823 390141.98441853 439645.07288588 27906.18706 48442.5899831 96025.1481125033 146564.025838691 8110.416708375 46683.739989 52617.0849089999 53822.1713732269 61668.2726501269 119100.527539614 906616.350352553 1113467.3476789 1133687.1602139 1156298.5733039 1168464.6843069 1175195.0704956 1171861.4394346 40190.672148 39835.695408 64583.3256379997 64389.4172518997 63524.9007615997 3267.628570193 197631.252673186 198869.973618686 124597.6774441 124314.3631231 1254027.9389077 1231397.4402277 1273361.8281037 1262492.5830447
1987-10-04 10 10 4 1987 157056.6607 445612.594481276 498906.257574446 32804.60622 71150.14533164 104878.337744314 183389.443998094 11662.095095157 39910.8187677 65715.079587 75249.396481563 82589.625563663 89860.88866151 1020506.48844751 1310817.9378265 1314131.5143645 1297023.8890615 1296271.3465365 1282787.8978747 1273561.990406 39659.283364 52720.9935239998 118363.946264 118389.803801975 118801.608112675 7226.140161168 289711.130778541 291444.713721651 201277.145720085 201409.582932485 1447176.70366848 1424917.93909848 1480172.01715648 1468574.97826048
1987-10-11 10 11 11 1987 90610.23014 438815.45008472 451182.94331231 13209.91412 45270.926960563 109117.282096299 149341.014655521 9706.667816361 35893.501714817 70126.242174824 81434.855434824 90516.722619884 99215.1219377139 1099350.71962424 1244446.79687532 1258661.73380732 1273057.87128832 1284368.27989232 1291672.08684902 1295068.17596552 39806.050189414 60124.7570884141 167325.354575414 125820.249220481 127378.575905929 8311.24124829 283960.714686286 285069.659368552 189513.741422545 189802.026598475 1575515.119616 1624164.882618 1710934.6635064 1695596.7580614
1987-10-18 10 12 18 1987 82376.19835 382346.059763185 394111.192355215 13628.55057 47213.435190824 119412.121592037 157866.439156729 11558.13008 32386.99989451 68268.278285078 78564.317795078 83524.013915268 90554.070473098 1035064.16331843 1263465.23742593 1273945.49869893 1278679.92849063 1284173.10797263 1283986.96706543 1283454.86600133 42400.698592898 69138.551840103 172020.570396043 127149.546330448 128450.678769513 8121.965886587 278448.252777329 279072.438459595 184667.578234579 184531.360430679 1496608.20098301 1515597.29638301 1581494.04104971 1574665.48175471
1987-10-25 10 13 25 1987 86021.05602 353349.958616825 373905.495691505 13810.09425 46584.41948 133938.779904163 179894.743688259 9651.236373 35367.116665487 71597.975498791 83954.432778791 92993.078003501 101140.232221331 892528.331400136 1111570.25834071 1122428.20505171 1120796.03206201 1124205.9342336 1119245.0823117 1115628.3235188 39226.16943 67695.9412601398 179463.483191009 124923.040488726 126284.775427452 7878.166293 270209.481288259 270621.583670525 175365.713948108 174885.173065378 1298384.86224118 1293341.89501358 1348166.88985108 1327888.01393808
1987-11-01 11 14 1 1987 96479.00895 360153.223072538 396808.668672538 18015.90163 42078.749821222 138703.647674493 186144.715401317 8782.536056 38491.96597 66720.584069004 76914.751599004 84135.088027344 90561.5174262751 877771.658017418 1136064.38131657 1143750.43699437 1143144.64562847 1147031.81636447 1145181.07119404 1143590.19149114 38705.17568 66088.2334293099 177637.5507426 126655.211995711 126850.385161422 7403.57689 263267.158222635 263017.031759822 169358.10130794 168560.047464119 1342883.15615226 1359206.48569376 1418874.56929446 1407005.80914446
1987-11-08 11 15 8 1987 129671.8635 513178.677628134 683133.775028134 28819.03767 47791.56019 8570.70776 61716.68784 10835.30261 49480.1705 69717.4358 83127.38308 93641.50909834 169772.931678931 1070862.46860246 1429073.52610655 1414796.34873066 1384745.45287331 1386475.90803487 1374746.15763587 1365211.64314833 60089.8813 67395.98407 158945.0842 131710.00722 131949.35522 5997.87544 278703.122584096 274236.025221283 185456.927191743 181671.636547922 1541828.33965925 1526604.27991005 1570756.21882902 1560320.88631346
1987-11-15 11 16 15 1987 108974.6593 123378.854700001 219804.293100001 17277.22983 41296.27631 9933.92803 40335.6988 9912.580006 48713.48178 65950.67923 78256.68184 89842.23795834 170811.262078931 425298.717024132 635379.995558221 637784.763982331 630827.133624981 642000.050886541 648238.433487541 650202.093100001 44188.44158 61847.7341399999 230585.3074 109352.33367 110607.51717 8836.416877 265071.602397096 257635.927934283 153960.445604743 149480.365160922 862177.285623923 890577.049474723 954787.013193699 940328.020878139
