"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLE" "BONNE"
1979-11-04 11 14 4 1979 231600.268447624 241336.330317624 385264.737373676 30466.6836517064 87014.6703510371 98225.4476410371 183511.974002744 28872.559819 54363.7017000001 158020.31091 162864.72641 199894.79274542 211397.096706584 846452.711376419 914462.050859657 968497.979711937 971484.254615247 982013.959067147 963568.778968408 953812.703833987 44046.28045 128885.8522 337114.932435 337917.655235 338602.474035 41765.8668201365 583478.032980256 594855.05857674 515106.645469674 526159.634264897 1629356.05410268 1664121.36341618 1767408.2834399 1781678.17204545
1979-11-11 11 15 11 1979 51099.3805190807 44645.9199490807 353699.813337334 87135.3670714152 6194.26303442312 9550.88523442312 159360.250105838 37707.403793 54667.8227500001 150032.22215 148356.71755 170695.06118542 177431.481746584 790736.063443172 829187.50132641 848416.05605655 863840.52125986 877357.32841176 879607.37981302 882455.7590786 40686.31593 101058.0743 285563.9929 285610.9309 284536.8633 28431.6448905935 474542.708785714 471783.905082198 399149.356904674 397272.593799897 1526853.1187823 1612268.3350958 1722199.34411952 1813863.77872507
1979-11-18 11 16 18 1979 41651.4 34870.56962 69419 6455.04472300002 2000 3417.9725 74485.664723 37601.119528 53536.2680299999 144911.39198 142904.09748 166605.6 172780.161561164 474251.735287572 498017.77827081 507334.24130095 510753.34260426 517115.57295616 509303.60175742 504883.464723 37325.32687 84442.4168400001 249099.402 249566.7714 249752.2202 27767.6 426579.48463812 424333.853134604 356532.417347674 355661.754542897 988809.233469697 1013207.0137832 1080437.97110692 1124298.69781247
1979-11-25 11 17 25 1979 41651.4 35036.28859 69419 6837.66972400003 18510.9236697499 21297.4650297499 91379.2133937499 37646.292307 54333.0904600001 147734.08344 146173.92794 167129.12697542 173088.691536584 508928.139858322 530715.61384156 533658.4574717 532018.68237501 536019.14192691 525211.02882817 521777.01339375 35183.2084499998 85662.0682800002 248297.2286 248478.0743 247799.0241 27767.6 454813.84731512 452087.765911604 389340.497524674 386792.169519897 1026982.02701745 1086117.42963095 1166974.32855467 1197937.50356022
1979-12-02 12 18 2 1979 41651.4 37397.24424 69419 6426.85500000009 49390.5465299999 51337.2416999999 100798.933037407 38686.286025 54122.5349000001 146688.09277 146776.45717 166605.6 171074.293155972 523542.474693165 549469.63279501 551825.24111429 556323.40543372 561904.38573492 555361.68647697 552245.82153 33551.0101399999 76668.0708299996 246825.3248 247061.7534 249400.3663 27767.6 407241.800527667 406641.809800863 342922.259831383 343022.333651749 990855.489523049 1031930.94773833 1088316.25502658 1120997.11496548
1979-12-09 12 19 9 1979 41651.4 42463.23084 541203.35417 373647.09602 867698.25231 877274.20236 650402.73324 29282.960246 57726.9318500001 185107.17881 192609.09061 166605.6 164100.668555972 1579821.41093317 1600937.50413501 1607013.04925429 1605226.03137372 1609757.85867492 1596007.49461697 1593924.38277 42491.2187199998 86395.6091499999 345641.5322 344774.5038 352272.0169 27767.6 478077.286628667 467837.082501863 422429.596832383 411647.631652749 2042115.77266405 2117650.65317933 2205786.69616758 2212515.59310648
1979-12-16 12 20 16 1979 41651.4 43056.25272 81028.0714800004 18673.74673 48515.2191699995 60892.6395899995 99733.1577999993 22062.053986 53549.7784200001 173372.12516 182953.76966 169672.75218542 170953.445541392 889730.567073165 938263.76057501 955439.897394291 964086.50461372 977685.037614921 964364.03725697 1000760.43821 38577.1154800002 79935.2033500001 315738.7477 316998.0017 329801.0967 27767.6 493078.574608667 498862.494681863 453859.788112383 461234.996332749 1500056.73788405 1558660.80669933 1608650.41868758 1629551.15462648
1979-12-23 12 21 23 1979 41651.4 42582.55285 69419 12846.6632299999 38411.54978 48714.79033 80877.2832299999 27215.41442 52687.06647 164917.48293 172532.04813 166605.6 166297.178155972 835552.310693165 880675.59659501 901283.77461429 930857.65403372 968497.75113492 961569.00707697 983324.28323 40816.1648200001 76439.9281599997 289574.0569 289670.0313 299153.0374 27767.6 454489.811768667 448982.538441863 389766.168272383 385801.084992749 1492510.83606405 1525084.76287933 1573634.90286758 1630315.07880648
1979-12-30 12 22 30 1979 49972.0756040234 51383.5698440234 82352.1167869107 7144.24801400001 30047.8856239833 40193.7804239833 78076.4203579834 35774.034177 53907.49554 163039.67046 172806.52296 172911.54878542 174651.115441392 872419.778008059 925277.846509904 939361.649729184 961008.025148614 982591.483949814 977781.588791864 993456.537144894 37383.7546999999 79775.8844600003 306671.6403 307028.0343 316942.4547 28326.8856026405 452064.132171308 452569.505544504 396660.015372383 398473.247692749 1469307.87207894 1517794.34989422 1555854.08388248 1590486.44482138
1980-01-06 1 23 6 1980 365381.585515521 369083.670105521 740915.948510874 195458.814715803 19082.4613123768 29692.2685723768 251988.458029179 47375.6348394761 64647.2649204761 131180.3088 130897.8305 175952.298750476 186704.67893033 1578077.75551511 1617697.3622482 1632323.53653777 1639796.28454825 1664512.32622245 1668885.36869694 1672911.96884453 35527.4972999999 74591.7887599999 292126.0444 292279.378 298486.178 30418.0126835653 460597.058021037 465487.216646269 413422.265548874 415614.485409219 2217492.53836865 2307557.21205547 2385629.39864411 2464380.44437881
1980-01-13 1 24 13 1980 348876.678837072 352943.647247072 714841.126956582 6401.71251661472 19873.1987723318 30831.4099023318 89802.6374617494 45814.399147511 62655.904333511 123747.38377 122099.96825 173975.088813511 185736.673693365 1571713.12370242 1607248.22073551 1619347.25952508 1621503.48753556 1644337.11320976 1646671.69328425 1645041.25323184 35291.7520900001 76847.5049799997 288160.6202 287965.4425 292625.5312 29850.597715798 450152.83774327 454400.959368502 401395.539438874 402785.285599219 2158475.59364596 2232024.16873278 2305588.28172143 2370297.11845613
1980-01-20 1 25 20 1980 425587.332417731 429616.561267731 844817.759831504 10148.2579150901 42703.0266239915 54125.8583339915 116945.048573499 58359.5525156222 74396.0495916221 121539.70341 119965.03553 186234.680181622 197400.474561476 1754677.65295721 1786777.7049903 1796931.51087987 1796708.59329035 1817914.63226455 1818860.52343904 1814419.88858663 37746.1626900001 137385.4809 519465.1226 517033.9827 518421.3711 33292.8828433669 658564.313560839 640916.772286071 547892.470728874 528414.505289219 2456049.86969075 2634267.13397756 2892797.95756621 2932482.80330091
1980-01-27 1 26 27 1980 420051.459771797 424022.198191797 840203.581366815 8470.56219642699 46333.0292985104 55933.8684285104 120834.211494937 58975.7403292482 74506.8992602482 118692.31247 116905.2706 186525.265660248 197376.716740102 1315729.13605844 1347395.88099153 1358098.3818811 1359657.51369158 1380508.04676578 1382921.80424027 1377647.15308786 34127.9720100001 78164.4552600002 376951.6347 379310.4146 391293.5711 33319.3003496771 620643.750207149 643708.405432381 589735.580668874 606731.226929219 2132189.38573198 2294774.4021188 2453192.75670744 2532590.43044214
1980-02-03 2 27 3 1980 358123.363635304 363532.668625304 742893.673813102 5357.88028387526 35115.301713608 42056.999483608 106503.801997483 50173.9655890706 64822.1472010706 118012.36802 117429.81742 177498.446371071 178422.999333736 1043814.13126152 1074353.64630939 1083013.29426205 1086790.03231134 1102675.62495494 1103966.26009418 1092694.91887505 32719.1054400001 63699.2539600004 301478.3271 301723.8501 310131.3298 30756.1804296553 492891.054565978 498341.65712313 426161.893336294 429293.767231204 1600910.41212886 1670859.9970654 1770514.22232055 1852552.12744406
1980-02-10 2 28 10 1980 392622.503094757 399954.507474757 841644.279415489 331285.62801811 31481.9856274536 36266.8122774536 397154.498235343 41504.0680848834 56219.2348238834 121280.84106 122264.93855 168783.290553883 156637.727316548 1397049.00436458 1428053.27681245 1436611.89346511 1443421.8407144 1453980.022758 1453728.97389724 1435275.76667811 69431.8486100002 133271.54342 343256.7453 342788.1907 354115.2206 28360.3720742034 581528.343310525 587125.732567677 498943.960836294 500403.011531204 1979830.62043192 2038057.93366846 2105695.88002361 2196498.75254712
1980-02-17 2 29 17 1980 351725.322897362 358904.187797362 762332.430194528 4267.54839507979 33255.1047591205 37765.2354691205 105135.3224912 39709.547008 52974.58002 117018.38698 117965.54004 166605.6 155540.227262665 1030968.30697559 1063776.43832346 1074433.44237612 1082821.94772541 1092763.00266901 1093919.55810825 1076464.31148912 69344.65111 132883.12977 340444.219599999 340447.6614 352703.1857 27767.6 576241.786666321 586096.371723473 500798.485566293 507638.689761203 1631794.74547293 1706863.39770947 1766985.86136463 1866796.35248814
1980-02-24 2 30 24 1980 282454.865893824 289483.652343824 610997.072837637 4206.44827499997 34214.7254437779 48240.2251037779 116595.937413778 37742.74577 57075.4398000001 124902.0382 127718.62279 166605.6 152058.209962665 916657.13913128 943965.178379151 956759.783431811 951841.015581101 956747.233524701 950296.957563941 958015.223144811 74160.2757600001 230577.1302 720076.4973 716309.3163 738712.2542 27767.6 1038699.36938632 1009515.71124347 881526.302586294 843255.537281204 1810970.42924862 1805637.29698516 1835156.00434031 1867894.33406382
