"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLES" "BONNE"
1980-01-27 1 26 27 1980 38751.229 509855.38016594 538733.96862594 4850.381611 28855.24758 59007.4097651342 83736.6686558865 6655.807569 54587.2336 118692.31247 116905.2706 141958.57793776 197893.644713589 1097544.79318226 1129211.53811535 1139914.03900492 1141473.1708154 1162323.7038896 1164737.46136409 1159462.81021168 34607.97201 78164.4552600001 326951.6347 379310.4146 391293.5711 13491.68944 621950.415730678 645015.07095591 589735.580668874 606731.226929219 1914005.04285579 2076590.05924261 2235008.41383126 2314406.08756596
1980-02-03 2 27 3 1980 36746.83108 449828.343775674 480885.202235674 5492.243048 26977.19665 45851.9507567572 393863.011663994 5855.351498 53929.30083 118012.36802 117429.81742 143798.10519355 178824.534720052 1249875.74570911 1280415.26075699 1289074.90870965 1292851.64675894 1308737.23940254 1310027.87454178 1298756.53332265 33199.10544 63699.2539600001 251478.3271 301723.8501 310131.3298 10629.55406 493655.135501141 499105.738058293 426161.893336294 429293.767231204 1806972.02657645 1876921.61151299 1976575.83676815 2058613.74189166
1980-02-10 2 28 10 1980 34302.64717 433370.282603326 467766.216333326 6188.102381 27800.01966 36851.9325588768 59722.0803155567 5255.803541 54041.54427 121280.84106 122264.93855 151012.46926355 156593.258520819 1071950.11657144 1102954.38901931 1111513.00567197 1118322.95292126 1128881.13496486 1128630.0861041 1110176.87888497 31931.84861 96421.5434200002 305756.7453 342788.1907 354115.2206 14627.18756 581642.110323772 587239.499580924 498943.960836294 500403.011531204 1654731.73263877 1712959.04587531 1780596.99223047 1871399.86475398
1980-02-17 2 29 17 1980 33820.01767 389458.353290709 423237.496870709 4673.913803 24072.44184 39394.2608291643 61868.8052808837 4772.668778 52974.58002 117018.38698 117965.54004 146137.63320355 155540.227262665 1002185.31115011 1034993.44249798 1045650.44655064 1054038.95189993 1063980.00684353 1065136.56228277 1047681.31566364 31844.65111 96033.12977 302944.2196 340447.6614 352703.1857 11347.37223 576241.786666321 586096.371723473 500798.485566293 507638.689761203 1603011.74964744 1678080.40188398 1738202.86553914 1838013.35666265
1980-02-24 2 30 24 1980 33402.28974 312569.659807125 347678.209977125 4206.448275 29038.36741 50746.5861007735 74205.2984107735 6694.88073 57075.4398 124902.0382 127718.62279 152127.32291355 152058.209962665 894472.325128678 921780.364376548 934574.969429208 929656.201578498 934562.419522098 928112.143561338 935830.409142208 36660.27576 193727.1302 682576.497300001 716309.3163 738712.2542 41481.22411 1038699.36938632 1009515.71124347 881526.302586294 843255.537281204 1788785.61524601 1783452.48298255 1812971.19033771 1845709.52006122
1980-03-02 3 31 2 1980 34604.49871 252589.033262598 292618.483162598 8220.002504 42376.02099 53693.0842015277 75693.1848215277 14180.14428 59356.07538 132595.03128 136583.17218 162882.66293562 159483.759932778 914548.431073427 949710.290108192 970700.639737002 955022.342580232 966389.118700932 958630.603567972 1011937.89479118 35400.32441 127586.43419 579733.5950771 620891.7408771 655151.3477771 73007.33474 1156445.7929384 1181603.69708049 1126398.38144754 1150438.16166546 2263071.56103064 2464999.45782564 2600392.97037324 2799081.39226374
1980-03-09 3 32 9 1980 37619.91076 530761.261517674 573793.554477674 6278.928606 34468.5553 135962.47381464 190139.845688725 9580.54003 59803.06702 162868.948 180577.1838 248169.42535562 275080.653388398 2123784.68643332 2218537.26626808 2237094.44069689 2238083.91614012 2262594.64656082 2264857.32902786 2297152.51029556 36551.21299 100951.896301753 466953.748100754 491807.496349319 512774.676949319 67378.12778 975274.602682539 992382.286788175 991461.942341675 997153.313968891 3403295.66057345 3586394.30289745 3741291.65860025 3825519.93375861
1980-03-16 3 33 16 1980 35619.25707 522979.961545878 565103.618665878 7072.307527 29020.05818 164040.023493732 205220.083119257 7048.866462 55376.9021 122605.412923597 131968.098603597 188996.419389217 209158.872221995 1965560.32287995 2038826.22351472 2082018.55574353 2105292.70598676 2134541.25650746 2157425.8699745 2174191.97350789 34339.11322 86160.8598325002 399330.8369326 424353.5007326 439382.901745353 45172.77651 777912.744187311 784912.875160645 773186.086520639 776375.945631441 3053235.39129833 3275943.93121559 3419921.14514869 3537664.24203919
1980-03-23 3 34 23 1980 34808.15695 207086.423676612 246538.478606612 4307.977415 27068.18407 116030.88326072 150179.71963111 7118.875593 55597.46402 118943.03102 125814.57357 180444.14497562 199189.780508398 1075524.05484055 1138207.94137531 1169816.01430412 1186902.25144735 1214487.57947448 1221059.95944152 1201278.34110217 34961.17533 82148.035696029 397332.234380679 422375.832480679 438027.108480679 41606.47239 756992.67194827 758823.203221604 730864.789411233 730101.265022035 1978895.7047879 2136752.67410869 2251900.8910313 2349973.17525258
1980-03-30 3 35 30 1980 36314.44634 51887.17088 100463.32907 11336.90348 34220.6331 72262.0136500002 114127.86094 7272.732449 56329.11836 120426.96357 127175.01195 183459.30857562 202455.956408398 635658.777890398 695767.959925163 731208.473053973 745785.687197203 774963.324817903 772641.967468583 725102.831746393 34700.85631 81121.7539800002 369488.2096832 395121.6753832 411934.7333832 40101.48547 730198.137284991 738371.864558325 713566.088594324 714355.830205126 1469505.94326852 1602980.14895563 1701041.03821351 1802484.44308018
1980-04-06 4 36 6 1980 35648.88364 56105.92076 95028.7376 6450.700247 16221.04825 30953.01382 109139.09347 4897.227162 53645.15727 108588.2415 115404.34784 153083.80644346 175724.891503581 497761.797786581 541745.165152637 545197.164687837 571985.569587867 597445.032887567 616297.670678867 615108.170213867 19187.23316 82929.9149982398 374781.52258714 400224.15768714 413586.57918714 27488.24636 599867.90749089 615791.386242966 596395.982620566 608189.425268436 1252032.3655443 1429829.5947805 1524089.5053585 1630840.8774345
1980-04-13 4 37 13 1980 39057.50619 58690.55038 105558.66721 8040.369419 18187.83841 40080.6047399998 76424.0520599999 5488.584814 54391.51873 112113.04753 119221.04771 156361.48128346 175094.554203581 548075.047413581 601318.536944114 604246.800107914 635772.307219744 667698.380092544 689059.725734644 694929.351777044 18328.31493 87596.7282729999 409862.558018 435806.517018 450904.207478809 49064.761097861 665300.961441809 674774.034754139 645369.666710839 648568.057194039 1367341.62055008 1486952.45004408 1561301.14294708 1671147.71641528
1980-04-20 4 38 20 1980 58176.403046621 64397.13428 230799.442365982 27494.58164 75926.5614032 149673.42513786 208544.15369256 42904.52065 79180.495622627 140035.583182627 153412.561487184 165410.811598264 171002.240728989 590756.597452189 618833.691137699 724654.845394699 744083.154834929 785919.407228329 780282.540612929 760221.083859229 85870.9212 115096.951983 453813.547763 480806.603712353 495114.465452053 132000.127543242 841036.440520157 828182.168906247 766140.573382143 755322.876881243 1489952.91394347 1562733.93433647 1643331.26156247 1764074.19488427
1980-04-27 4 39 27 1980 82842.385363697 86522.11025 517136.88965 74053.45997 212499.16323651 330960.911728708 643904.820133569 187045.083918226 281495.308097483 593411.044942483 652205.866829759 632879.359209419 645776.121713 1944762.75220178 1439697.05758365 1535626.23838465 1502711.27964853 1531517.68439623 1524262.49238043 1485636.92625573 265760.5627151 393989.6650651 933580.7924461 955781.351174078 973283.15199519 217135.390061491 1899197.34335786 1902681.51340994 1764318.41806857 1746656.09544617 3009252.6024959 3033547.1504888 3050149.66280999 2978919.75890638
1980-05-04 5 40 4 1980 171916.330450619 118135.1858 703396.4148 84618.63316 402737.475354435 315634.753217271 811158.471996551 232637.0181 467759.304203609 849687.090514509 941084.246514509 1074633.61116891 1099357.27299838 2869491.88434493 1890309.87017302 2132459.63114902 2140835.66921105 2216767.27057175 2292375.89295075 2225122.99000275 166393.0164306 197804.6582326 871348.7778036 715958.194667216 760899.650960924 212363.061134824 1837588.65003292 1900033.25992981 1885245.21715881 1921696.56997091 3890648.39955166 4096827.53394266 4082399.16516366 4127840.21299863
1980-05-11 5 41 11 1980 268159.455447156 156035.8921 707782.2493 106966.9369 411866.79093834 348313.638658388 922446.729316788 179821.871 408754.729474221 895432.858085221 1008426.62108522 1261457.84731472 1267383.73214419 3300371.06611098 1887501.22594645 2298513.62453745 2411055.61661895 2571916.56222705 2742568.22204735 2686283.80255335 159310.49658313 161407.05088213 638394.69606213 529474.728261881 553136.372984915 185131.981667552 1614018.77943692 1615879.13350198 1580432.44762088 1574721.35326618 4143352.85777653 4490770.27773453 4572878.98308353 4895619.88324293
1980-05-18 5 42 18 1980 249551.209679088 211681.3841 680916.538638519 84927.22159 307303.01233494 241864.059437558 719237.311842267 83351.554191704 231972.89206533 573677.908755744 639615.499355744 890349.406417744 915596.878647216 2811213.83204948 1978480.84216867 2304360.57385467 2482861.64747847 2659033.16176107 2886182.16346417 2882019.19418417 140824.8533 202112.981765 687162.577954 576795.664643164 595617.629235255 134418.48359653 1494616.9993156 1515669.79322962 1467749.24993308 1478582.79206028 4478233.04303445 5070704.37754445 5192268.64128245 5545290.16870495
1980-05-25 5 43 25 1980 338751.690242657 254988.434 746374.950472352 203574.5301 412710.6599513 131934.821647378 751286.304807578 85320.002942639 271167.84299186 481322.62817586 505757.86047586 622740.99538416 627888.425513632 1831084.41077121 1789270.02622494 1998090.08975494 2100297.38935994 2239054.19859694 2382650.93118154 2362761.60992954 247535.413388613 175316.934231613 511788.621981613 401565.454697185 424605.953013685 123052.470992404 1253098.76948342 1260661.21642956 1134582.81606783 1135630.64406983 3509282.77560937 3928650.13592937 4051329.53813837 4415393.00589937
1980-06-01 6 44 1 1980 332074.3287 298297.8944 579854.7506 131392.3846 534145.9746 167998.536313115 519144.867813115 177739.0272 459226.275155333 971676.905455333 1017577.45245533 1055720.50199147 1028805.16689018 2158858.85365329 1895636.70964235 2010041.39094135 2037799.26473615 2117436.91491815 2187101.48047485 2150553.44545865 238646.6802 339338.307684 759798.836554001 644609.383254001 652456.269554001 176235.0584 1537137.1083244 1543145.91502847 1525281.51565187 1512844.71802457 3437597.71753322 3648037.03446422 3629481.84023422 3737940.24836222
1980-06-08 6 45 8 1980 447788.2069 194046.6963 471268.5607 111192.999 433257.581481099 229796.564063051 503600.769451251 169525.8973 238431.8339 521945.0489 554405.7799 746029.0726422 760459.268140904 1643270.89024215 2038846.97835567 2177576.18364967 2519255.73992997 2614380.73830697 2702562.58233367 2699513.15138967 273737.0631 446078.07677 1001134.19415 999601.025872136 1001390.24010387 174513.5657 1869859.04117887 1878345.17962947 1857976.67171157 1854585.86984057 4740181.14385024 5051040.38429024 5083429.36493724 5075041.86686924
1980-06-15 6 46 15 1980 449883.92929086 215828.0693 453218.093418122 112936.4968 410738.36454676 493010.81856907 751089.28426467 123847.7605 219928.942075641 409835.888724321 431071.635624321 554920.203453321 561724.929252025 1415804.7308167 1659518.8324731 1767914.0089221 2015345.1599771 2078635.7411971 2095869.8823256 2061343.5152956 188820.62443234 253137.63966234 772141.98493234 772017.782100069 787684.849326659 151592.831482282 1607256.84382666 1607384.87341966 1577421.16969866 1563874.36613666 3627928.45858225 3849805.55048225 3919508.32250925 3995334.52161825
1980-06-22 6 47 22 1980 570828.59036233 227438.3484 470569.66354657 130752.5387 374776.1194505 455795.91276518 779435.12903918 89876.880625954 226725.432586657 535678.916096357 576923.764596357 711142.090207357 704883.054206061 1865286.34626993 2108101.30396483 2160852.17545083 2387196.67591283 2434827.66586083 2414979.96429413 2354139.77274913 160446.6688745 169880.1059545 529060.4828545 528934.155766561 541287.426048081 135455.717195726 1349899.66645808 1376966.14247568 1370753.04740668 1379537.07938668 3625480.04357581 3734759.59763581 3759353.20274581 3763886.54397681
1980-06-29 6 48 29 1980 547090.15318236 242311.6455 403593.7475671 108494.4791 317223.35075745 423617.122677356 691965.914153856 92552.82559 146768.012708236 346937.7492331 364648.6504331 449523.59256755 460010.352186669 1566276.38004762 1873479.89537398 1923689.37140498 2189748.74305798 2271201.52546398 2328453.20741228 2314786.95057528 173098.955214 94295.7657139998 331014.139414 332314.178662342 342443.249391842 79056.895791891 939653.017831676 949183.837238776 914357.435477942 911569.383317942 3437597.71753322 3686053.04328322 3766227.20336522 3800784.50133222
1980-07-06 7 49 6 1980 466818.31561685 321069.7339 484985.6395921 100710.1666 310048.0249924 467263.067107518 613662.095917518 52595.482569101 113552.559341761 339289.380608 357536.544108 420315.1320264 483383.637993338 1197018.92251086 1476992.8481588 1567091.4629888 1642867.8928448 1693721.8435968 1730121.6598748 1708297.7035568 150991.311545 205404.899905 329828.608805 329709.024789696 331316.856287196 46896.244079662 865615.922065599 855062.8317636 740859.187912196 727052.847563196 2776760 2638096.02657 2704952.68151 2747759.55657
1980-07-13 7 50 13 1980 442050.13786605 309424.292 465323.43666245 113180.3535 274223.5498959 615719.76450105 740794.437618049 34172.337373505 94438.716301775 273658.22793 284241.33775153 319777.30273523 446385.590590112 1149210.07430816 1585975.91018705 1683958.66910605 1719380.22852305 1764849.84087105 1790545.13311165 1773519.11483565 118493.231768 106382.349468 206821.795468 207454.096947947 209399.486872547 33410.61535933 765433.153056974 787198.551067774 686984.222130347 691398.970854347 2788866.2763 2616378.29636 2651657.82449 2666075.202902
1980-07-20 7 51 20 1980 489128.98273465 297979.8041 544085.18276343 120437.7208 228073.1850859 627996.663283776 902210.400747776 34661.178355266 93608.545014854 273710.51633 285110.798960355 318519.176820355 444856.232253191 1370641.53379097 1733637.20077297 1819639.95154497 1801466.33242897 1819171.22476397 1812503.30222317 1775504.24567117 91415.678364 69740.6435539998 134438.471814 191968.070103573 192570.860094273 41023.399494749 694190 706407.2034303 504716.364023573 508683.678464573 2468378.01396574 2235450.79545574 2249041.41552574 2234388.11988674
1980-07-27 7 52 27 1980 419027.00418414 261663.3695 318182.33235178 98228.47834 174418.5666085 189619.04211368 290472.66705268 26796.685836116 71972.56906353 214697.4335 220925.225737675 249568.538027775 286094.775545401 612398.60079808 790519.473537116 847212.270617115 891673.711040116 930977.173356116 970489.102222516 965133.820621516 82142.305876 73550.8742259998 100323.381526 237277.825733991 237635.149120591 20096.422196564 694190 698980.2418599 446177.895268491 444808.337261491 1721434.21046301 1621604.30012301 1670310.49966301 1707886.07853101
1980-08-03 8 1 3 1980 387399.1684644 313163.407074424 376641.119965724 90012.7866 127766.7739175 146579.98904543 286712.749462391 19058.708258218 67571.354615 149060.332445 152805.1476347 177745.3621465 185816.154699959 649376.538265539 741831.323368908 769664.975028908 793480.793442908 826294.165968908 843697.530397008 829948.382235008 66459.570178 74470.8490479998 108623.521128 150800.102717267 151274.014230267 17068.546055294 575397.571214006 578246.607862906 308450.108775167 305695.194191166 1221073.89213617 1184130.00128617 1235354.95421617 1286192.44492717
